id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,spinValid,spinControlled,spinDecision,spinLegacyMag,spinTargetMag,spinVOffset,spinHOffset,spinRawStrength,spinContactStrength,spinSpeedStrength,spinTangentMag,spinAppliedMag,phValid,phSource,phColMode,phFlags,phDt,phFixedDt,phRenderAge,phInstFps,phRawCpX,phRawCpY,phRawCpZ,phRawHPos,phRawNX,phRawNY,phRawNZ,phNDeltaDeg,phCpX,phCpY,phCpZ,phHPosAdj,phNX,phNY,phNZ,phNVDeg,phGeomNX,phGeomNY,phGeomNZ,phGeomNDeltaDeg,phBallVX,phBallVY,phBallVZ,phBallSpd,phProxyPVX,phProxyPVY,phProxyPVZ,phProxyPSpd,phRenderPVX,phRenderPVY,phRenderPVZ,phRenderPSpd,phLastDX,phLastDY,phLastDZ,phBatSpd,phRenderLagX,phRenderLagY,phRenderLagZ,phRenderLagRotDeg,phProxyMoveX,phProxyMoveY,phProxyMoveZ,phProxyMoveRotDeg,phRenderMoveX,phRenderMoveY,phRenderMoveZ,phRenderMoveRotDeg,phProxyGeoX,phProxyGeoY,phProxyGeoZ,phProxyGeoH,phRenderGeoX,phRenderGeoY,phRenderGeoZ,phRenderGeoH,phPreGuardDirX,phPreGuardDirY,phPreGuardDirZ,phPreGuardDirH,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalDirH,phPreGuardH,phApproachH,phGuardTargetH,phGuardDelta,phSeparation,phContactCount,phCpDelta,phHPosDelta,phSweepSteps,phSweepT,phSweepFail,phSweepGap,phPointVSource,phNormalSource,phGuardFlags,phRenderSampleDt,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
125,,6,0,2,1,0,1,0,0,0,0,255,255,255,50,2994.395,"Pugeuk",R,13,76,103,-1.598,-0.843,0.443,1.613,-0.037,1.611,-36.69,21.438,41,59,0,2,"",-328.518,356.242,11.745,0,0,8,"=","=","=","=","=","=","=","=","=",1,R,"Yes_Man_",190,85.251,0.499,5,78,W,Y,1,2995.581,90,230,106,138,77,,133,92,-30,-51.789,-0.239,0.8,-21.178,0.99,0,0.667,-443.014,70.1,-243.773,1,0,0,510.49,0,0,0,0,0,0,0.844,510.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2994.975,0.756,-21.961,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191,-37.586,-0.008,-17.347,-19.812,-45.711,-13.292,-64.975,20.645,-50.392,11.361,-65.876,39.078,-88.319,-12.549,-120.101,-40.099,-87.834,-0.384,-37.296,,"Kr_Luna",0.022,-17.284,,"소솨소솨",-19.744,-45.605,,"Yaksok~",-14.227,-66.632,,"aura_5599",20.585,-50.343,,"하루（Haru）",11.362,-65.862,,"MODECO",38.901,-87.506,,"kneesohime",-13.309,-119.823,,"임 재 천",-40.638,-88.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
126,,6,0,2,1,0,2,0,0,0,0,255,255,255,51,3009.525,"Pugeuk",R,13,62,93,-2.151,-1.212,0.344,1.573,-0.343,1.525,-36.69,25.547,58,42,0,2,"",-258.976,395.184,5.471,0,0,8,"=","=","=","=","=","=","=","=","=",1,R,"Yes_Man_",190,85.251,0.499,0,78,W,Y,1,3010.794,90,150,98,98,80,,133,124,-9.388,-0.108,-0.337,0.639,-20.859,0.73,0,0.609,-94.08,-342.722,-43.864,1,0,0,358.097,0,0,0,0,0,0,0.592,358.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3010.292,-0.322,-24.221,3018.283,6,40.406,0.055,-64.239,1,0,,3017.147,3021.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3022.186,3,,,,,0.038,-37.466,-0.007,-17.338,-19.482,-44.156,-12.303,-65.28,20.471,-47.576,12.436,-64.579,39.597,-84.336,-5.033,-114.603,-40.612,-88.257,-0.254,-37.314,,"Kr_Luna",0.019,-17.293,,"소솨소솨",-19.351,-44.078,,"Yaksok~",-12.303,-65.269,86,"aura_5599",20.243,-47.606,,"하루（Haru）",12.425,-65.138,,"MODECO",41.226,-85.094,120,"kneesohime",-4.811,-112.956,,"임 재 천",-40.579,-88.181,,3025.083,-0.228,-41.829,,,,,,,3021.88,1.202,-59.064,,,,,,,3018.872,40.737,-64.834,,,,,,,,,,,,,,,,3024.207,-1.47,-55.358,,,,,,,3020.651,31.479,-62.4,,,,,,,"",2,0,0,"MODECO",3021.712,,,176,""
127,,6,0,2,1,0,0,0,0,1,0,255,11,255,52,3038.803,"Pugeuk",R,29,82,134,-1.03,0.614,0.431,1.467,-0.107,1.774,-36.69,17.664,48,52,0,2,"",-250,-200,14.155,0,0,0,"=","=","=","=","=","=","=","=","=",8,R,"_송글_",175.4,91.844,0.315,5,78,W,Y,1,3039.799,158,103,149,74,29,,145,128,112.635,-40.691,-0.188,1.157,-20.65,0.39,0,0.531,318.792,342.324,294.429,1,0,0,552.723,0,0,0,0,0,0,0.914,552.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,3039.744,,,,,,,,,,,,,,,,,,,,,,,,,0.17,-37.607,-0.002,-17.354,-20.228,-46.577,-11.006,-60.735,20.383,-49.485,11.537,-61.755,42.961,-93.026,-2.745,-99.571,-39.738,-86.92,0.133,-37.109,,"Kr_Luna",0.014,-17.315,,"소솨소솨",-19.056,-44.659,,"Yaksok~",-11.116,-62.553,,"aura_5599",20.336,-49.607,,"하루（Haru）",11.527,-61.753,,"MODECO",38.655,-92.849,,"kneesohime",-2.77,-99.841,,"임 재 천",-39.426,-86.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",3042.583,,,0,""
128,,6,0,2,1,0,1,0,0,1,0,255,11,255,53,3055.672,"Pugeuk",R,3,58,90,0.987,0.221,0.961,1.788,1.293,1.759,-36.69,67.751,82,18,0,2,"",-369.215,0,21.544,0,0,0,"=","=","=","=","=","=","=","=","=",8,R,"_송글_",175.4,91.844,0.315,3,41,W,Y,1,3056.834,198,83,62,92,94,,138,92,-51.427,-15.538,0.27,1.119,-21.405,-0.24,0,0.752,24.387,-135.624,531.962,1,0,0,549.52,0,0,0,0,0,0,0.908,549.52,1,3,3,2263,0.011,0.011,0.028,90,0.3,1.076,-21.12,-0.797,0.968,-0.241,-0.075,113.523,1.231,1.735,-21.292,-0.24,-0.173,0.77,0.614,-51.427,0.138,-0.848,-0.511,172.321,-1.817,-2.201,22.735,22.913,29.376,25.146,-5.073,39,7.582,5.053,-8.82,12.682,-0.144,0.957,0.251,92.778,-0.048,-0.046,0.048,126.531,0.018,0.055,0.032,126.531,0.141,0.085,-0.117,23.234,-0.526,0,0.851,-31.725,-0.827,0,-0.562,55.82,0,0,0,0,0.171,-0.77,-0.614,-15.538,-999,-999,-999,0,0.154,1,1.153,0.557,48,-1,2,0.714,1,1,0,0.027,3056.292,0.507,-22.247,3059.025,5,9.181,1.423,-52.789,1,0,,3061.881,,,,,,,,,,,3057.145,,,,,,,,,,,,,,,,,,,,,,,,,0.321,-37.702,-0.003,-17.362,-19.634,-45.093,-11.526,-62.297,20.69,-49.2,8.85,-62.456,42.104,-90.125,-14.391,-121.559,-40.668,-85.387,-0.153,-37.296,,"Kr_Luna",0.039,-17.292,,"소솨소솨",-19.409,-44.957,78,"Yaksok~",-11.575,-62.04,,"aura_5599",20.606,-49.118,,"하루（Haru）",8.845,-62.435,107,"MODECO",42.098,-90.135,,"kneesohime",-15.212,-122.536,,"임 재 천",-40.66,-85.382,,3066.904,-0.965,-39.139,,,,3062.135,-18.823,-39.767,,,,,,,3059.535,9.392,-53.443,,,,,,,,,,,,,,,,3065.787,-17.901,-39.281,,,,,,,3061.015,2.109,-50.684,,,,,,,,,,"",2,0,0,"하루（Haru）",3061.028,,,134,""
129,,6,0,2,1,0,0,0,1,1,0,18,11,255,54,3078.688,"Pugeuk",R,3,48,82,0.847,0.679,0.961,1.848,1.36,2.068,-36.69,68.342,65,35,0,0,"",-372.727,0,27.301,0,0,1,"=","=","=","=","=","=","=","=","=",2,R,"인생최패망자",190,90,0.35,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,3078.717,3079.376,,,,,,,,,,,,,,,,,,,,,,,,,0.36,-37.557,-0.001,-17.361,-18.629,-43.942,-10.567,-59.863,20.862,-49.271,9.958,-59.48,37.489,-87.683,1.868,-111.185,-38.95,-86.56,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3083.983,0.064,-37.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",3081.475,,,0,""
130,,6,0,2,1,0,1,0,1,1,0,18,11,255,55,3094.202,"Pugeuk",R,29,78,129,1.667,0.408,0.687,1.456,1.083,1.729,-36.69,30.732,54,46,0,4,"",-250,-151.703,21.395,-0.842,-5.572,1,"=","=","=","=","=","=","=","=","=",2,R,"인생최패망자",190,90,0.35,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,3094.973,3094.973,,,,,,,,,,,,,,,,,,,,,,,,,0.243,-37.492,-0.001,-17.358,-20.29,-43.845,-10.553,-59.865,19.718,-47.077,10.055,-59.427,36.349,-88.971,0.649,-122.887,-40.094,-85.963,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,3104.515,0.278,-38.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",3097.333,,,0,""
131,,6,0,2,1,0,2,0,1,1,0,18,11,255,56,3116.723,"Pugeuk",R,13,64,94,-1.773,-0.743,0.453,1.646,-0.006,1.683,-36.69,27.121,91,9,0,2,"",-333.644,312.348,22.73,0,0,1,"=","=","=","=","=","=","=","=","=",2,R,"인생최패망자",190,90,0.35,0,78,W,Y,1,3117.92,165,151,86,115,66,,145,118,32.79,2.902,-0.239,0.889,-21.456,0.81,0,0.382,332.284,251.16,431.864,1,0,0,600,0,0,0,0,0,0,0.999,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3123.008,-14.774,-124.747,3123.167,7,-14.357,2.321,-122.289,0,0,,,,,,,,,,,,3116.936,3132.579,,3123.774,1,,456,0,3127.397,8,2,678,256,,,,,,,,,,,,,,0.175,-37.611,0.037,-17.528,-19.877,-44.601,-10.142,-61.372,20.071,-48.286,12.034,-62.768,41.681,-93.791,-0.658,-124.765,-40.127,-86.093,-0.43,-37.539,,"Kr_Luna",0.034,-17.512,,"소솨소솨",-19.638,-44.743,,"Yaksok~",-10.256,-61.335,,"aura_5599",20.116,-48.239,,"하루（Haru）",12.039,-62.77,72,"MODECO",41.63,-93.714,,"kneesohime",-0.68,-124.773,108,"임 재 천",-40.053,-86.14,,3134.622,-0.361,-39.12,,,,,,,,,,,,,3127.406,-0.226,-59.994,,,,3123.786,-14.609,-122.907,,,,,,,,,,,,,,,,,,,3133.44,2.448,-55.529,,,,3124.85,-12.96,-117.001,,,,"",1,0,0,"kneesohime",3127.959,,,386,""
132,,6,0,2,1,0,0,2,1,0,0,18,255,255,57,3147.871,"Pugeuk",R,29,82,133,0.1,0.594,0.538,1.472,0.389,1.793,-36.69,25.997,49,51,0,2,"",-250,-166.188,13.056,0,0,2,"=","=","=","=","=","=","=","=","=",7,R,"ddil_ddil69",176.4,89.974,0.546,3,78,W,Y,1,3149.024,135,34,162,44,22,,141,90,24.692,29.124,0.015,1.14,-20.353,-0.49,0,0.629,593.883,-25.963,-78.086,1,0,0,599.557,0,0,0,0,0,0,0.991,599.557,1,3,3,211,0.014,0.014,0.001,72.005,-0.021,1.062,-19.441,0.923,0.232,-0.621,-0.749,21.927,-0.019,0.883,-20.526,-0.49,0.506,-0.36,-0.784,24.692,-0.469,0.371,0.801,177.54,-1.678,-1.46,34.454,34.526,-9.14,10.245,-46.93,48.897,-6.887,3.4,-25.081,26.231,-0.097,0.449,-0.888,90.55,0,0,0,0,0.082,0.069,-0.225,46.056,0.011,0.024,-0.296,46.056,0,0,0,0,0,0,0,0,0,0,0,0,-0.452,0.373,-0.811,29.124,-999,-999,-999,0,0.486,1,1.099,-1.413,48,-1,2,0.28,1,1,0,0.029,3153.542,-39.553,-90.944,3153.741,8,-37.791,2.661,-87.711,0,0,,3154.489,,,,3153.903,,,,,,3148.314,,,3154.243,2,,457,0,,,,,,,,,,,,,,,,,,,0.163,-37.536,0.06,-17.517,-20.804,-45.831,-13.294,-65.146,20.14,-47.525,10.167,-62.588,39.005,-84.447,2.014,-124.344,-43.088,-81.601,-0.043,-37.25,,"Kr_Luna",0.052,-17.512,,"소솨소솨",-19.929,-45.873,,"Yaksok~",-13.856,-66.9,,"aura_5599",20.292,-48.141,,"하루（Haru）",10.948,-63.726,,"MODECO",39.002,-84.443,,"kneesohime",2.118,-124.371,,"임 재 천",-43.088,-81.607,,,,,,,,,,,,,,,,,,,,,,,,,,3154.256,-38.675,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"임 재 천",3153.903,,,8,""
133,SIDE,6,0,2,1,0,0,2,1,0,0,18,255,255,,3155.146,,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
134,,7,1,2,1,0,0,0,0,0,0,255,255,255,66,3236.554,"Sabo_10",L,33,91,140,-0.398,0.148,-0.745,1.485,0.034,1.598,-36.535,37.575,0,100,0,0,"",-138.435,-129.118,-22.57,0,0,3,"aura_5599","하루（Haru）","소솨소솨","임 재 천","Yaksok~","MODECO","Kr_Luna","Pugeuk","kneesohime",8,R,"임 재 천",190,88.237,0.446,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.344,-37.869,-0.026,-17.074,-18.12,-44.718,-13.534,-62.789,20.518,-49.497,12.385,-65.192,43.271,-97.19,-0.478,-113.116,-43.946,-89.504,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
135,,7,1,2,1,0,1,0,0,0,0,255,255,255,67,3247.865,"Sabo_10",L,32,88,140,-1.743,0.017,-0.864,1.475,-0.517,1.565,-36.535,48.016,0,100,0,1,"",-159.7,-71.435,-9.729,0,0,3,"=","=","=","=","=","=","=","=","=",8,R,"임 재 천",190,88.237,0.446,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.352,-37.881,-0.013,-17.316,-18.4,-44.956,-13.372,-63.039,22.057,-48.555,12.612,-64.842,43.731,-97.405,-4.057,-114.789,-43.951,-89.505,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
136,,7,1,2,1,1,1,0,0,0,0,255,255,255,68,3258.852,"Sabo_10",L,27,99,140,4.482,-0.65,-0.326,1.328,1.983,1.09,-36.535,13.365,0,100,0,4,"",-88.94,-115.965,-16.556,0.561,-20.592,3,"=","=","=","=","=","=","=","=","=",8,R,"임 재 천",190,88.237,0.446,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.288,-37.77,-0.002,-17.37,-18.409,-45.003,-13.375,-63.026,22.07,-48.535,12.895,-65.018,43.648,-97.518,-1.747,-113.994,-44.262,-89.648,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
137,,7,1,2,1,1,2,0,0,0,0,255,255,255,69,3274.149,"Sabo_10",L,28,91,140,2.36,-0.239,-0.515,1.422,1.104,1.392,-36.535,16.95,0,100,0,2,"",-44.09,-86.573,-18.426,0,0,3,"=","=","=","=","=","=","=","=","=",8,R,"임 재 천",190,88.237,0.446,5,78,W,Y,1,3275.144,74,53,72,52,34,,110,68,-9.425,53.762,0.461,0.906,-19.991,-1,0,0.34,-49.624,-4.256,243.606,1,0,0,248.646,0,0,0,0,0,0,0.411,248.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3274.8,-2.985,-22.518,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.354,-37.826,-0.016,-17.341,-18.732,-45.178,-13.455,-62.992,22.085,-48.534,12.697,-64.855,42.972,-92.067,-7.492,-111.072,-44.385,-89.392,-0.369,-37.283,,"Yes_Man_",0.039,-17.641,,"인생최패망자",-18.699,-45.15,,"_Gosomi",-13.351,-63.082,,"눈꽃",22.073,-48.527,,"아침땅_",12.274,-64.911,,"펜케이크",43.273,-92.453,,"ddil_ddil69",-7.929,-106.883,,"_송글_",-44.414,-89.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
138,,7,1,2,1,1,2,0,0,0,0,255,255,255,70,3289.066,"Sabo_10",L,33,78,128,-1.568,0.204,-0.955,1.488,-0.432,1.652,-36.535,63.221,0,100,0,4,"",-147.063,-94.473,-7.477,0,0,3,"=","=","=","=","=","=","=","=","=",8,R,"임 재 천",190,88.237,0.446,,78,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3291.658,3,,578,0,,,,,,,,,,,,,,,,,3292.629,1,-0.285,-37.938,0.036,-17.392,-19.436,-45.501,-15.211,-61.427,22.129,-48.984,12.539,-65.271,42.8,-90.803,-0.056,-111.477,-46.926,-88.732,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
139,,7,1,2,1,0,0,1,0,0,0,255,255,255,71,3312.086,"Sabo_10",L,33,85,138,0.511,0.211,-0.663,1.496,0.416,1.632,-36.535,38.663,0,100,0,2,"",-126.407,-100.041,-15.888,0,0,4,"=","=","=","=","=","=","=","=","=",3,R,"Yaksok~",172.5,89.741,0.328,5,78,W,Y,1,3312.921,98,94,98,40,8,,133,113,8.061,52.129,0.124,0.951,-19.658,0.75,0,0.179,346.395,-25.575,-469.626,1,0,0,584.116,0,0,0,0,0,0,0.966,584.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315.383,-60.93,-67.504,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31,-37.878,-0.136,-17.407,-19.6,-45.631,-14.977,-62.302,22.085,-50.021,12.556,-64.883,43.232,-91.888,-5.117,-122.128,-47.711,-89.696,-0.139,-37.362,,"Yes_Man_",-0.018,-17.741,,"인생최패망자",-19.588,-45.589,,"_Gosomi",-14.865,-62.306,,"눈꽃",21.563,-50.033,,"아침땅_",12.368,-64.917,,"펜케이크",43.197,-91.926,,"ddil_ddil69",-4.292,-118.382,,"_송글_",-49.161,-93.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
140,,7,1,2,1,0,1,1,0,0,0,255,255,255,72,3328.578,"Sabo_10",L,3,85,127,-2.748,0.569,-1.159,1.545,-1.777,1.928,-36.535,63.334,0,100,0,1,"",403.554,0,-4.537,0,0,4,"=","=","=","=","=","=","=","=","=",3,R,"Yaksok~",172.5,89.741,0.328,,78,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.435,-38.031,-0.155,-17.407,-18.533,-44.498,-15.019,-62.746,21.69,-50.527,12.802,-64.705,51.305,-93.723,-4.233,-112.855,-48.346,-94.555,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
141,,7,1,2,1,1,1,1,0,0,0,255,255,255,73,3341.5,"Sabo_10",L,13,91,126,0.275,-0.37,-0.75,1.56,-0.455,1.861,-36.535,29.549,0,100,0,2,"",368.89,337.521,-22.3,0,0,4,"=","=","=","=","=","=","=","=","=",3,R,"Yaksok~",172.5,89.741,0.328,0,57,W,Y,1,3342.377,128,135,93,59,22,,138,94,91.171,-86.399,0.06,0.82,-20.149,-0.23,0,0.147,559.257,189.926,-105.641,1,0,0,600,0,0,0,0,0,0,0.999,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3348.358,-32.168,-9.495,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.416,-37.896,-0.099,-17.354,-18.755,-44.629,-14.869,-62.959,21.956,-50.331,12.892,-65.065,51.157,-93.815,-4.918,-114.16,-48.151,-94.619,-0.291,-37.287,,"Yes_Man_",-0.088,-17.712,,"인생최패망자",-18.418,-44.348,,"_Gosomi",-14.855,-62.869,,"눈꽃",21.93,-50.309,,"아침땅_",12.733,-64.73,,"펜케이크",51.163,-93.792,,"ddil_ddil69",-4.648,-114.13,,"_송글_",-48.197,-94.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
