id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,bOutSec,r1OutSec,r2OutSec,r3OutSec,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PGetSec,CGetSec,1BGetSec,2BGetSec,3BGetSec,SSGetSec,LFGetSec,CFGetSec,RFGetSec,PThrSec,CThrSec,1BThrSec,2BThrSec,3BThrSec,SSThrSec,LFThrSec,CFThrSec,RFThrSec,result,cPlr,sb2Sec,sb3Sec,sbhSec,ass
86,4,0,0,6,0,2,2,0,0,0,255,255,255,44,2379.637,"うよすま",R,3,75,103,-3.296,-0.85,0.266,1.183,-0.53,1.11,-36.785,38.339,0,100,0,4,0,-421.559,0,-35.529,0,0,1,0,1,R,"Yaksok~",190,80,0.328,0,61,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.904,-37.548,0,"인생최패망자",0.105,-17.294,0,"Pring__",-21.299,-46.731,0,"하랑님_",-15.764,-60.841,0,"하루（Haru）",20.143,-48.296,0,"CoalCat",6.87,-64.073,0,"펜케이크",49.809,-94.888,0,"_송글_",-4.761,-106.614,0,"Megarafa",-49.071,-89.91,0,0,0,0,0,0,0,0,0,0,0,2379.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
87,5,1,0,6,0,0,0,0,0,0,255,255,255,41,2425.546,"Ainy4／あいにゃ",R,6,72,100,-0.532,-0.175,-0.206,1.688,-1.269,1.52,-36.897,9.973,65,35,0,2,0,454.546,0,36.797,0,0,1,6,5,R,"CoalCat",176,83,0.397,3,33,W,Y,2426.793,148,126,73,45,26,137,32,-42.415,-4.085,-0.136,0.937,-20.916,0.78,0,0.462,-594.159,-78.306,29.044,-0.173,-37.57,0,"Yaksok~",-0.2,-17.346,0,"encounter v",-19.533,-44.813,87,"_Gosomi",-11.783,-60.336,0,"_이누_",20.791,-51.089,0,"Kr_Luna",13.813,-59.552,0,"MODECO",40.006,-89.443,0,"ByeolBam",-2.062,-104.452,0,"kneesohime",-46.171,-101.717,0,2425.803,-0.07,-21.818,2427.75,0,0.346,0.056,-30.824,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2427.75,,2429.11,,,,,,,,,2431.296,,,,,,,2,"Ainy4／あいにゃ",,,,136
88,5,1,0,6,0,0,1,0,0,0,255,255,255,42,2451.717,"Ainy4／あいにゃ",R,26,82,134,0.897,-1.138,0.329,1.473,0.587,0.727,-36.897,29.839,62,38,0,1,0,-138.85,-200,20.055,0,0,0,7,6,L,"펜케이크",180.6,95.157,0.45,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048,-38.32,0,"Yaksok~",-0.006,-17.548,0,"encounter v",-19.457,-44.085,0,"_Gosomi",-10.588,-61.874,0,"_이누_",22.774,-47.991,0,"Kr_Luna",14.037,-59.661,0,"MODECO",48.922,-94.133,0,"ByeolBam",-0.25,-104.71,0,"kneesohime",-51.021,-101.881,0,0,0,0,0,0,0,0,0,0,0,2452.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
89,5,1,0,6,1,0,1,0,0,0,255,255,255,43,2465.646,"Ainy4／あいにゃ",R,29,84,136,1.051,-0.73,0.377,1.545,0.81,0.973,-36.897,26.976,59,41,0,0,0,-250,-200,20.055,0,0,0,7,6,L,"펜케이크",180.6,95.157,0.45,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061,-38.338,0,"Yaksok~",0.014,-17.373,0,"encounter v",-19.441,-44.102,0,"_Gosomi",-10.434,-62.02,0,"_이누_",22.841,-48.215,0,"Kr_Luna",13.976,-59.679,0,"MODECO",49.442,-93.799,0,"ByeolBam",-0.286,-104.769,0,"kneesohime",-51,-101.902,0,0,0,0,0,0,0,0,0,0,0,2466.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
90,5,1,0,6,1,1,1,0,0,0,255,255,255,44,2479.839,"Ainy4／あいにゃ",R,14,87,110,1.731,-1.207,0.205,1.617,0.007,1.363,-36.897,15.313,60,40,0,4,0,379.719,325.29,28.683,0.257,-18.647,1,7,6,L,"펜케이크",180.6,95.157,0.45,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228,-38.433,0,"Yaksok~",-0.109,-18.046,0,"encounter v",-19.378,-44.549,0,"_Gosomi",-10.438,-62.018,0,"_이누_",22.78,-48.159,0,"Kr_Luna",14.005,-59.637,0,"MODECO",49.02,-94.409,0,"ByeolBam",-0.376,-104.683,0,"kneesohime",-51.088,-101.916,0,0,0,0,0,0,0,0,0,0,0,2481.977,,,,,,,,,,,,,,,,,,,,,,,,2483.271,1,,,,,,,,,,,,,,,,,,,0,"",,,,0
91,5,1,0,6,1,2,1,0,0,0,255,255,255,45,2496.46,"Ainy4／あいにゃ",R,32,85,137,-0.881,0.236,0.087,1.766,-0.54,1.726,-36.897,17.324,55,45,0,2,0,194.22,-120.007,-8.743,0,0,1,7,6,L,"펜케이크",180.6,95.157,0.45,3,33,W,Y,2497.536,186,55,37,31,21,120,69,43.423,-34.702,-0.053,1.132,-19.859,-1,0,0.359,389.967,-362.725,276.327,0.072,-37.459,0,"Yaksok~",0.03,-17.308,0,"encounter v",-19.189,-44.023,77,"_Gosomi",-10.412,-61.946,0,"_이누_",22.649,-48.052,87,"Kr_Luna",12.964,-59.495,0,"MODECO",50.96,-93.402,0,"ByeolBam",-0.34,-104.659,0,"kneesohime",-52.641,-100.425,0,0,0,0,2501.417,4,30.228,3.161,-57.518,0,0,,2503.434,,,,,,,,,,,,,,,,,,,,,,,,,2508.977,,2505.577,,2501.417,,,,,,,2507.99,,2502.977,,,,,1,"_이누_",,,,140
92,5,1,0,6,0,0,2,0,0,0,255,255,255,46,2524.907,"Ainy4／あいにゃ",R,14,83,108,0.706,-1.507,0.064,1.509,-0.43,1.131,-36.897,7.481,49,51,0,4,0,383.336,312.348,50.919,0,0,1,8,9,L,"Sabo_10",185.3,87.575,0.449,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,-37.673,0,"Yaksok~",-0.032,-17.685,0,"encounter v",-20.823,-46.596,0,"_Gosomi",-9.923,-64.244,0,"_이누_",23.386,-48.459,0,"Kr_Luna",16.812,-60.015,0,"MODECO",57.895,-96.049,0,"ByeolBam",8.612,-112.954,0,"kneesohime",-37.481,-100.624,0,0,0,0,0,0,0,0,0,0,0,2525.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
93,5,1,0,6,0,1,2,0,0,0,255,255,255,47,2540.538,"Ainy4／あいにゃ",R,29,88,140,0.947,-0.196,0.353,1.64,0.7,1.304,-36.897,28.16,60,40,0,2,0,-211.494,-200,9.845,0,0,1,8,9,L,"Sabo_10",185.3,87.575,0.449,3,33,W,Y,2541.427,186,59,123,91,33,145,129,25.422,-16.124,0.163,0.896,-19.977,0.48,0,0.415,495.113,161.037,298.212,0.002,-37.501,0,"Yaksok~",0.141,-17.714,0,"encounter v",-20.653,-46.407,0,"_Gosomi",-9.78,-64.113,0,"_이누_",22.443,-47.517,0,"Kr_Luna",16.78,-60.031,0,"MODECO",57.891,-96.106,0,"ByeolBam",7.295,-113.148,0,"kneesohime",-37.531,-100.664,0,2545.977,29.037,-138.314,0,0,0,0,0,0,0,,2547.124,2551.599,2556.651,2561.766,,,,,,,,,,,,,,,,,,,,,,2561.776,,,,,,,,,,,,,,,,,,4,"",2551.599,2556.651,,128
94,5,1,1,6,0,0,2,0,0,0,255,255,255,48,2580.893,"Ainy4／あいにゃ",R,32,82,133,-0.749,0.217,0.054,1.723,-0.693,1.576,-36.897,14.058,47,53,0,0,0,250,-142.475,-30.422,0,0,1,0,7,R,"_송글_",174.9,91.844,0.315,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-37.983,0,"Yaksok~",-0.098,-17.675,0,"encounter v",-19.699,-45.23,0,"_Gosomi",-14.505,-61.043,0,"_이누_",21.529,-50.681,0,"Kr_Luna",11.195,-62.91,0,"MODECO",43.354,-93.194,0,"ByeolBam",-0.829,-110.202,0,"kneesohime",-46.297,-101.672,0,0,0,0,0,0,0,0,0,0,0,2581.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
95,5,1,1,6,0,1,2,0,0,0,255,255,255,49,2597.466,"Ainy4／あいにゃ",R,3,84,110,-2.818,-1.242,0.06,1.436,-0.445,0.928,-36.897,10.305,34,66,0,1,0,-399.743,19.653,-31.136,0,0,0,0,7,R,"_송글_",174.9,91.844,0.315,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,-37.29,0,"Yaksok~",-0.027,-17.703,0,"encounter v",-19.678,-45.256,0,"_Gosomi",-14.041,-61.944,0,"_이누_",21.057,-49.053,0,"Kr_Luna",12.161,-62.713,0,"MODECO",43.312,-93.097,0,"ByeolBam",-0.83,-110.186,0,"kneesohime",-48.369,-102.385,0,0,0,0,0,0,0,0,0,0,0,2597.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
96,5,1,1,6,1,1,2,0,0,0,255,255,255,50,2612.979,"Ainy4／あいにゃ",R,29,88,140,-0.701,0.499,0.208,1.756,0.022,1.693,-36.897,15.502,41,59,0,0,0,-250,-200,34.709,0,0,1,0,7,R,"_송글_",174.9,91.844,0.315,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,-37.449,0,"Yaksok~",-0.136,-17.625,0,"encounter v",-19.699,-45.251,0,"_Gosomi",-13.962,-61.99,0,"_이누_",20.843,-50.669,0,"Kr_Luna",12.277,-62.779,0,"MODECO",43.273,-93.138,0,"ByeolBam",-0.345,-110.494,0,"kneesohime",-48.369,-102.437,0,0,0,0,0,0,0,0,0,0,0,2613.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
97,5,1,1,6,1,2,2,0,0,0,255,255,255,51,2628.909,"Ainy4／あいにゃ",R,14,83,108,1.748,-1.427,0.202,1.578,-0.003,1.263,-36.897,11.362,50,50,0,2,0,383.336,312.348,44.35,0,0,1,0,7,R,"_송글_",174.9,91.844,0.315,3,33,W,Y,2630.05,127,54,62,60,48,137,96,-30,-32.481,0.325,0.477,-20.427,0,0,0.255,-529.356,-250.431,-130.639,-0.156,-37.302,0,"Yaksok~",-0.503,-17.774,0,"encounter v",-19.607,-45.133,87,"_Gosomi",-13.927,-62.008,0,"_이누_",20.65,-50.569,115,"Kr_Luna",12.329,-62.707,0,"MODECO",43.291,-93.077,0,"ByeolBam",-0.351,-110.512,0,"kneesohime",-48.43,-102.416,0,2628.91,0.782,-21.144,2630.683,4,17.213,0.523,-46.835,0,0,,2635.272,,,,,,,,,,,,,,,,,,,,,,,,,2657.51,,2632.83,,2630.683,,,,,,,2634.67,,2631.323,,,,,2,"_이누_",,,,12
98,5,0,1,6,0,0,0,0,0,0,255,255,255,45,2668.791,"うよすま",R,33,80,130,0.576,-0.301,0.345,1.246,0.082,1.415,-36.785,30.134,0,100,0,2,0,103.711,-16.83,0.714,0,0,1,1,8,R,"kneesohime",190,85,0.497,3,33,W,Y,2669.918,255,141,135,99,17,145,130,4.199,20.763,0.102,0.873,-19.78,0.36,0,0.237,565.912,-199.347,-2.081,-0.133,-37.903,0,"인생최패망자",0.011,-17.825,0,"Pring__",-21.542,-47.028,0,"하랑님_",-17.978,-61.057,85,"하루（Haru）",18.89,-50.437,0,"CoalCat",10.068,-64.346,0,"펜케이크",48.341,-92.46,0,"_송글_",0.087,-111.331,0,"Megarafa",-44.973,-91.276,0,0,0,0,2670.417,3,-14.032,1.918,-58.53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.083,,,2670.417,,,,,,,,,2673.617,,,,,,1,"하랑님_",,,,2
99,5,0,1,6,0,0,1,0,0,0,255,255,255,46,2692.534,"うよすま",R,3,71,112,0.798,0.021,0.537,1.349,1.115,1.642,-36.785,42.969,0,100,0,2,0,-424.295,0,-19.086,0,0,1,2,4,R,"_이누_",190,89.841,0.451,3,33,W,Y,2693.759,255,149,255,36,0,145,87,103.17,-27.327,0.156,1.037,-20.58,-1,0,0.253,55.38,337.33,493.094,0.165,-38.215,0,"인생최패망자",0.038,-17.599,0,"Pring__",-21.329,-46.343,0,"하랑님_",-17.611,-61.204,0,"하루（Haru）",18.934,-49.905,0,"CoalCat",9.619,-64.77,0,"펜케이크",50.844,-100.155,0,"_송글_",-0.62,-109.532,0,"Megarafa",-45.147,-92.768,0,2698.843,-15.058,3.13,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.83,,,,,,,,,,,,,,,,,,3,"",,,,0
100,5,0,1,6,0,1,1,0,0,0,255,255,255,47,2716.004,"うよすま",R,3,74,114,-2.022,-0.709,0.357,1.21,-0.099,1.184,-36.785,48.467,0,100,0,4,0,-438.074,0,-23.815,0,0,1,2,4,R,"_이누_",190,89.841,0.451,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46,-38.303,0,"인생최패망자",0.057,-17.458,0,"Pring__",-21.427,-46.537,0,"하랑님_",-17.868,-61.161,0,"하루（Haru）",18.96,-49.895,0,"CoalCat",8.607,-64.889,0,"펜케이크",50.556,-99.796,0,"_송글_",-1.497,-106.165,0,"Megarafa",-48,-93.057,0,0,0,0,0,0,0,0,0,0,0,2716.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
101,5,0,1,6,0,2,1,0,0,0,255,255,255,48,2741.558,"うよすま",R,3,74,102,-3.587,-0.131,0.243,1.334,-0.7,1.709,-36.785,26.853,19,81,0,4,0,-395.038,96.088,-34.591,0,0,1,2,4,R,"_이누_",190,89.841,0.451,0,33,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.475,-38.419,0,"인생최패망자",0.045,-17.454,0,"Pring__",-21.545,-46.477,0,"하랑님_",-17.61,-61.611,0,"하루（Haru）",18.948,-48.791,0,"CoalCat",8.602,-64.885,0,"펜케이크",50.098,-99.529,0,"_송글_",-1.408,-106.235,0,"Megarafa",-47.968,-93.461,0,0,0,0,0,0,0,0,0,0,0,2741.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
102,5,0,1,6,0,0,2,0,0,0,255,255,255,49,2762.081,"うよすま",R,6,53,86,2.503,-0.472,0.285,1.148,0.09,1.363,-36.785,34.092,0,100,0,2,0,390.909,0,-19.766,0,0,1,3,2,L,"encounter v",190,86.037,0.42,3,33,W,Y,2763.386,255,148,44,129,68,133,79,19.063,-13.326,0.419,0.91,-21.231,1,0,0.414,-69.567,-243.838,543.787,-0.329,-37.734,0,"인생최패망자",0.033,-17.551,0,"Pring__",-21.443,-46.385,0,"하랑님_",-14.886,-63.196,0,"하루（Haru）",20.793,-46.363,0,"CoalCat",11.961,-63.474,0,"펜케이크",60.054,-89.197,0,"_송글_",5.016,-107.509,0,"Megarafa",-30.79,-97.721,0,0,0,0,2765.563,5,12.692,2.65,-67.979,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2791.95,,,,,2765.563,,,,,,,,,,,,,1,"CoalCat",,,,192
