id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,epPreHPos,epDelta,epEvidenceType,epEvidenceValue,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phValid,phSource,phNormalSource,phFlags,phDt,phRenderAge,phRenderSampleDt,phRenderLagDist,phRawHPos,phHPosAdj,phSeparationR,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGapR,phBallVX,phBallVY,phBallVZ,phOriginV,phPointVX,phPointVY,phPointVZ,phPointVSource,phProxyPSpd,phRenderPSpd,phPVDeltaDeg,phPVSpeedRatio,phNX,phNY,phNZ,phNDeltaDeg,phPreGuardH,phApproachH,phPostGuardH,phGuardDelta,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalFieldH,phProxyMoveDist,phRenderMoveDist,phRenderLagAlongSwing,phReprojectMoveR,phProxyMoveRotDeg,phRenderMoveRotDeg,phRenderLagRotDeg,phConfidenceLimit,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
99,,5,1,1,3,1,1,2,0,1,0,255,0,255,48,2600.658,"Yes_Man_",R,32,83,135,-1.94,0.846,0.566,1.765,-1.088,2.044,-36.737,21.087,0,100,0,2,"",157.654,-65.59,24.276,0,0,2,"=","=","=","=","=","=","=","","",2,L,"べるちゃそ",180.6,85.553,0.448,3,32,W,Y,1,2601.795,205,93,83,80,35,,145,87,23.115,-2.588,-0.383,1.23,-19.873,-0.8,-0.803,0,0,0,0,0.416,-16.393,169.337,-2.928,1,3,0,121467,0.008,0.005,0.013,0,-0.803,-0.8,3.916,0,44,0,2,3.916,-1.585,-1.911,35.063,23.115,-2.498,-0.694,-62.655,1,62.709,38.918,0,0.621,-0.136,-0.389,-0.911,0,-180,1.998,0,180,0.042,0.393,-0.919,0,0.242,0.242,0,8.732,29.858,29.858,0,1,2602.326,0.207,-89.266,2603.046,7,0.127,0.495,-91.986,1,0,,2607.384,,,,,,,2606.125,2611.306,,,,,,,,,,,,,,,,,,,,,,2609.76,3,,,,,0.17,-37.586,0.111,-16.698,-19.982,-45.999,-8.714,-62.865,19.49,-46.23,15.934,-62.924,47.358,-86.43,0,-109.84,-40.8,-90.55,0.234,-37.334,,"Po_cari",-0.152,-16.882,,"SUGUN",-19.661,-46.14,,"CoalCat",-8.608,-62.772,71,"aura_5599",19.391,-46.136,,"TaeGeuk_",15.752,-63.088,,"Kr_Luna",47.4,-86.376,,"AI",0,-109.84,,"AI",-40.8,-90.55,,2615.081,0.493,-38.603,,,,,,,2609.709,-0.196,-59.841,,,,,,,,,,,,,,,,,,,,,,,,,2613.843,-0.209,-55.97,,,,,,,,,,,,,,,,"",2,0,0,"AI",,2606.125,2611.306,66,""
100,,5,1,2,3,0,0,2,1,0,0,2,255,255,49,2632.535,"Yes_Man_",R,28,70,122,0.23,0.952,0.794,1.77,-0.029,2.064,-36.737,25.539,0,100,0,2,"",63.66,-94.593,17.065,0,0,3,"=","=","=","=","=","=","=","","",5,R,"まととまと",179.8,90.039,0.45,5,32,W,Y,1,2633.716,185,66,220,120,50,,145,111,-22.599,58.468,-0.419,1.315,-20.192,0.92,1,-0.079,5,0.792,0.048,0.224,283.131,63.579,-297.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.206,-2.961,-21.751,,,,,,0,0,,,,,,,,,,,,2646.958,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,-37.712,-0.055,-16.961,-20.043,-40.854,-5.507,-63.166,19.343,-48.292,13.092,-64.119,35.462,-89.45,0,-109.84,-40.8,-90.55,0.582,-37.217,,"Po_cari",-0.117,-17.223,,"SUGUN",-19.102,-44.172,,"CoalCat",-5.382,-61.615,,"aura_5599",19.339,-48.287,,"TaeGeuk_",9.288,-66.252,,"Kr_Luna",35.455,-89.44,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
101,,5,1,2,3,0,1,2,1,0,0,2,255,255,50,2651.008,"Yes_Man_",R,33,78,128,2.599,0.464,0.987,1.713,0.871,1.87,-36.737,51.492,0,100,0,2,"",149.319,-4.233,1.52,0,0,3,"=","=","=","=","=","=","=","","",5,R,"まととまと",179.8,90.039,0.45,5,32,W,Y,1,2652.069,64,38,104,67,30,,106,66,-12.138,36.367,0.467,1.075,-19.702,-0.85,-0.846,0,0,0,0,0.127,-1.23,-81.704,-52.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.699,-1.966,-23.014,2650.886,2,-14.736,0.058,-42.045,0,8,,2657.47,,,,2656.632,,,,,,,,,2657.492,3,,275,0,,,,,,,,,,,,,,,,,,,0.271,-37.656,-0.042,-16.949,-20.425,-42.459,-12.261,-63.378,20.156,-48.465,9.428,-60.202,32.132,-92.228,0,-109.84,-40.8,-90.55,0.773,-36.904,,"Po_cari",0.039,-17.321,,"SUGUN",-19.17,-45.73,86,"CoalCat",-12.175,-63.305,,"aura_5599",19.914,-49.281,,"TaeGeuk_",7.408,-61.259,,"Kr_Luna",32.108,-92.221,,"AI",0,-109.84,,"AI",-40.801,-90.551,,,,,,,,2654.403,-15.472,-42.68,,,,,,,,,,,,,,,,,,,,,,,,,2658.392,-7.549,-32.583,,,,,,,,,,,,,,,,,,,"",2,0,0,"SUGUN",2656.632,,,4,""
102,SIDE,5,1,2,3,0,0,2,0,1,0,255,2,255,,2659.903,,,,,,,,,,,,,,,,,,,,,,,,4,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.922,18.902,-39.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,8,""
103,,5,0,2,3,0,0,0,0,0,0,255,255,255,41,2701.236,"CVPileMaki",R,34,81,132,1.95,0.601,0.388,1.863,0.721,1.919,-36.37,52.355,89,11,0,2,"",81.975,-66.081,2.259,0,0,4,"TaeGeuk_","CoalCat","SUGUN","aura_5599","Po_cari","Kr_Luna","Yes_Man_","","",1,R,"Po_cari",190,85,0.45,3,32,W,Y,1,2702.448,255,132,119,64,35,,145,88,37.664,-65,0.558,1.437,-19.803,-0.92,-0.917,0,0,0,0,0.51,230.628,-198.596,17.776,1,3,0,53883,0.011,0.006,0.026,0,-0.917,-0.92,2.627,0,48,0.101,2,3.008,0.122,-2.157,34.302,37.664,2.485,7.373,-40.451,1,41.193,17.139,5.405,0.416,-0.427,-0.553,0.716,0,-74.557,-1.54,-65.204,9.353,0.717,0.611,-0.335,-65.204,0.374,0.365,0,5.607,70.384,70.384,0,1,2703.619,63.624,-44.742,,,,,,0,0,,,,,2707.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.302,-37.113,-0.028,-17.758,-22.997,-50.567,-17.304,-61.695,22.162,-48.434,10.2,-65.955,40.622,-101.181,0,-109.84,-40.8,-90.55,-0.125,-36.521,,"아침땅_",-0.041,-17.713,,"べるちゃそ",-23.032,-50.328,,"schmoneymikey",-17.282,-61.656,,"pododang",22.155,-48.425,,"まととまと",9.658,-65.368,,"하루（Haru）",40.62,-101.16,,"AI",0,-109.84,,"AI",-40.801,-90.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
104,,5,0,2,3,0,1,0,0,0,0,255,255,255,42,2718.745,"CVPileMaki",R,28,80,131,0.331,0.024,0.211,1.699,0.052,1.561,-36.37,22.631,91,9,0,2,"",59.693,-65.198,7.225,0,0,4,"=","=","=","=","=","=","=","","",1,R,"Po_cari",190,85,0.45,5,32,W,Y,1,2719.94,255,144,139,72,26,,145,130,27.379,-36.213,0.063,1.047,-20.684,0.26,0.256,0,0,0,0,0.364,-436.823,-137.67,-51.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.673,64.27,-104.906,2722.939,6,54.234,0.054,-100.323,1,0,,2726.111,2730.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731.044,3,,,,,-0.187,-36.976,0.003,-17.772,-23.029,-50.17,-16.928,-61.812,22.15,-47.42,11.293,-64.959,46.89,-95.874,0,-109.84,-40.801,-90.551,0.328,-36.756,,"아침땅_",-0.007,-17.765,,"べるちゃそ",-22.956,-50.045,,"schmoneymikey",-16.94,-61.783,81,"pododang",22.175,-47.438,,"まととまと",11.678,-64.635,,"하루（Haru）",46.9,-97.35,105,"AI",0,-109.84,,"AI",-40.801,-90.551,,2737.663,-0.456,-38.299,,,,,,,2730.722,0.172,-59.717,,,,,,,2726.819,54.426,-100.539,,,,,,,,,,,,,,,,2736.468,-3.933,-54.398,,,,,,,2727.944,47.736,-96.31,,,,,,,"",2,0,0,"하루（Haru）",2730.737,,,98,""
105,,5,0,2,3,0,0,0,0,1,0,255,11,255,43,2755.451,"CVPileMaki",R,28,78,128,-0.805,-0.411,0.113,1.618,-0.404,1.299,-36.37,17.383,63,37,0,0,"",33.407,-51.751,7.621,0,0,5,"=","=","=","=","=","=","=","","",6,L,"Kr_Luna",190,95.432,0.498,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24,-37.072,-0.025,-17.772,-21.554,-48.857,-0.64,-63.469,21.897,-47.423,15.383,-63.47,48.042,-97.867,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2759.447,-0.015,-36.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
106,,5,0,2,3,0,1,0,0,1,0,255,11,255,44,2770.828,"CVPileMaki",R,5,94,138,0.667,-0.132,0.277,1.687,0.356,1.523,-36.37,28.558,55,45,0,0,"",-55.333,0,2.694,0,0,5,"=","=","=","=","=","=","=","","",6,L,"Kr_Luna",190,95.432,0.498,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.174,-37.284,-0.036,-17.72,-21.616,-48.795,-1.231,-63.348,21.707,-47.61,15.597,-63.403,47.299,-97.947,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2774.822,-0.232,-37.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
107,,5,0,2,3,0,2,0,0,1,0,255,11,255,45,2787.936,"CVPileMaki",R,12,93,137,-0.488,-0.501,0.153,1.642,-0.217,1.376,-36.37,19.352,41,59,0,0,"",0,89.326,3.98,0,0,5,"=","=","=","=","=","=","=","","",6,L,"Kr_Luna",190,95.432,0.498,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,2790.424,5,,578,0,,,,,,,,,,,,,,,,,,,-0.228,-37.066,-0.048,-17.785,-21.565,-48.972,-4.397,-62.975,21.698,-47.609,16.479,-61.819,47.623,-97.579,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2792.001,-0.097,-37.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
108,,5,0,2,3,0,0,1,0,1,0,255,11,255,46,2806.342,"CVPileMaki",R,10,95,128,-0.004,-0.551,0.246,1.729,0.212,1.658,-36.37,28.025,87,13,0,2,"",-149.661,387.558,5.608,0,0,6,"=","=","=","=","=","=","=","","",0,R,"Yes_Man_",190,85.251,0.499,5,32,W,Y,1,2807.575,186,93,129,84,45,,145,109,-30,33.497,-0.006,0.789,-20.246,0.03,0.029,0,0,0,0,0.429,-383.184,71.936,117.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803.659,-0.698,-21.29,2805.193,2,-16.617,2.155,-45.291,0,0,,,,,,,,,,,,,2809.627,,2810.994,6,,147,0,,,,,,,,,,,2810.444,2,,,,,,,-0.22,-37.228,-0.07,-17.748,-21.583,-48.922,-15.341,-60.354,21.135,-50.223,2.432,-59.469,47.306,-98.634,0,-109.84,-40.801,-90.551,-0.02,-36.46,,"아침땅_",-0.078,-17.747,,"べるちゃそ",-21.538,-48.618,87,"schmoneymikey",-15.004,-59.602,,"pododang",21.138,-50.202,87,"まととまと",6.528,-62.623,,"하루（Haru）",47.312,-98.628,,"AI",0,-109.84,,"AI",-40.801,-90.551,,2817.13,0.337,-38.027,,,,2809.189,-17.149,-45.798,,,,2813.13,18.633,-39.583,,,,,,,,,,,,,,,,,,,2811.407,-13.751,-39.129,,,,2816.039,17.582,-39.893,,,,,,,,,,,,,"",2,0,0,"べるちゃそ",2811.311,,,69,""
109,,5,0,2,3,0,0,2,0,1,0,255,11,255,47,2851.667,"CVPileMaki",R,5,68,117,6.227,3.349,0.51,2.017,2.939,3.567,-36.37,85.019,80,20,0,1,"",-145.304,0,2.157,1.304,-6.575,0,"=","=","=","=","=","=","=","","",5,R,"TaeGeuk_",177.1,87.029,0.275,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,2865.005,,,,2855.112,,,,,,,,,,,,,,,,,,,,,,,,,-0.302,-37.114,-0.04,-17.774,-22.667,-49.317,-17.473,-61.272,21.442,-49.484,3.264,-64.227,44.708,-99.886,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2882.288,-1.249,-40.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",2856.586,2865.005,,0,""
110,,5,0,2,3,1,0,2,0,0,1,255,255,11,48,2897.186,"CVPileMaki",R,11,80,127,0.882,0.425,0.303,1.83,0.48,2.011,-36.37,40.825,83,17,0,0,"",-70.691,151.677,6.91,0,0,0,"=","=","=","=","=","=","=","","",5,R,"TaeGeuk_",177.1,87.029,0.275,,33,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.277,-37.174,-0.013,-17.551,-21.629,-49.399,-16.766,-60.535,19.505,-40.42,13.434,-63.915,45.625,-95.747,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2901.346,-0.197,-37.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
111,,5,0,2,3,1,1,2,0,0,1,255,255,11,49,2911.563,"CVPileMaki",R,28,77,127,-1.653,-0.577,0.028,1.598,-0.8,1.204,-36.37,15.718,50,50,0,1,"",52.663,-54.807,3.092,0,0,0,"=","=","=","=","=","=","=","","",5,R,"TaeGeuk_",177.1,87.029,0.275,,33,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.303,-36.956,-0.03,-17.671,-21.958,-48.974,-16.702,-60.041,19.473,-40.413,12.525,-63.827,44.809,-95.521,0,-109.84,-40.801,-90.551,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2915.894,-0.101,-37.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
112,,5,0,2,3,2,1,2,0,0,1,255,255,11,50,2927.579,"CVPileMaki",R,12,85,136,0.728,0.224,0.293,1.835,0.308,1.792,-36.37,45.068,88,12,0,2,"",0,65.28,3.142,0,0,0,"=","=","=","=","=","=","=","","",5,R,"TaeGeuk_",177.1,87.029,0.275,3,33,W,Y,1,2928.409,244,67,98,85,11,,145,86,92.543,0.25,0.12,0.903,-18.975,-0.8,-0.795,0,0,0,0,0.222,-34.029,89.088,-5.79,1,3,0,121467,0.011,0.01,0.014,0,-0.795,-0.8,2.322,0,35,0.036,2,2.408,-0.35,-2.886,35.315,87.457,-8.628,-7.798,-20.698,1,23.741,37.321,17.67,0.636,0.631,-0.775,-0.034,0,179.182,9.051,0.818,178.364,0,0.999,0.044,-179.182,0.105,0.111,0,3.596,25.267,59.719,0,1,,,,2930.979,1,0.269,3.7,-15.089,0,0,,2935.431,,,,,,,,,2935.133,,,2929.323,2935.007,0,,450,0,,,,,,,,,,,,,,,,,,,-0.289,-37.092,-0.056,-17.699,-21.925,-49.102,-16.653,-59.797,19.844,-42.371,12.68,-63.76,43.432,-96.351,0,-109.84,-40.801,-90.551,-0.129,-36.486,,"아침땅_",-0.076,-17.717,,"べるちゃそ",-21.77,-48.872,,"schmoneymikey",-16.648,-59.787,,"pododang",19.845,-44.02,,"まととまと",12.839,-63.678,,"하루（Haru）",44.927,-98.741,,"AI",0,-109.84,,"AI",-40.801,-90.551,,,,,2935.021,0.459,-15.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"아침땅_",,,2935.133,16,""
113,SIDE,5,0,2,3,0,0,2,0,0,1,255,255,11,,2936.176,,,,,,,,,,,,,,,,,,,,,,,,1,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
114,,6,1,2,3,0,0,0,0,0,0,255,255,255,51,2989.449,"Yes_Man_",R,10,59,92,0.705,-1.586,0.939,1.626,0.282,1.304,-36.737,37.913,0,100,0,2,"",0,400,2.116,0,0,4,"pododang","schmoneymikey","べるちゃそ","まととまと","아침땅_","하루（Haru）","CVPileMaki","","",1,R,"아침땅_",190,87.187,0.502,3,33,W,Y,1,2990.643,171,122,123,129,56,,145,102,-30,-9.297,0.154,0.501,-20.906,0.96,0.964,0,0,0,0.238,0.571,105.689,-197.03,-43.34,1,3,0,121467,0.014,0.005,0.03,0,0.964,0.96,3.591,0,48,0,2,3.332,-1.152,-3.643,23.168,-67.867,50.489,26.454,-12.553,1,58.366,27.216,0,0.466,0.651,0.703,0.286,0,174.376,-38.449,-6.449,179.174,0.14,-0.5,-0.855,-6.449,0.434,0.434,0,10.427,45.536,45.536,0,1,2986.539,0.278,-21.661,2988.686,5,6.387,0.541,-58.693,0,0,,,,,,,,,,,,,,,2995.653,4,,147,1,,,,,,,,,,,,,,,,,,,0.361,-37.477,-0.056,-17.154,-19.457,-45.763,-11.742,-62.043,17.955,-48.25,11.67,-60.399,27.993,-92.513,0,-109.84,-40.801,-90.551,0.641,-37.461,,"Po_cari",-0.049,-17.539,,"SUGUN",-19.634,-45.211,85,"CoalCat",-11.67,-62.009,,"aura_5599",18.101,-47.891,,"TaeGeuk_",11.662,-60.404,105,"Kr_Luna",27.991,-92.516,,"AI",0,-109.84,,"AI",-40.802,-90.552,,2997.049,-1.115,-39.534,,,,2994.997,-18.594,-40.437,,,,,,,2992.788,6.792,-59.429,,,,,,,,,,,,,,,,2996.004,-17.633,-39.998,,,,,,,2993.752,3.68,-55.186,,,,,,,,,,"",2,0,0,"TaeGeuk_",,,,69,""
115,,6,1,2,3,0,0,1,0,0,0,255,255,255,52,3014.102,"Yes_Man_",R,3,70,100,-2.708,-0.023,0.764,1.671,-0.394,1.613,-36.737,28.849,0,100,0,2,"",-377.013,0,1.8,0,0,5,"=","=","=","=","=","=","=","","",6,L,"하루（Haru）",174.7,85,0.397,5,36,W,Y,1,3015.402,181,154,56,79,67,,137,127,-14.186,54.487,-0.42,0.999,-21.14,0.44,0.445,0,0,0,0,0.417,-309.273,-63.94,356.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3011.326,-3.321,-23.213,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.298,-37.505,-0.135,-16.852,-19.655,-45.373,-11.116,-62.842,17.825,-46.532,8.434,-58.574,41.895,-92.124,0,-109.84,-40.8,-90.55,0.424,-37.606,,"Po_cari",-0.226,-17.273,,"SUGUN",-19.272,-45.656,,"CoalCat",-11.037,-62.774,,"aura_5599",18.352,-47.002,,"TaeGeuk_",8.455,-58.566,,"Kr_Luna",44.192,-95.522,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
116,,6,1,2,3,0,1,1,0,0,0,255,255,255,53,3031.379,"Yes_Man_",R,32,76,127,-2.599,-0.193,0.492,1.597,-1.435,1.467,-36.737,20.372,0,100,0,2,"",186.089,-17.138,31.427,0,0,5,"=","=","=","=","=","=","=","","",6,L,"하루（Haru）",174.7,85,0.397,0,36,W,Y,1,3032.5,255,134,134,49,34,,145,84,32.375,6.552,-0.478,0.881,-20.492,-1,,,,,0,0.207,-281.168,-134.342,-52.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032.953,-5.731,-87.557,3033.553,7,-5.747,0.786,-90.756,1,0,,3037.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041.257,5,,,,,0.158,-37.469,-0.181,-16.935,-19.681,-45.621,-9.146,-62.796,20.975,-49.101,10.524,-55.451,42.619,-96.701,0,-109.84,-40.8,-90.55,0.151,-37.126,,"Po_cari",-0.273,-17.153,,"SUGUN",-19.471,-45.705,,"CoalCat",-9.063,-62.717,,"aura_5599",19.678,-48.571,,"TaeGeuk_",10.683,-56.195,91,"Kr_Luna",42.624,-96.701,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3044.719,0.466,-39.228,,,,,,,,,,,,,3040.822,-0.134,-60.299,,,,,,,,,,,,,,,,,,,,,,,,,3043.745,0.297,-56.468,,,,,,,,,,"",2,0,0,"AI",,,,65,""
117,,6,1,2,3,0,0,1,1,0,0,6,255,255,54,3060.231,"Yes_Man_",R,33,73,124,0.038,1.145,0.755,1.828,-0.208,2.231,-36.737,29.757,0,87,13,2,"",125.585,-89.902,23.711,0,0,6,"=","=","=","=","=","=","=","","",0,R,"CVPileMaki",190,94.088,0.399,3,51,W,Y,1,3061.385,210,55,135,86,46,,145,125,113.875,17.221,-0.154,1.396,-18.866,0.24,0.238,0,0,0,0,0.261,-40.703,207.128,-23.751,1,3,0,121467,0.014,0.01,0.02,0,0.238,0.24,6.354,0,48,0.471,2,2.815,-1.105,-1.671,31.938,66.125,-7.678,-2.435,-82.253,1,82.647,58.771,0,0.711,0.968,-0.229,0.101,0,160.797,3.815,19.203,141.593,0.12,0.914,0.387,-160.797,0.464,0.464,0,8.182,79.849,79.849,0,1,,,,,,,,,0,0,,,,,,,,,,,,3079.642,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,-37.637,-0.121,-17.001,-20.101,-41,-14.011,-59.411,16.393,-48.008,8.164,-64.265,36.07,-92.636,0,-109.84,-40.796,-90.551,0.585,-37.324,,"Po_cari",-0.148,-17.183,,"SUGUN",-20.156,-45.054,,"CoalCat",-13.98,-59.318,,"aura_5599",16.23,-47.885,,"TaeGeuk_",8.44,-64.723,,"Kr_Luna",36.08,-92.635,,"AI",0,-109.84,,"AI",-40.796,-90.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
