id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
147,6,0,9,4,0,0,0,0,0,0,255,255,255,58,3860.439,"양_뭉이",R,3,75,115,-3.434,-1.485,-0.147,1.728,-36.781,2,0,-464.121,18.522,0,0,0,0,4,0,L,"Pring__",180.169,95.172,0.477,3,69,3861.42,170,22,80,85,101,150,109,-30,12.719,0.91,0.049,-0.031,0,0.545,-0.731,-37.015,0,"Pugeuk",-0.044,-17.113,0,"아침땅_",-15.184,-63.723,0,"HANA_ARASHI",-21.636,-49.015,102,"소솨소솨",18.719,-46.687,0,"하루（Haru）",14.688,-61.681,85,"アリアル",60.376,-97.704,0,"ke ro",2.906,-106.594,0,"인생최패망자",-40.899,-84.021,34,3856.958,-0.772,-22.282,3861.002,8,"인생최패망자",-25.974,-80.412,1,0,0,0,0,0,0,2
148,6,0,9,4,0,0,0,0,1,0,255,10,255,59,3893.696,"양_뭉이",R,26,75,127,-2.488,-1.94,-0.292,1.638,-36.598,1,0,183.818,-200,0,-0.445,-17.323,0,5,6,R,"Pizzallaris",164.9,88.63,0.302,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673,-37.006,0,"Pugeuk",-0.279,-17.114,0,"아침땅_",-15.205,-63.542,0,"HANA_ARASHI",-20.55,-44.6,0,"소솨소솨",18.669,-45.949,0,"하루（Haru）",4.306,-61.772,0,"アリアル",56.001,-94.557,0,"ke ro",0.457,-108.218,0,"인생최패망자",-37.564,-76.874,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
149,6,0,9,4,1,0,0,0,1,0,255,10,255,60,3908.227,"양_뭉이",R,32,63,119,3.699,-0.704,0.211,1.874,-37.131,4,0,250,-146.026,0,0.196,-20.131,1,5,6,R,"Pizzallaris",164.9,88.63,0.302,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.605,-36.948,0,"Pugeuk",-0.021,-17.691,0,"아침땅_",-15.703,-63.003,0,"HANA_ARASHI",-20.427,-45.395,0,"소솨소솨",19.799,-41.158,0,"하루（Haru）",5.054,-62.971,0,"アリアル",63.962,-86.046,0,"ke ro",0.522,-107.846,0,"인생최패망자",-44.15,-89.115,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
150,6,0,9,4,1,1,0,0,1,0,255,10,255,61,3925.71,"양_뭉이",R,3,74,114,-3.052,-1.561,-0.106,1.76,-36.609,1,0,-481.786,12.014,0,-1.023,-17.016,0,5,6,R,"Pizzallaris",164.9,88.63,0.302,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.711,-37.598,0,"Pugeuk",-0.632,-17.358,0,"아침땅_",-16.003,-62.935,0,"HANA_ARASHI",-22.551,-48.15,0,"소솨소솨",19.677,-41.375,0,"하루（Haru）",9.468,-61.495,0,"アリアル",52.085,-84.132,0,"ke ro",-0.219,-104.768,0,"인생최패망자",-44.202,-89.165,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
151,6,0,9,4,1,1,0,0,0,1,255,255,10,62,3945.061,"양_뭉이",R,3,63,107,0.497,-0.899,0.257,1.854,-36.922,0,0,-486.364,0,0,0,0,0,5,6,R,"Pizzallaris",164.9,88.63,0.302,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.472,-37.199,0,"Pugeuk",-0.098,-17.139,0,"아침땅_",-15.959,-62.772,0,"HANA_ARASHI",-13.788,-37.651,0,"소솨소솨",19.932,-43.936,0,"하루（Haru）",9.48,-61.602,0,"アリアル",54.61,-84.085,0,"ke ro",-0.382,-105.408,0,"인생최패망자",-43.839,-88.875,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
152,6,0,9,4,1,2,0,0,0,1,255,255,10,63,3962.646,"양_뭉이",R,32,60,117,2.458,-0.815,0.135,1.825,-36.859,2,0,250,-115.923,0,0,0,1,5,6,R,"Pizzallaris",164.9,88.63,0.302,3,51,3963.865,171,10,58,80,43,140,77,23.272,-14.647,-0.92,-0.053,-0.051,0.095,0.287,-0.677,-36.918,0,"Pugeuk",-0.075,-17.07,0,"아침땅_",-16.18,-62.879,0,"HANA_ARASHI",-23.718,-49.789,0,"소솨소솨",18.098,-44.853,85,"하루（Haru）",9.449,-61.594,103,"アリアル",55.364,-87.39,0,"ke ro",0.175,-110.112,0,"인생최패망자",-44.113,-88.964,0,0,0,0,3963.38,5,"하루（Haru）",17.463,-70.353,0,0,0,0,0,0,0,1
153,6,0,9,4,0,0,1,0,0,1,255,255,10,64,3995.445,"양_뭉이",R,13,74,115,-1.514,-2.97,-0.057,1.749,-36.705,1,0,-220.144,400,0,-0.287,-20.213,0,6,5,R,"Multeinn",160,95.058,0.501,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.541,-37.425,0,"Pugeuk",-0.158,-17.05,0,"아침땅_",-15.776,-63.119,0,"HANA_ARASHI",-20.035,-48.069,0,"소솨소솨",19.347,-40.158,0,"하루（Haru）",9.155,-62.922,0,"アリアル",56.787,-94.141,0,"ke ro",-9.251,-128.379,0,"인생최패망자",-59.957,-104.884,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
154,6,0,9,4,1,0,1,0,0,1,255,255,10,65,4010.608,"양_뭉이",R,32,72,125,-1.539,-1.053,-0.203,1.781,-36.699,1,0,177.296,-177.049,0,-0.534,-17.15,0,6,5,R,"Multeinn",160,95.058,0.501,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.905,-36.968,0,"Pugeuk",-0.279,-17.225,0,"아침땅_",-15.78,-63.215,0,"HANA_ARASHI",-21.051,-49.423,0,"소솨소솨",19.329,-40.124,0,"하루（Haru）",11.609,-58.195,0,"アリアル",52.712,-88.185,0,"ke ro",-0.584,-105.381,0,"인생최패망자",-45.18,-89.844,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
155,6,0,9,4,2,0,1,0,0,1,255,255,10,66,4026.641,"양_뭉이",R,32,59,116,2.95,-0.667,0.16,1.851,-37.09,3,0,250,-148.155,0,0.375,-20.623,0,6,5,R,"Multeinn",160,95.058,0.501,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.605,-37.082,0,"Pugeuk",0.003,-17.192,0,"아침땅_",-15.853,-63.079,0,"HANA_ARASHI",-21.709,-47.999,0,"소솨소솨",19.397,-40.117,0,"하루（Haru）",12.309,-57.078,0,"アリアル",55.135,-90.03,0,"ke ro",0.192,-112.214,0,"인생최패망자",-45.48,-89.907,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
156,6,0,9,4,0,0,1,1,0,1,15,255,10,67,4053.526,"양_뭉이",R,32,65,121,-0.467,-0.43,-0.095,1.864,-36.825,0,0,166.261,-142.087,0,0,0,1,7,3,R,"甲斐野柊太",175.2,80,0.2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64,-37.751,0,"Pugeuk",-0.05,-17.243,0,"아침땅_",-14.829,-63.12,0,"HANA_ARASHI",-22.44,-47.502,0,"소솨소솨",19.379,-40.232,0,"하루（Haru）",6.026,-59.45,0,"アリアル",60.719,-91.185,0,"ke ro",-0.793,-107.653,0,"인생최패망자",-41.849,-86.356,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
157,6,0,9,4,0,1,1,0,1,1,255,15,10,68,4071.09,"양_뭉이",R,3,63,107,-4.827,-1.591,-0.249,1.725,-36.696,4,0,-486.364,0,0,-1.161,-17.652,1,7,3,R,"甲斐野柊太",175.2,80,0.2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.084,-37.33,0,"Pugeuk",-0.404,-17.148,0,"아침땅_",-15.406,-63.278,0,"HANA_ARASHI",-21.851,-50.806,0,"소솨소솨",19.362,-40.234,0,"하루（Haru）",8.967,-60.201,0,"アリアル",57.979,-87.703,0,"ke ro",-0.61,-103.873,0,"인생최패망자",-40.591,-84.735,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
158,6,0,9,4,0,2,1,0,1,1,255,15,10,69,4100.041,"양_뭉이",R,32,70,124,-1.869,-2.219,-0.274,1.676,-36.693,2,0,169.984,-133.649,0,0,0,1,7,3,R,"甲斐野柊太",175.2,80,0.2,3,29,4101.207,255,14,131,101,51,150,117,-13.948,-7.633,0.8,-0.088,-0.037,0.048,0.069,-0.722,-37.009,0,"Pugeuk",-0.202,-16.96,0,"아침땅_",-15.267,-63.435,0,"HANA_ARASHI",-21.615,-50.416,0,"소솨소솨",19.359,-40.15,0,"하루（Haru）",9.527,-59.829,101,"アリアル",54.145,-87.181,0,"ke ro",2.146,-97.283,0,"인생최패망자",-45.873,-90.783,5,4096.535,-0.267,-20.715,4098.157,5,"하루（Haru）",4.913,-58.36,1,0,0,0,0,0,0,2
159,6,0,9,7,0,0,1,0,0,0,255,255,255,70,4148.626,"양_뭉이",R,3,56,103,-0.882,-0.94,0.142,1.807,-37.203,4,0,-468.182,0,0,-0.542,-17.29,1,8,1,L,"encounter v",190,95.153,0.497,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.781,-37.752,0,"Pugeuk",-0.115,-16.912,0,"아침땅_",-12.542,-65.322,0,"HANA_ARASHI",-23.205,-49.982,0,"소솨소솨",18.101,-44.898,0,"하루（Haru）",14.229,-62.485,0,"アリアル",57.45,-89.383,0,"ke ro",1.411,-110.379,0,"인생최패망자",-43.521,-86.752,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
160,6,0,9,7,0,1,1,0,0,0,255,255,255,71,4169.038,"양_뭉이",R,32,80,132,-0.24,0.505,-0.085,2.04,-36.847,2,0,196.933,-134.133,0,0,0,1,8,1,L,"encounter v",190,95.153,0.497,3,69,4170.215,129,11,60,65,0,139,124,108.649,66.156,0.27,-0.016,-0.072,0,0.377,-0.708,-36.71,0,"Pugeuk",-0.12,-17.14,0,"아침땅_",-12.693,-64.918,0,"HANA_ARASHI",-22.881,-49.322,0,"소솨소솨",19.378,-46.279,0,"하루（Haru）",14.303,-63.277,0,"アリアル",59.447,-90.368,0,"ke ro",0.397,-111.507,0,"인생최패망자",-43.838,-86.902,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
161,6,0,9,7,0,2,1,0,0,0,255,255,255,72,4187.522,"양_뭉이",R,3,63,107,0.68,-1.923,0.263,1.689,-37.021,4,0,-459.029,165.262,0,-0.036,-17.186,1,8,1,L,"encounter v",190,95.153,0.497,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.57,-37.295,0,"Pugeuk",-0.001,-16.936,0,"아침땅_",-12.641,-64.911,0,"HANA_ARASHI",-19.644,-51.784,0,"소솨소솨",19.463,-45.612,0,"하루（Haru）",14.322,-63.508,0,"アリアル",59.301,-90.397,0,"ke ro",5.961,-116.574,0,"인생최패망자",-49.634,-111.392,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
162,6,0,9,7,0,0,2,0,0,0,255,255,255,73,4212.909,"양_뭉이",R,32,78,129,-4.407,-1.955,-0.469,1.613,-36.608,3,0,221.007,-175.194,0,-0.598,-19.971,0,0,2,L,"신과함께1",190,95.322,0.2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.952,-37.29,0,"Pugeuk",-0.341,-17.03,0,"아침땅_",-12.301,-65.234,0,"HANA_ARASHI",-21.297,-49.947,0,"소솨소솨",19.114,-44.583,0,"하루（Haru）",13.642,-63.727,0,"アリアル",53.587,-86.72,0,"ke ro",-0.876,-111.54,0,"인생최패망자",-38.955,-90.619,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
163,6,0,9,7,2,0,2,0,0,0,255,255,255,74,4241.653,"양_뭉이",R,3,67,110,-0.805,-0.602,0.134,1.87,-36.917,0,0,-500,0,0,-0.271,-17.216,0,0,2,L,"신과함께1",190,95.322,0.2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.606,-37.23,0,"Pugeuk",-0.23,-17.105,0,"아침땅_",-12.305,-65.223,0,"HANA_ARASHI",-22.505,-50.578,0,"소솨소솨",18.188,-44.413,0,"하루（Haru）",12.09,-63.494,0,"アリアル",52.248,-90.557,0,"ke ro",1.135,-109.573,0,"인생최패망자",-39.539,-91.323,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
164,6,0,9,7,2,1,2,0,0,0,255,255,255,75,4258.601,"양_뭉이",R,33,88,140,-1.689,-0.544,-0.198,1.848,-36.738,2,0,139.51,-108.359,0,0,0,1,0,2,L,"신과함께1",190,95.322,0.2,2,69,4259.552,190,10,79,97,41,150,94,-41.278,-24.248,-0.64,-0.015,-0.021,0,0.242,-0.642,-36.978,0,"Pugeuk",-0.073,-17.122,0,"아침땅_",-12.529,-65.182,0,"HANA_ARASHI",-23.407,-51.988,0,"소솨소솨",18.38,-44.775,86,"하루（Haru）",12.566,-63.724,0,"アリアル",53.362,-90.892,0,"ke ro",0.972,-109.553,0,"인생최패망자",-39.268,-91.765,0,4254.913,0.039,-20.475,4257.269,4,"소솨소솨",10.923,-44.767,0,1,0,0,0,0,0,2
165,7,1,9,7,0,0,0,0,0,0,255,255,255,87,4310.336,"Pring__",R,14,59,92,0.662,-0.077,-0.044,1.727,-36.308,0,0,190.331,400,-8.94,0,0,0,5,3,R,"HANA_ARASHI",169.5,86,0.254,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,-37.384,0,"encounter v",-0.054,-17.92,0,"신과함께1",-19.973,-44.362,0,"甲斐野柊太",-11.025,-65.337,0,"Ayu_Yua",25.028,-51.153,0,"Multeinn",9.323,-58.778,0,"Pizzallaris",41.642,-93.35,0,"それいゆ るな",-0.158,-111.045,0,"눈꽃",-37.825,-87.746,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
166,7,1,9,7,0,1,0,0,0,0,255,255,255,88,4323.723,"Pring__",R,3,67,98,2.283,-0.451,0.415,1.333,-36.647,2,0,-383.023,0,1.662,0,0,1,5,3,R,"HANA_ARASHI",169.5,86,0.254,3,69,4324.923,14,1,23,29,26,7,31,-0.84,8.854,0.67,0.047,-0.013,1,0.786,-0.408,-37.554,100,"encounter v",0.014,-19.125,0,"신과함께1",-19.969,-44.321,0,"甲斐野柊太",-11.197,-64.956,0,"Ayu_Yua",24.955,-51.079,0,"Multeinn",12.314,-63.005,0,"Pizzallaris",41.645,-93.334,0,"それいゆ るな",-0.162,-111.043,0,"눈꽃",-37.067,-86.339,0,4320.769,-0.261,-25.646,4321.902,0,"Pring__",-1.23,-31.833,0,32,0,0,0,0,0,2
167,7,1,9,7,0,0,1,0,0,0,255,255,255,89,4350.011,"Pring__",R,14,56,89,-1.198,0.633,-0.383,1.878,-36.432,0,0,292.357,345.591,1.019,0,0,0,6,2,R,"아침땅_",180,95.405,0.5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,-37.887,0,"encounter v",-0.172,-17.861,0,"신과함께1",-19.18,-43.229,0,"甲斐野柊太",-11.924,-64.842,0,"Ayu_Yua",24.749,-50.76,0,"Multeinn",13.931,-64.107,0,"Pizzallaris",41.649,-93.354,0,"それいゆ るな",-0.154,-111.033,0,"눈꽃",-43.821,-95.144,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
168,7,1,9,7,0,1,1,0,0,0,255,255,255,90,4365.371,"Pring__",R,13,69,98,-0.683,-0.967,0.133,1.411,-36.268,0,0,-347.842,312.348,12.315,0,0,1,6,2,R,"아침땅_",180,95.405,0.5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,-37.648,0,"encounter v",-0.116,-17.731,0,"신과함께1",-19.148,-43.205,0,"甲斐野柊太",-12.09,-64.758,0,"Ayu_Yua",24.737,-50.73,0,"Multeinn",13.98,-64.166,0,"Pizzallaris",41.573,-93.435,0,"それいゆ るな",0.01,-111.05,0,"눈꽃",-43.816,-95.133,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
169,7,1,9,7,0,2,1,0,0,0,255,255,255,91,4378.677,"Pring__",R,13,65,95,0.821,-0.93,0.341,1.44,-36.461,2,0,-325.486,328.577,0.046,0,0,1,6,2,R,"아침땅_",180,95.405,0.5,2,69,4379.769,101,13,126,109,108,138,65,-30,30.347,1,-0.09,-0.036,0.048,0.492,-0.037,-36.964,0,"encounter v",-0.126,-17.939,0,"신과함께1",-19.083,-43.497,0,"甲斐野柊太",-12,-64.751,100,"Ayu_Yua",24.704,-50.732,0,"Multeinn",13.046,-64.861,0,"Pizzallaris",41.589,-93.426,0,"それいゆ るな",0.009,-111.064,0,"눈꽃",-43.816,-95.127,0,4375.113,-0.455,-21.813,4378.624,3,"甲斐野柊太",-17.79,-54.662,0,64,0,0,0,0,0,2
