id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
32,,2,1,0,0,0,0,2,1,0,0,2,255,255,14,819.164,"Riyaj",R,10,84,111,-1.232,-1.315,0.027,1.731,-0.537,1.241,-36.789,18.195,55,45,0,4,0,400,5.321,0,0,6,4,R,"인생최패망자",190,80,0.396,,86,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,819.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,823.281,0.016,-37.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
33,,2,1,0,0,0,1,2,1,0,0,2,255,255,15,837.509,"Riyaj",R,10,74,115,1.619,0.227,0.422,2.139,0.888,2.242,-36.789,54.646,87,13,0,4,-109.554,400,-1.416,0,0,6,4,R,"인생최패망자",190,80,0.396,,86,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,854.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,842.157,0.117,-37.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
34,,2,1,0,0,0,2,2,1,0,0,2,255,255,16,854.941,"Riyaj",R,0,80,117,-1.094,-0.893,0.046,1.64,-0.478,1.044,-36.789,10.569,54,46,0,0,0,0,3.662,0,0,6,4,R,"인생최패망자",190,80,0.396,,86,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,859.403,,,857.693,6,,578,0,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
35,SIDE,2,1,0,0,0,0,2,1,0,0,2,255,255,,860.232,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
36,,2,0,0,0,0,0,0,0,0,0,255,255,255,15,889.545,"encounter v",R,32,96,140,0.761,0.346,0.903,1.543,0.016,1.807,-36.676,62.574,17,61,22,0,239.934,3.396,0,0,0,5,8,R,"Po_cari",172.7,90,0.4,,86,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
37,,2,0,0,0,0,1,0,0,0,0,255,255,255,16,902.027,"encounter v",R,3,96,126,16.469,-0.184,0.839,1.569,-0.282,1.902,-36.676,54.403,14,71,15,2,-498.389,0,0,0,0,5,8,R,"Po_cari",172.7,90,0.4,3,86,W,Y,1,903.197,174,152,76,107,24,145,81,7.585,54.625,-0.399,1.124,-20.936,1,0,0.549,-99.767,582.408,104.151,904.153,-20.058,-33.662,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166,-37.235,,"Pring__",0.02,-17.457,,"Oort__Cloud",-20.179,-43.903,,"YukihiroD",-17.437,-59.744,,"인생최패망자",18.744,-46.547,,"하랑님_",11.699,-64.837,,"_Gosomi",52.372,-98.227,,"AI",0,-109.84,,"Yes_Man_",-49.269,-94.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
38,,2,0,0,0,0,2,0,0,0,0,255,255,255,17,916.539,"encounter v",R,32,95,140,-2.632,0.143,0.587,1.489,-1.458,1.616,-36.676,23.314,9,65,26,2,212.125,-75.137,0,0,0,5,8,R,"Po_cari",172.7,90,0.4,3,47,W,Y,1,917.644,255,99,111,55,0,145,81,23.409,58.142,-0.488,0.972,-20.41,1,0,0.412,192.052,483.425,299.025,919.712,-36.95,-39.814,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582,-37.595,,"Pring__",-0.02,-17.732,,"Oort__Cloud",-20.676,-44.728,,"YukihiroD",-17.409,-60.003,,"인생최패망자",18.441,-46.681,,"하랑님_",11.783,-65.323,,"_Gosomi",45.581,-99.148,,"AI",0,-109.84,,"Yes_Man_",-43.374,-91.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
39,,2,0,0,0,0,2,0,0,0,0,255,255,255,18,933.286,"encounter v",R,35,98,140,-2.023,0.264,0.694,1.587,-0.957,1.964,-36.676,39.935,18,60,22,2,55.785,200,0,0,0,5,8,R,"Po_cari",172.7,90,0.4,3,47,W,Y,1,934.384,248,105,121,48,35,145,81,8.391,26.613,-0.316,1.066,-21.221,1,0,0.539,-30.955,576.016,165.068,935.77,-15.537,-47.774,936.337,3,-17.507,0.22,-50.435,0,0,,939.543,,,,,,,,,,,,,939.718,5,,148,32,,,,,,,,,,,939.16,3,,,,,,,0.429,-37.473,,"Pring__",-0.009,-17.749,,"Oort__Cloud",-21.4,-45.465,,"YukihiroD",-18.18,-58.829,85,"인생최패망자",18.19,-46.707,,"하랑님_",10.827,-65.262,,"_Gosomi",46.085,-98.933,,"AI",0,-109.84,,"Yes_Man_",-47.52,-97.17,,942.794,-0.522,-38.213,,,,936.486,-17.84,-50.563,936.492,-17.958,-52.16,,,,,,,,,,,,,,,,,,,,,,,,,941.817,-16.925,-41.875,,,,,,,,,,,,,,,,2,0,"YukihiroD",,,,168,""
40,,2,0,0,0,0,0,1,0,0,0,255,255,255,19,964.104,"encounter v",R,33,95,140,0.367,0.186,0.898,1.535,-0.007,1.79,-36.676,58.457,19,51,30,0,116.577,95.25,0,0,0,6,5,R,"CoalCat",160,83,0.397,,84,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,967.582,-0.029,-37.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
41,,2,0,0,0,0,1,1,0,0,0,255,255,255,20,975.441,"encounter v",R,33,94,140,1.63,-0.163,1.005,1.499,0.488,1.653,-36.676,62.092,21,51,28,2,140.005,123.974,0,0,0,6,5,R,"CoalCat",160,83,0.397,3,84,W,Y,1,976.653,219,67,81,73,40,145,76,19.572,-33.121,0.314,0.84,-20.776,-1,0,0.346,504.524,-276.886,169.675,979.945,31.99,-64.799,982.112,6,42.572,0.055,-77.752,1,0,,981.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674,-37.737,,"HANA_ARASHI",-0.154,-17.218,,"Oort__Cloud",-21.128,-45.521,,"YukihiroD",-17.092,-60.358,85,"인생최패망자",17.287,-46.561,,"하랑님_",10.2,-65.209,,"_Gosomi",47.084,-100.967,91,"AI",0,-109.84,,"Yes_Man_",-51.397,-104.007,,989.694,0.142,-37.079,,,,,,,985.58,0.457,-58.888,,,,,,,982.247,43.325,-78.84,,,,,,,,,,,,,,,,988.511,-0.023,-57.974,,,,,,,983.471,37.328,-74.739,,,,,,,2,0,"_Gosomi",,,,138,""
42,,2,0,0,0,0,0,1,1,0,0,15,255,255,21,1005.278,"encounter v",R,35,94,140,1.58,-0.095,1.036,1.623,0.635,1.743,-36.676,69.258,21,66,12,2,18.399,200,0,0,0,7,3,L,"Amellaid",160,80,0.44,3,84,W,Y,1,1006.159,255,80,0,21,16,20,46,-18.293,-63.25,0.28,0.747,-19.489,1,0,0.234,45.257,-550.903,233.363,1006.328,3.494,-21.066,,,,,,0,0,,,,,,,,,,,,1006.006,,,,,,,,,,,,,,,,,,,,,,,,,,0.391,-37.087,,"HANA_ARASHI",-0.035,-17.283,,"Oort__Cloud",-19.615,-43.584,,"YukihiroD",-7.177,-63.479,,"인생최패망자",18.203,-43.712,,"하랑님_",13.787,-63.286,,"_Gosomi",49.449,-89.589,,"AI",0,-109.84,,"Yes_Man_",-41.037,-96.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
43,,2,0,0,0,0,1,1,1,0,0,15,255,255,22,1020.779,"encounter v",R,35,90,140,0.813,-0.294,1.002,1.599,0.473,1.653,-36.676,84.161,21,67,12,2,-80.124,200,0,0,0,7,3,L,"Amellaid",160,80,0.44,3,84,W,Y,1,1021.687,255,126,84,63,29,145,122,-7.73,-24.86,0.261,0.703,-20.229,0.37,0,0.43,-200.916,-538.651,-171.72,1021.687,2.285,-24.535,1024.945,6,34.179,0.058,-89.685,1,0,,1026.683,1031.023,,,1024.646,1029.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-37.039,,"HANA_ARASHI",-0.067,-17.269,,"Oort__Cloud",-19.73,-43.857,,"YukihiroD",-5.917,-63.005,85,"인생최패망자",18.509,-44.069,93,"하랑님_",15.073,-62.971,,"_Gosomi",49.116,-87.102,107,"AI",0,-109.84,,"Yes_Man_",-40.989,-96.872,,1035.421,0.824,-38.823,,,,,,,1032.11,-0.009,-58.666,1029.911,19.963,-39.941,,,,1025.114,34.977,-90.679,,,,,,,,,,,,,,,,1034.348,-0.154,-57.729,1030.782,18.12,-40.865,,,,1028.353,25.288,-73.792,,,,,,,2,0,"_Gosomi",1024.646,1029.423,,202,""
44,,2,0,0,0,0,0,1,0,1,1,255,13,15,23,1048.718,"encounter v",R,35,93,140,0.973,-0.1,0.974,1.623,0.344,1.73,-36.676,68.901,24,64,13,2,36.272,188.557,0,0,0,0,0,R,"Riyaj",190,80,0.24,3,83,W,Y,1,1049.558,238,213,97,67,39,145,87,93.925,83.225,0.191,1.002,-20.679,-1,0,0.316,89.606,-504.419,-312.302,,,,,,,,,0,0,,,,,,,,,,,,,1049.322,1050.361,,,,,,,,,,,,,,,,,,,,1066.937,4,,,0.112,-36.948,,"HANA_ARASHI",-0.031,-17.293,,"Oort__Cloud",-21.434,-46.381,,"YukihiroD",-15.947,-60.978,,"인생최패망자",17.352,-42.473,,"하랑님_",9.065,-64.639,,"_Gosomi",45.983,-86.215,,"AI",0,-109.84,,"Yes_Man_",-41.209,-96.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",1051.931,1051.781,,0,""
45,,2,0,0,0,0,1,1,0,1,1,255,13,15,24,1079.567,"encounter v",R,32,99,140,-2.507,-0.575,0.587,1.463,-1.454,1.212,-36.676,33.585,14,75,10,2,250,-43.437,0,0,0,0,0,R,"Riyaj",190,80,0.24,3,83,W,Y,1,1080.405,221,219,82,16,0,136,93,29.616,60.843,-0.477,0.779,-20.104,0.99,0,0.326,433.75,391.98,-134.957,,,,,,,,,0,0,,,,,,,,,,,,,1080.227,1080.172,,,,,,,,,,,,,,,,,,,,,,,,0.1,-36.875,,"HANA_ARASHI",-0.07,-17.272,,"Oort__Cloud",-21.286,-46.147,,"YukihiroD",-15.479,-60.184,,"인생최패망자",17.696,-42.045,,"하랑님_",11.45,-63.968,,"_Gosomi",47.783,-93.448,,"AI",0,-109.84,,"Yes_Man_",-46.82,-97.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,"",1082.816,,,0,""
46,,2,0,0,0,0,2,1,0,1,1,255,13,15,25,1103.939,"encounter v",R,32,91,140,3.038,-0.061,1.082,1.391,0.848,1.626,-36.676,83.471,15,65,20,4,250,3.311,0,-0.69,-21.11,0,0,R,"Riyaj",190,80,0.24,,83,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1104.457,1104.335,1106.413,0,,578,0,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,1107.727,,0,""
47,,2,0,0,0,0,0,2,0,1,1,255,13,15,26,1124.157,"encounter v",R,32,96,140,-0.858,0.425,0.742,1.447,-0.737,1.808,-36.676,45.996,20,62,18,2,246.62,-89.635,0,0,0,1,1,L,"Kr_Luna",190,95,0.498,3,83,W,Y,0,1124.986,146,71,88,56,23,143,86,16.628,-17.274,-0.205,1.133,-19.186,1,0,0.064,474.89,-361.107,63.884,1128.47,22.819,-79.64,1131.078,6,32.132,0.06,-94.989,1,0,,1130.838,,,,,,,1130.047,1134.617,1129.897,,1124.593,1124.396,,,,,,,,,,,,,,,,,,,,,,,,0.11,-36.917,,"HANA_ARASHI",-0.08,-17.128,,"Oort__Cloud",-20.854,-45.827,,"YukihiroD",-7.537,-63.702,106,"인생최패망자",17.652,-41.558,,"하랑님_",9.599,-61.015,,"_Gosomi",54.889,-100.727,100,"AI",0,-109.84,,"Yes_Man_",-46.717,-97.419,,1135.931,0.617,-38.004,,,,,,,1134.256,0.83,-59.317,,,,,,,1131.231,32.716,-95.951,,,,,,,,,,,,,,,,1134.991,-0.053,-56.411,,,,,,,1132.287,28.922,-90.178,,,,,,,2,0,"_Gosomi",,1130.047,1129.897,138,""
48,,2,0,0,2,0,0,2,1,0,0,11,255,255,27,1151.836,"encounter v",R,3,84,108,-2.275,0.727,0.877,1.6,-0.072,2.087,-36.676,64.8,15,85,0,2,-490.909,0,0,0,0,2,2,R,"소솨소솨",190,80,0.501,3,83,W,Y,1,1153.05,255,115,138,87,79,145,130,-3.345,27.994,-0.38,1.318,-20.756,0.48,0,0.63,-309.298,-222.917,-463.296,1153.337,-7.573,-34.475,1154.395,3,-16.892,0.061,-54.021,0,0,,1159.082,,,,1157.424,,,,,,1152.068,,,1158.373,2,,147,8,,,,,,,,,,,,,,,,,,,0.112,-37.058,,"HANA_ARASHI",-0.069,-17.641,,"Oort__Cloud",-20.555,-44.487,,"YukihiroD",-16.426,-58.397,70,"인생최패망자",17.29,-45.661,,"하랑님_",10.046,-65.502,,"_Gosomi",39.548,-93.909,,"AI",0,-109.84,,"Yes_Man_",-46.797,-97.324,,,,,,,,1157.738,-19.158,-40.126,1154.568,-17.999,-55.828,,,,,,,,,,,,,,,,,,,,,,,,,1156.988,-18.839,-49.746,,,,,,,,,,,,,,,,2,0,"YukihiroD",1157.424,,,40,""
49,SIDE,2,0,0,2,0,0,2,0,1,0,255,11,255,,1160.517,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
50,,3,1,0,2,0,0,0,0,0,0,255,255,255,17,1209.462,"Riyaj",R,10,71,101,1.382,-0.592,0.393,1.971,0.598,1.759,-36.789,36.281,98,2,0,0,-4.108,400,-4.095,0,0,7,0,R,"encounter v",190,86.037,0.42,,83,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
51,,3,1,0,2,0,1,0,0,0,0,255,255,255,18,1224.19,"Riyaj",R,26,100,140,-0.761,-0.285,0.105,1.806,-0.44,1.277,-36.789,11.243,49,51,0,2,75.537,-162.25,-0.334,0,0,7,0,R,"encounter v",190,86.037,0.42,3,83,W,Y,1,1225.293,255,107,75,127,86,145,118,-30,-20.668,-0.078,0.748,-20.685,0.84,0,0.048,-357.827,-126.863,-464.613,1225.162,0.367,-21.867,1230.253,6,35.079,0.057,-106.321,1,0,,1231.46,1258.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,-37.212,,"Kr_Luna",0.032,-17.699,,"소솨소솨",-19.474,-44.928,,"Amellaid",-14.171,-63.659,71,"Gonyong",18.431,-50.119,,"CoalCat",7.78,-62.049,,"AI",40.9,-90.65,,"ddil_ddil69",-1.627,-114.053,,"Po_cari",-43.306,-88.704,,1239.521,0.377,-39.095,,,,,,,1234.523,0.563,-59.807,1261.964,11.534,-34.71,,,,,,,,,,,,,,,,,,,,,,1238.322,-2.505,-55.887,,,,,,,,,,,,,,,,2,0,"AI",1258.464,,,137,""
52,,3,1,0,2,0,0,0,0,1,0,255,0,255,19,1279.304,"Riyaj",R,0,62,116,-1.122,-0.888,0.094,1.767,-0.492,1.092,-36.789,19.968,65,35,0,0,0,0,1.012,0,0,0,5,R,"하랑님_",170,84.268,0.247,,83,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1294.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1284.049,0.029,-37.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",1282.342,,,0,""
53,,3,1,0,2,0,1,0,0,1,0,255,0,255,20,1294.601,"Riyaj",R,10,69,111,1.505,0.031,0.406,2.126,0.889,2.197,-36.789,45.527,90,10,0,2,-131.397,400,0.458,0,0,0,5,R,"하랑님_",170,84.268,0.247,3,83,W,Y,1,1295.809,255,208,123,103,38,145,80,28.191,-13.23,0.282,0.95,-20.612,-1,0,0.302,146.411,-174.026,-555.229,1300.003,18.918,-81.475,1301.57,6,22.155,0.153,-91.643,1,0,,1301.377,,,,,,,1302.588,,,,,,,,,,,,,,,,,,,,,,,,,1306.647,4,,,0.119,-37.198,,"Kr_Luna",0.094,-17.635,,"소솨소솨",-19.435,-44.302,,"Amellaid",-13.489,-62.431,,"Gonyong",16.158,-46.61,85,"CoalCat",7.58,-60.885,,"AI",40.9,-90.65,,"ddil_ddil69",0.045,-111.743,,"Po_cari",-40.909,-83.661,,1309.914,0.418,-38.46,,,,,,,,,,1305.442,19.885,-43.134,,,,,,,,,,,,,,,,,,,,,,,,,1308.944,15.826,-40.274,,,,,,,,,,,,,2,0,"AI",,1302.588,,9,""
54,,3,1,0,2,0,0,0,1,0,1,5,255,0,21,1325.751,"Riyaj",R,11,72,119,0.421,0.092,0.238,1.985,0.176,1.874,-36.789,30.595,96,4,0,0,0,179.502,-0.956,0,0,1,6,R,"_Gosomi",174.7,85.368,0.494,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,1340.886,,1340.986,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1331.696,-0.153,-37.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,1328.51,,0,""
55,,3,1,0,2,0,1,0,1,0,1,5,255,0,22,1341.231,"Riyaj",R,10,64,98,1.176,-0.593,0.389,2.055,0.501,1.804,-36.789,41.517,91,9,0,2,0,317.944,3.205,0,0,1,6,R,"_Gosomi",174.7,85.368,0.494,3,82,W,Y,1,1342.532,238,77,97,84,56,145,126,-30,-14.206,0.22,0.794,-20.708,0.54,0,0.45,-424.024,118.825,-407.534,1342.428,0.532,-21.945,1349.078,6,39.861,0.058,-122.254,1,0,,1348.107,1353.624,,,1347.204,1352.733,,,,1347.941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,-37.305,,"Kr_Luna",0.005,-17.539,,"소솨소솨",-19.677,-43.753,,"Amellaid",-9.947,-56.859,,"Gonyong",17.623,-45.517,,"CoalCat",8.127,-62.117,75,"AI",40.9,-90.65,,"ddil_ddil69",0.535,-115.396,,"Po_cari",-36.584,-81.315,,1359.711,-0.108,-39.063,,,,,,,,,,,,,1353.318,8.851,-72.623,,,,,,,,,,,,,,,,,,,,,,,,,1358.388,0.841,-58.965,,,,,,,,,,2,0,"AI",1347.204,1352.733,1347.941,65,""
56,,3,1,1,2,0,0,0,0,1,1,255,6,5,23,1374.084,"Riyaj",R,26,93,140,-1.942,-1.032,0.003,1.664,-0.918,0.819,-36.789,11.509,52,48,0,1,51.71,-151.741,2.222,0,0,2,8,R,"Yes_Man_",190,85.251,0.499,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,1376.624,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1378.699,-0.205,-37.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",1376.18,1376.336,,0,""
57,,3,1,1,2,1,0,0,0,1,1,255,6,5,24,1387.158,"Riyaj",R,27,88,140,1.17,1.229,0.291,2.104,0.425,2.243,-36.789,36.64,86,14,0,4,54.713,-141.789,-1.001,0,0,2,8,R,"Yes_Man_",190,85.251,0.499,,82,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1391.239,-0.24,-37.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,1389.261,,0,""
58,,3,1,1,2,1,1,0,0,1,1,255,6,5,25,1400.473,"Riyaj",R,27,93,140,0.712,-0.109,0.184,1.962,-0.075,1.782,-36.789,28.75,91,9,0,2,67.423,-137.72,-4.325,0,0,2,8,R,"Yes_Man_",190,85.251,0.499,3,82,W,Y,1,1401.583,184,74,72,67,43,143,114,28.417,22.998,-0.059,1.311,-20.121,0.14,0,0.441,569.413,121.4,-145.02,1406.937,-43.427,-114.291,1409.512,8,-43.757,0.06,-117.246,1,0,,1407.502,1412.206,,,,,,1408.675,1413.605,1410.449,,1402.88,1400.623,,,,,,,,,,,,,,,,,,,,,,,,0.052,-37.02,,"Kr_Luna",0.017,-17.619,,"소솨소솨",-18.868,-44.554,,"Amellaid",-10.762,-62.476,85,"Gonyong",12.526,-44.802,,"CoalCat",8.923,-61.569,,"AI",40.9,-90.65,,"ddil_ddil69",-1.15,-113.589,,"Po_cari",-39.294,-85.43,91,1417.869,0.145,-38.875,,,,,,,1413.737,-8.34,-69.057,,,,,,,,,,,,,1409.665,-43.054,-116.122,,,,,,,,,,1416.487,-5.33,-61.809,,,,,,,,,,,,,1410.791,-40.921,-112.245,2,0,"Po_cari",1412.206,1408.675,1410.449,161,""
59,,3,1,3,2,0,0,0,0,1,0,255,8,255,26,1434.159,"Riyaj",R,10,71,101,-0.736,-0.818,0.096,1.977,-0.323,1.783,-36.789,26.004,100,0,0,2,0,396.664,4.088,0,0,3,3,R,"YukihiroD",174.3,80,0.398,3,82,W,Y,1,1435.423,255,159,76,99,42,145,81,-30,-17.335,-0.12,0.862,-21.578,1,0,0.547,-218.376,395.812,-394.519,1435.312,0.302,-22.946,1437.845,5,10.876,0.06,-55.931,0,0,,1440.791,,,,,,,,,,,1436.749,,1441.279,3,,147,64,,,,,,,,,,,,,,,,,,,-0.034,-37.303,,"Kr_Luna",0.014,-17.606,,"소솨소솨",-19.255,-44.398,85,"Amellaid",-11.81,-62.626,,"Gonyong",18.238,-48.058,,"CoalCat",6.084,-60.676,95,"AI",40.9,-90.65,,"ddil_ddil69",-0.477,-115.056,,"Po_cari",-39.748,-85.17,,1444.759,-0.49,-38.329,,,,1440.613,-18.822,-39.891,,,,,,,1437.976,10.398,-56.585,,,,,,,,,,,,,,,,1443.709,-17.525,-39.648,,,,,,,1439.132,6.477,-54.889,,,,,,,,,,2,0,"CoalCat",1439.667,,,69,""
60,,3,1,3,2,0,0,1,0,1,0,255,8,255,27,1459.185,"Riyaj",R,12,74,123,-1.131,-2.459,0.093,1.417,-0.496,0.017,-36.789,23.249,46,54,0,1,0,66.266,0.144,-0.204,-20.723,4,1,R,"HANA_ARASHI",190,90,0.25,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1472.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1463.086,-0.127,-37.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
