id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,swPreDeg,swTargetDeg,swApproachDeg,swCorr,swSource,swProximity,swVRawDeg,swVAdjustedDeg,swVMotionDeg,swVClosestDeg,swVYShrink,swGeometryDeg,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
24,,2,1,1,0,0,0,2,0,0,0,255,255,255,14,724.324,"_Chun",L,10,86,128,1.605,-0.611,-0.279,1.996,0.707,1.618,-36.663,37.05,85,15,0,4,0,383.967,-5.281,0,0,6,"=","=","=","=","=","=","=","=","=",8,R,"Yes_Man_",174.9,84.826,0.502,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,-37.77,0.004,-17.182,-19.523,-44.638,-15.107,-63.48,16.15,-45.965,13.793,-64.035,50.115,-88.316,-3.868,-117.263,-51.886,-98.398,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
25,,2,1,1,0,0,1,2,0,0,0,255,255,255,15,735.805,"_Chun",L,6,74,102,0.877,0.998,-0.044,2.253,1.254,2.276,-36.663,50.287,83,17,0,2,-423.229,63.987,-10.624,0,0,6,"=","=","=","=","=","=","=","=","=",8,R,"Yes_Man_",174.9,84.826,0.502,5,32,W,Y,1,737.019,181,93,95,73,41,,145,129,-14.314,-7.765,0.166,1.282,-20.603,0.31,0,0.44,505.951,-139.403,248.665,734.706,0.811,-25.278,738.506,7,10.917,0.055,-109.201,1,0,,742.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.542,5,,,,,0.106,-37.855,0.006,-17.176,-19.966,-45.056,-15.145,-63.473,16.16,-45.971,13.653,-64.206,51.138,-89.044,-3.435,-114.715,-51.984,-98.733,0.085,-37.056,,"소솨소솨",-0.003,-17.172,,"MODECO",-19.809,-44.944,,"芝レイナ",-15.133,-63.474,,"인생최패망자",15.907,-45.552,,"_송글_",13.767,-63.961,87,"펜케이크",51.098,-89.062,,"うよすま",-4.29,-114.435,115,"Sabo_10",-51.939,-98.678,,747.571,0.472,-38.76,,,,,,,,,,,,,743.479,0.601,-62.667,,,,740.914,10.849,-110.817,,,,,,,,,,,,,,,,,,,746.643,0.714,-53.836,,,,741.615,10.061,-106.255,,,,"",2,-6.368,-6.365,-6.417,0,0,1,-14.314,-14.314,-25.752,-14.314,0,-5.518,0,"うよすま",,,,273,""
26,,2,1,1,0,0,0,2,1,0,0,8,255,255,16,759.111,"_Chun",L,26,86,139,1.825,-0.647,-0.255,2.062,0.707,1.69,-36.663,38.236,82,18,0,2,57.729,-188.186,-14.5,0,0,7,"=","=","=","=","=","=","=","=","=",5,R,"CoalCat",169.5,82.838,0.435,5,32,W,Y,1,760.183,234,135,95,57,35,,145,82,103.373,51.595,0.31,1.176,-20.779,-1,0,0.463,594.858,-54.269,-2.976,763.653,16.593,-1.573,,,,,,0,0,,,,,,,,,,,,759.503,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,-37.847,-0.012,-17.139,-19.155,-41.846,-15.853,-62.86,15.37,-45.154,14.04,-62.831,50.771,-94.7,-6.054,-114.088,-46.175,-90.579,-0.018,-37.116,,"소솨소솨",0.008,-17.153,,"MODECO",-19.062,-44.162,,"芝レイナ",-15.744,-62.909,,"인생최패망자",15.218,-44.788,,"_송글_",14.05,-62.851,,"펜케이크",50.95,-94.313,,"うよすま",-6.119,-114.035,,"Sabo_10",-46.198,-91.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,60.26,41.952,-0.706,0.593,1,0.888,76.627,76.627,-7.179,42.703,0,98.437,0,"",,,,0,""
27,,2,1,1,0,0,1,2,1,0,0,8,255,255,17,786.365,"_Chun",L,6,77,104,1.314,0.551,0.036,2.116,1.448,1.92,-36.663,35.006,85,15,0,0,-438.289,10.416,-9.564,0,0,7,"=","=","=","=","=","=","=","=","=",5,R,"CoalCat",169.5,82.838,0.435,,32,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,791.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,-37.918,-0.014,-17.146,-19.462,-41.72,-15.772,-63.193,15.067,-45.672,13.229,-64.93,53.574,-91.517,-4.811,-115.101,-47.359,-92.328,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",791.42,,,0,""
28,,2,1,1,0,0,2,2,0,1,0,255,8,255,18,808.088,"_Chun",L,14,74,101,-2.754,-0.6,-0.521,2.097,-0.489,1.833,-36.663,50.277,80,20,0,2,-332.93,344.272,0.102,0,0,7,"=","=","=","=","=","=","=","=","=",5,R,"CoalCat",169.5,82.838,0.435,3,32,W,Y,1,809.21,255,137,53,67,59,,137,32,-23.106,51.779,-0.481,1.003,-22.276,1,0,0.583,-71.691,266.238,-18.406,807,-2.642,-23.956,810.586,2,-15.138,0.06,-34.239,0,0,,,,,,,,,812.797,,,,828.205,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,-37.801,-0.004,-17.281,-19.899,-45.072,-15.528,-62.48,16.596,-45.265,13.719,-64.491,53.052,-90.678,-3.969,-112.179,-48.542,-91.126,-0.149,-37.201,,"소솨소솨",-0.025,-17.304,,"MODECO",-19.882,-44.942,67,"芝レイナ",-15.545,-62.416,,"인생최패망자",16.19,-45.53,,"_송글_",13.437,-64.605,,"펜케이크",52.969,-90.731,,"うよすま",-3.973,-112.164,,"Sabo_10",-49.399,-91.945,,816.942,-1.673,-39.019,,,,813.173,-15.707,-34.521,,,,,,,,,,,,,,,,,,,,,,,,,815.947,-13.452,-33.991,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"MODECO",818.694,812.797,,260,""
29,,2,1,1,0,0,2,2,0,1,0,255,8,255,19,828.738,"_Chun",L,26,89,140,1.309,1.632,-0.282,2.117,0.512,2.302,-36.663,45.172,75,25,0,2,49.45,-200,-14.936,0,0,7,"=","=","=","=","=","=","=","=","=",5,R,"CoalCat",169.5,82.838,0.435,5,32,W,Y,1,829.959,92,49,123,65,10,,134,125,111.179,72.848,0.264,1.367,-19.822,0.36,0,0.443,78.175,-89.309,-579.657,834.906,64.556,0.171,,,,,,0,0,,,,,,,,,,,,,846.728,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-37.787,-0.025,-17.226,-19.795,-45.955,-15.475,-63.291,16.538,-45.837,13.113,-64.726,53.185,-92.286,-5.814,-113.477,-46.732,-90.302,-0.317,-36.993,,"소솨소솨",-0.04,-17.246,,"MODECO",-19.671,-45.993,,"芝レイナ",-15.481,-63.277,,"인생최패망자",16.208,-46.505,,"_송글_",13.118,-64.543,,"펜케이크",53.216,-92.24,,"うよすま",-5.838,-113.471,,"Sabo_10",-46.759,-90.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,125.902,70.844,28.424,1,1,0.868,77.713,68.821,43.682,78.512,0.066,167.919,0,"",835.812,,,0,""
30,,2,1,1,0,0,2,2,0,1,0,255,8,255,20,846.909,"_Chun",L,27,84,136,-1.179,3.074,-0.421,2.209,-0.402,3.172,-36.663,63.082,79,21,0,4,-69.232,-135.102,-4.121,0,0,7,"=","=","=","=","=","=","=","=","=",5,R,"CoalCat",169.5,82.838,0.435,,32,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,849.503,7,,578,0,,,,,,,,,,,,,,,,,,,0.05,-37.962,0.013,-17.251,-19.544,-45.83,-15.52,-63.189,16.418,-46.404,13.964,-64.599,55.397,-87.74,-4.528,-114.046,-47.571,-92.812,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
31,SIDE,2,1,1,0,0,0,2,0,1,0,255,8,255,,851.501,,,,,,,,,,,,,,,,,,,,,,,8,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
32,,2,0,1,0,0,0,0,0,0,0,255,255,255,7,895.754,"CAT tourniquet",L,13,76,114,1.98,-0.594,-0.707,1.503,0.434,1.512,-36.69,21.674,32,68,0,4,390.434,312.348,-44.855,0,0,3,"_송글_","인생최패망자","MODECO","Sabo_10","うよすま","소솨소솨","芝レイナ","펜케이크","_Chun",8,L,"Sabo_10",185.3,88,0.452,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.388,-37.521,0.041,-17.497,-19.036,-44.448,-13.131,-64.664,22.417,-50.182,12.979,-60.413,50.123,-96.203,4.231,-115.397,-44.617,-99.485,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
33,,2,0,1,0,0,1,0,0,0,0,255,255,255,8,911.501,"CAT tourniquet",L,32,98,140,-0.791,-0.589,-0.804,1.372,-0.019,1.076,-36.69,33.912,25,75,0,0,-218.39,-200,-7.408,0,0,3,"=","=","=","=","=","=","=","=","=",8,L,"Sabo_10",185.3,88,0.452,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.357,-37.662,0.041,-17.48,-18.814,-44.259,-13.219,-64.645,21.97,-50.248,13.013,-60.373,49.602,-95.478,12.304,-114.724,-44.613,-99.479,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
34,,2,0,1,0,0,2,0,0,0,0,255,255,255,9,927.629,"CAT tourniquet",L,13,75,113,1.436,-0.235,-0.815,1.616,-0.071,1.888,-36.69,28.005,24,76,0,0,390.434,312.348,-36.878,0,0,3,"=","=","=","=","=","=","=","=","=",8,L,"Sabo_10",185.3,88,0.452,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,930.183,3,,578,0,,,,,,,,,,,,,,,,,,,-0.262,-37.571,0.199,-17.515,-18.693,-44.35,-13.185,-64.566,22.521,-50.305,13.554,-60.111,49.586,-95.58,11.826,-110.393,-38.109,-95.986,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
35,,2,0,1,0,0,0,1,0,0,0,255,255,255,10,949.156,"CAT tourniquet",L,26,94,140,-0.905,0.231,-0.843,1.517,-0.2,1.553,-36.69,32.173,24,76,0,0,-178.974,-200,-34.559,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,84.991,0.5,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258,-37.67,-0.042,-17.673,-18.732,-44.425,-13.639,-64.013,22.943,-50.505,10.958,-64.991,44.171,-97.587,-4.732,-111.193,-38.304,-97.915,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
36,,2,0,1,0,0,1,1,0,0,0,255,255,255,11,965.984,"CAT tourniquet",L,32,90,140,1.398,-0.407,-0.603,1.412,0.917,1.184,-36.69,29.544,27,73,0,0,-209.106,-200,4.408,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,84.991,0.5,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.268,-37.599,-0.04,-17.685,-19.474,-46.278,-13.702,-64.001,22.793,-50.76,10.99,-64.89,39.096,-100.092,-5.043,-109.426,-38.312,-97.901,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
37,,2,0,1,0,0,2,1,0,0,0,255,255,255,12,984.011,"CAT tourniquet",L,13,73,112,2.846,-0.923,-0.746,1.555,0.249,1.687,-36.69,25.051,36,64,0,3,376.099,329.469,-6.012,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,84.991,0.5,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.338,-37.626,-0.009,-17.763,-19.747,-46.002,-13.745,-64.196,22.884,-50.394,12.201,-63.923,39.085,-100.015,-5.032,-109.417,-38.348,-97.903,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",6,,,,,,,,,,,,,0,"",,,,0,""
38,,2,0,1,0,2,2,1,0,0,0,255,255,255,13,1013.9,"CAT tourniquet",L,33,74,125,-2.965,0.468,-1.032,1.584,-1.077,1.789,-36.69,39.211,21,79,0,1,-115.321,-79.339,4.305,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,84.991,0.5,,44,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.429,-37.568,-0.149,-17.434,-19.672,-46.104,-13.22,-64.943,22.98,-50.733,12.057,-63.728,38.844,-100.257,-5.84,-109.433,-38.38,-97.899,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
39,,2,0,1,0,3,2,1,0,0,0,255,255,255,14,1029.752,"CAT tourniquet",L,32,98,140,-1.314,-0.758,-0.852,1.354,-0.244,0.982,-36.69,36.69,35,65,0,0,-219.367,-200,-17.753,0,0,4,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,84.991,0.5,,44,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1032.24,4,,578,0,,,,,,,,,,,,,,,,,,,-0.267,-37.724,0.088,-17.074,-19.398,-45.964,-13.218,-64.921,22.833,-51.248,12.009,-63.827,38.981,-100.17,-2.759,-106.434,-38.373,-97.894,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
40,,2,0,1,0,0,0,2,0,0,0,255,255,255,15,1055.059,"CAT tourniquet",L,26,89,140,-1.254,0.611,-0.872,1.602,-0.334,1.837,-36.69,34.617,28,72,0,0,-154.502,-184.849,2.145,0,0,5,"=","=","=","=","=","=","=","=","=",1,R,"소솨소솨",190,80,0.503,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.305,-37.613,-0.059,-17.26,-19.745,-46.148,-13.656,-63.942,22.997,-50.732,10.735,-64.887,38.86,-100.229,-1.776,-109.725,-45.04,-103.768,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
41,,2,0,1,0,0,1,2,0,0,0,255,255,255,16,1070.055,"CAT tourniquet",L,13,81,119,-0.189,-1.094,-0.909,1.468,-0.508,1.402,-36.69,31.011,51,49,0,2,266.425,400,-7.822,0.141,-20.403,5,"=","=","=","=","=","=","=","=","=",1,R,"소솨소솨",190,80,0.503,5,31,W,Y,1,1071.254,233,154,107,46,17,,145,89,57.645,37.822,0.013,0.432,-20.63,-1,0,0.531,272.637,14.522,148.57,1074.359,-33.452,-59.415,1074.613,3,-32.812,2.28,-58.606,0,0,,1077.511,,,,,,,,,,,,,1077.338,5,,452,0,,,,,,,,,,,,,,,,,,,-0.427,-37.483,-0.065,-17.234,-19.752,-46.167,-13.701,-63.943,22.942,-50.928,9.648,-64.543,38.872,-100.201,-6.818,-119.075,-45.055,-103.783,-0.981,-37.64,,"HANA_ARASHI",-0.079,-17.478,,"SUGUN",-19.657,-46.024,,"Pring__",-16.732,-67.149,,"Penguin_iDOL",22.662,-51.347,,"CoalCat",9.686,-64.4,,"濃いめのラー油",38.892,-100.178,,"시즈카_Shizuka",-7.249,-119.428,,"Yes_Man_",-45.072,-103.733,,,,,,,,,,,1077.349,-33.222,-58.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,33.617,33.617,-5.805,0,0,1,57.645,57.645,37.937,57.645,0,57.471,0,"Pring__",,,,2,""
42,SIDE,2,0,1,0,0,0,2,0,0,0,255,255,255,,1078.629,,,,,,,,,,,,,,,,,,,,,,,6,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
43,,3,1,1,0,0,0,0,0,0,0,255,255,255,21,1121.756,"_Chun",L,6,69,98,1.063,0.43,0.023,2.225,1.344,2.063,-36.663,41.883,83,17,0,0,-407.556,120.151,-8.252,0,0,8,"濃いめのラー油","Pring__","SUGUN","HANA_ARASHI","시즈카_Shizuka","Penguin_iDOL","Yes_Man_","CoalCat","CAT tourniquet",0,L,"CAT tourniquet",190,80,0.547,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,-37.861,0.046,-17.11,-19.287,-46.81,-13.705,-64.344,18.688,-45.557,15.157,-63.86,47.679,-86.097,7.442,-121.955,-41.347,-90.679,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
44,,3,1,1,0,0,1,0,0,0,0,255,255,255,22,1135.919,"_Chun",L,10,69,99,0.151,-1.521,-0.511,1.887,-0.104,1.268,-36.663,38.957,86,14,0,4,85.735,400,2.199,0.113,-18.496,8,"=","=","=","=","=","=","=","=","=",0,L,"CAT tourniquet",190,80,0.547,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032,-37.683,0.011,-17.131,-19.624,-47.123,-13.793,-64.19,19.221,-46.351,15.089,-64.071,51.064,-86.652,6.803,-121.266,-43.021,-90.292,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
45,,3,1,1,0,0,2,0,0,0,0,255,255,255,23,1151.1,"_Chun",L,26,93,140,-0.308,-0.159,-0.449,1.807,-0.085,1.326,-36.663,31.013,76,24,0,2,-25.291,-200,-10.439,0,0,8,"=","=","=","=","=","=","=","=","=",0,L,"CAT tourniquet",190,80,0.547,0,31,W,Y,1,1152.131,191,120,105,70,0,,145,131,-30,-17.812,-0.034,0.886,-19.408,0.25,0,0.292,-173.282,104.075,-146.184,1149.293,0.422,-20.831,1151.08,5,12.433,2.776,-58.402,0,0,,,,,,,,,,,,,,,1157.106,8,,147,1,,,,,,,,,,,,,,,,,,,-0.045,-37.852,0.014,-17.148,-19.62,-47.121,-13.824,-64.208,19.272,-46.404,14.405,-64.451,50.982,-86.645,5.628,-120.971,-43.204,-90.88,-0.313,-37.125,,"소솨소솨",-0.071,-17.171,,"MODECO",-19.443,-46.996,68,"芝レイナ",-13.844,-64.188,,"인생최패망자",19.08,-46.164,,"_송글_",13.645,-64.335,95,"펜케이크",51.141,-86.473,,"うよすま",5.632,-120.955,,"Sabo_10",-43.145,-90.748,,1161.29,-0.405,-38.285,,,,1156.535,-18.959,-40.723,,,,,,,1153.969,12.937,-59.588,,,,,,,,,,,,,,,,1160.059,-17.261,-39.762,,,,,,,1154.951,8.672,-56.039,,,,,,,,,,"",2,,,,,,,,,,,,,0,"_송글_",,,,261,""
46,,3,1,1,0,0,0,1,0,0,0,255,255,255,24,1174.466,"_Chun",L,26,89,140,-0.87,-0.257,-0.499,1.899,-0.319,1.234,-36.663,35.227,82,18,0,0,-32.044,-200,-7.123,0,0,0,"=","=","=","=","=","=","=","=","=",6,L,"濃いめのラー油",160,80,0.8,,31,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,-37.773,0.01,-17.135,-19.004,-46.524,-13.581,-64.278,17.101,-43.64,14.745,-63.684,52.326,-88.314,3.617,-113.71,-42.201,-89.315,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1178.394,-0.344,-36.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
47,,3,1,1,0,0,1,1,0,0,0,255,255,255,25,1186.716,"_Chun",L,13,74,101,4.213,-1.425,-0.061,1.933,1.147,1.462,-36.663,26.666,81,19,0,4,328.499,349.285,-5.264,0.98,-18.252,0,"=","=","=","=","=","=","=","=","=",6,L,"濃いめのラー油",160,80,0.8,,31,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182,-37.528,0.011,-17.121,-18.612,-46.429,-13.499,-64.593,16.63,-42.959,15.115,-63.163,52.131,-88.903,3.386,-111.949,-42.198,-89.315,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1191.509,-0.055,-37.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
