id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,epPreHPos,epDelta,epEvidenceType,epEvidenceValue,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phSource,phNormalSource,phFlags,phDt,phRenderAge,phRenderSampleDt,phRenderLagDist,phRawHPos,phSeparationR,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGapR,phBallVX,phBallVY,phBallVZ,phOriginV,phPointVX,phPointVY,phPointVZ,phPointVSource,phProxyPSpd,phRenderPSpd,phPVDeltaDeg,phPVSpeedRatio,phNX,phNY,phNZ,phNDeltaDeg,phPreGuardH,phApproachH,phPostGuardH,phGuardDelta,phFinalFieldH,phProxyMoveDist,phRenderMoveDist,phRenderLagAlongSwing,phReprojectMoveR,phProxyMoveRotDeg,phRenderMoveRotDeg,phRenderLagRotDeg,phConfidenceLimit,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
63,,3,0,1,0,0,2,2,0,0,0,255,255,255,26,1547.506,"?fredo?",L,10,82,109,0.687,0.863,-0.211,2.287,0.305,2.665,-36.632,39.376,88,8,4,0,"S+",0,400,8.349,0.256,-14.285,0,"=","=","=","=","=","=","=","=","",5,R,"Yaksok~",172.5,89.741,0.328,,73,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1550.714,0,,706,0,,,,,,,,,,,,,,,,,,,-0.132,-37.788,-0.052,-17.416,-21.935,-50.351,-8.975,-61.596,21.642,-48.292,11.619,-65.642,43.944,-95.926,0,-109.84,-44.02,-94.42,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
64,SIDE,3,0,1,0,0,0,2,0,0,0,255,255,255,,1552.967,,,,,,,,,,,,,,,,,,,,,,,,1,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
65,,4,1,1,0,0,1,0,0,0,0,255,255,255,31,1584.278,"소솨소솨",R,33,87,140,1.554,1.082,0.303,1.82,0.477,2.19,-36.539,24.324,83,17,0,1,"",141.971,-113.171,0,0,0,3,"べるちゃそ","Fresh825","?fredo?","쟈가리코","kikoism","Kr_Luna","Azuner","SUGUN","",5,L,"쟈가리코",190,82,0.501,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007,-37.829,-0.069,-17.885,-21.826,-48.862,-10,-64.179,21.071,-46.345,17.109,-62.097,39.253,-89.035,0,-109.84,-32.896,-92.314,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
66,,4,1,1,0,1,1,0,0,0,0,255,255,255,32,1598.853,"소솨소솨",R,33,91,140,-0.436,0.637,0.12,1.736,-0.373,1.917,-36.539,13.226,46,54,0,2,"",133.315,-105.474,0,0,0,3,"=","=","=","=","=","=","=","=","",5,L,"쟈가리코",190,82,0.501,5,72,W,Y,1,1599.918,190,124,90,73,11,,145,109,27.058,-52.403,-0.083,1.219,-19.578,0.9,0.917,-0.017,4,0.474,0,0.409,338.339,-68.628,218.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.536,77.06,-76.53,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012,-37.89,-0.045,-17.837,-21.986,-49.238,-10.092,-64.045,21.073,-46.324,16.681,-62.89,44.357,-90.655,0,-109.84,-34.702,-93.001,0.235,-37.469,,"schmoneymikey",-0.047,-17.902,,"NABIMan",-22.115,-49.165,,"YukihiroD",-10.043,-64.067,,"하루（Haru）",21.057,-46.319,,"Yaksok~",17.52,-64.206,,"kneesohime",44.309,-90.66,,"AI",0,-109.84,,"Yes_Man_",-34.666,-93.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",,,,0,""
67,,4,1,1,0,1,2,0,0,0,0,255,255,255,33,1618.526,"소솨소솨",R,0,85,137,-4.296,-0.878,0.003,1.6,-0.917,1.475,-36.539,4.14,38,62,0,2,"",45.397,-45.123,0,0,0,3,"=","=","=","=","=","=","=","=","",5,L,"쟈가리코",190,82,0.501,0,72,W,Y,1,1619.613,174,88,45,84,15,,132,89,30.648,-34.205,-0.372,0.932,-19.933,-0.62,,,,,0,0.539,250.462,-46.239,182.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.036,43.995,-83.974,1624.147,6,42.509,2.17,-81.872,0,0,,,,,,,,,,,,,,,1624.704,3,,455,0,,,,,,,,,,,,,,,,,,,-0.028,-37.738,-0.032,-17.841,-21.814,-48.194,-8.515,-64.592,23.205,-48.364,17.247,-62.723,52.547,-95.124,0,-109.84,-38.64,-96.698,-0.123,-37.496,,"schmoneymikey",-0.018,-17.9,,"NABIMan",-21.87,-48.251,,"YukihiroD",-8.494,-64.615,,"하루（Haru）",23.206,-48.372,,"Yaksok~",18.368,-64.468,,"kneesohime",52.413,-94.828,109,"AI",0,-109.84,,"Yes_Man_",-38.629,-96.704,,1628.772,0.442,-38.382,,,,,,,,,,,,,,,,1624.715,42.49,-81.872,,,,,,,,,,,,,,,,,,,,,,,,,1626.469,36.843,-76.72,,,,,,,"",1,0,0,"kneesohime",,,,192,""
68,,4,1,1,0,0,0,1,0,0,0,255,255,255,34,1644.298,"소솨소솨",R,32,87,140,1.557,0.211,0.293,1.646,0.431,1.622,-36.539,14.904,36,64,0,1,"",177.461,-110.484,0,0.751,-18.913,4,"=","=","=","=","=","=","=","=","",3,L,"kikoism",176.1,80,0.243,,72,A,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,-37.766,-0.028,-17.854,-20.948,-46.011,-8.154,-63.417,21.944,-47.916,16.451,-62.968,46.365,-88.992,0,-109.84,-35.172,-96.147,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1650.977,-0.145,-37.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
69,,4,1,1,0,1,0,1,0,0,0,255,255,255,35,1660.53,"소솨소솨",R,28,84,137,0.039,0.305,0.188,1.673,-0.054,1.717,-36.539,14.707,48,52,0,2,"",46.93,-64.308,0,0,0,4,"=","=","=","=","=","=","=","=","",3,L,"kikoism",176.1,80,0.243,3,72,A,Y,1,1661.66,255,208,3,0,0,,26,45,-69.111,-2.337,-0.006,0.934,-18.72,0.99,0.992,0,0,0,0,0.394,-160.305,50.756,13.598,3,0,252539,0.014,0.01,0.084,0,0.992,8.51,0,48,0.667,2,5.242,-0.332,-2.039,35.896,-69.111,24.151,62.136,-28.448,1,72.48,27.37,73.608,0.378,-0.361,0.871,-0.332,0,-180,-3.615,-1.807,178.193,-1.807,0.346,0.457,0,2.881,153.304,154.167,0,1,1661.446,0.008,-19.048,1664.397,0,0.324,0.061,-27.917,0,0,,,,,,,,,,,,,,,1667.375,4,,147,128,,,,,,,,,,,,,,,,,,,-0.061,-37.701,-0.008,-17.794,-20.291,-45.512,-8.555,-64.009,22.017,-47.624,16.36,-62.947,48.246,-93.978,0,-109.84,-35.184,-96.094,0.265,-37.762,120,"schmoneymikey",-0.023,-17.879,,"NABIMan",-20.58,-46.082,103,"YukihiroD",-8.059,-63.935,,"하루（Haru）",22.004,-47.618,,"Yaksok~",17.547,-64.721,,"kneesohime",48.272,-93.986,,"AI",0,-109.84,,"Yes_Man_",-35.167,-96.128,,1664.918,0.365,-28.886,,,,1666.713,-18.495,-39.115,,,,,,,,,,,,,,,,,,,1665.921,-3.73,-29.787,,,,1668.89,-17.161,-39.218,,,,,,,,,,,,,,,,,,,"",2,0,0,"소솨소솨",,,,160,""
70,,4,1,1,0,0,0,2,0,0,0,255,255,255,36,1688.127,"소솨소솨",R,33,89,140,-0.151,0.707,0.152,1.748,-0.225,1.955,-36.539,13.373,46,54,0,0,"",114.194,-114.127,0,0,0,5,"=","=","=","=","=","=","=","=","",1,L,"Kr_Luna",190,95.432,0.498,,72,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059,-37.841,-0.007,-17.722,-21.403,-46.409,-8.783,-65.122,21.976,-47.779,17.369,-62.045,46.526,-92.047,0,-109.84,-27.796,-106.435,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1692.764,-0.07,-37.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
71,,4,1,1,0,0,1,2,0,0,0,255,255,255,37,1710.897,"소솨소솨",R,28,87,140,-0.857,0.149,0.096,1.648,-0.483,1.63,-36.539,7.636,48,52,0,0,"",78.908,-84.976,0,0,0,5,"=","=","=","=","=","=","=","=","",1,L,"Kr_Luna",190,95.432,0.498,,71,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061,-37.628,-0.008,-17.738,-21.385,-46.459,-8.887,-65.098,21.944,-47.74,16.629,-63.011,46.499,-92.11,0,-109.84,-26.922,-108.163,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1714.738,-0.126,-37.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
72,,4,1,1,0,0,2,2,0,0,0,255,255,255,38,1728.946,"소솨소솨",R,33,84,137,1.872,1.534,0.343,1.916,0.664,2.498,-36.539,37.014,82,18,0,1,"",101.859,-81.574,0,0,0,5,"=","=","=","=","=","=","=","=","",1,L,"Kr_Luna",190,95.432,0.498,,71,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,-37.799,-0.04,-17.661,-22.947,-48.615,-9.132,-65.415,22.124,-47.912,16.892,-62.667,51.852,-90.365,0,-109.84,-35.253,-101.011,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1733.187,-0.022,-37.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
73,,4,1,1,0,1,2,2,0,0,0,255,255,255,39,1744.167,"소솨소솨",R,27,88,140,-0.463,0.583,0.122,1.716,-0.361,1.852,-36.539,13.525,47,53,0,0,"",115.165,-144.521,0,0,0,5,"=","=","=","=","=","=","=","=","",1,L,"Kr_Luna",190,95.432,0.498,,71,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,1746.694,5,,578,0,,,,,,,,,,,,,,,,,,,-0.092,-37.77,-0.041,-17.663,-22.913,-48.619,-9.245,-65.323,21.975,-47.957,16.784,-62.892,51.239,-89.507,0,-109.84,-35.232,-101.008,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
74,SIDE,4,1,1,0,0,0,2,0,0,0,255,255,255,,1749.801,,,,,,,,,,,,,,,,,,,,,,,,6,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
75,,4,0,1,0,0,0,0,0,0,0,255,255,255,27,1803.551,"?fredo?",L,10,86,130,-0.971,-1.344,-0.202,1.775,-0.209,1.155,-36.632,5.565,52,48,0,1,"",-138.736,298.164,-5.869,-0.216,-17.28,1,"Yaksok~","YukihiroD","schmoneymikey","하루（Haru）","Yes_Man_","NABIMan","kneesohime","소솨소솨","",3,R,"YukihiroD",174.3,80,0.398,,71,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116,-37.657,0.033,-17.687,-21.65,-51.63,-7.877,-63.432,24.78,-49.162,14.294,-60.213,41.938,-94.579,0,-109.84,-46.333,-93.634,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
76,,4,0,1,0,1,0,0,0,0,0,255,255,255,28,1815.389,"?fredo?",L,26,93,140,-0.051,-0.291,-0.111,1.809,-0.114,1.234,-36.632,9.491,45,54,1,2,"",70.178,-200,-12.819,0,0,1,"=","=","=","=","=","=","=","=","",3,R,"YukihiroD",174.3,80,0.398,5,71,W,Y,1,1816.531,249,138,76,0,1,,120,109,26.143,10.623,-0.008,0.834,-20.303,0.27,0.275,0,0,0,0,0.458,359.546,189.513,-0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.043,-21.549,-113.187,1824.05,7,-25.491,0.059,-130.037,1,0,,1822.174,1826.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096,-37.695,0.016,-17.655,-21.745,-50.972,-7.6,-63.048,22.38,-49.699,14.906,-60.384,41.316,-94.812,0,-109.84,-41.244,-92.663,-0.012,-37.063,,"Kr_Luna",0.018,-17.656,,"べるちゃそ",-21.606,-50.803,,"kikoism",-7.651,-63.07,51,"Fresh825",22.375,-49.698,,"-라후이-",15.399,-60.164,85,"Azuner",41.309,-94.828,,"AI",0,-109.84,,"SUGUN",-41.203,-92.672,,1834.974,0.854,-38.467,,,,,,,1829.194,-3.638,-69.854,,,,1829.271,-2.128,-64.986,,,,,,,,,,,,,,,,,,,1830.537,-3.965,-68.472,,,,1833.891,1.132,-56.14,,,,,,,,,,"",2,0,0,"AI",1826.805,,,28,""
77,,4,0,1,0,0,0,0,0,1,0,255,13,255,29,1849.003,"?fredo?",L,27,83,135,0.807,-0.643,-0.175,1.785,0.279,1.099,-36.632,9.884,55,43,2,2,"",54.502,-105.578,4.973,0,0,2,"=","=","=","=","=","=","=","=","須磨-suma-",1,L,"schmoneymikey",190,80,0.347,3,71,W,Y,1,1850.287,255,169,106,109,0,,145,101,56.344,5.181,0.157,0.749,-20.116,-0.32,-0.325,0,0,0,0,0.285,158.322,217.366,-51.825,5,2,777211,0.007,0.015,0.025,0.095,-0.751,1.128,0.298,48,0,2,1.128,0.807,-2.898,35.204,56.344,-34.288,6.375,-100.797,1,106.66,30.949,40.749,0.29,-0.373,-0.772,-0.514,0,-180,7.737,3.868,176.132,3.868,0,0.326,-0.066,0,0,46.127,62.651,1,1856.265,-8.626,-82.131,1856.904,7,-8.724,0.694,-82.708,1,0,,1857.686,1867.721,,,,,,1866.936,,,,1849.195,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,-37.6,0.013,-17.674,-17.615,-48.711,-1.161,-62.013,23.996,-46.707,10.441,-64.258,49.701,-101.664,0,-109.84,-44.815,-94.771,0.146,-37.17,,"Kr_Luna",0.008,-17.672,,"べるちゃそ",-17.43,-48.644,,"kikoism",-1.664,-62.405,,"Fresh825",23.825,-46.632,,"-라후이-",13.631,-64.58,,"Azuner",49.671,-101.694,,"AI",0,-109.84,,"SUGUN",-46.309,-93.744,,1868.019,12.466,-12.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,"AI",1852.58,1866.936,,4,""
78,,4,0,1,0,0,0,0,0,1,1,255,11,13,30,1889,"?fredo?",L,26,85,137,0.37,-0.224,-0.115,1.867,-0.053,1.31,-36.632,12.267,86,13,1,0,"",155.531,-164.812,-5.14,0,0,3,"=","=","=","=","=","=","=","=","=",4,R,"하루（Haru）",190,85,0.397,,70,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1902.53,1889.445,,,,,,,,,,,,,,,,,,,,,,,,-0.167,-37.683,0.015,-17.607,-17.755,-50.27,-3.777,-63.509,18.618,-40.083,13.508,-65.16,41.466,-95.265,0,-109.84,-42.017,-94.429,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1894.391,-0.57,-37.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",1892.323,1892.005,,0,""
79,,4,0,1,0,0,1,0,0,1,1,255,11,13,31,1905.105,"?fredo?",L,14,75,102,-2.144,-0.798,-0.296,1.84,-0.245,1.569,-36.632,19.289,86,14,0,2,"",-349.541,328.487,58.298,0,0,3,"=","=","=","=","=","=","=","=","=",4,R,"하루（Haru）",190,85,0.397,3,70,W,Y,1,1906.531,47,164,93,69,49,,83,73,-22.519,-3.808,-0.438,0.611,-19.85,0.93,0.932,0,0,0,0.048,0.212,235.413,1.735,40.67,3,0,252539,0.011,0.004,0.029,0,0.932,5.052,0,47,0,2,4.844,-1.615,-4.364,25.69,-26.916,6.092,36.231,-74.588,1,83.145,19.285,25.187,0.232,0.609,0.359,-0.707,0,180,-0.423,-0.211,179.789,-0.211,0.281,0.345,0,12.289,43.38,12.112,0,1,1905.994,-0.351,-21.158,1907.682,0,0.643,0.47,-36.067,0,4,,1913.299,,,,,,,1913.104,1922.998,1912.271,,1907.318,1905.48,1912.528,3,,147,12,1923.1,2,3,306,5,,,,,,,,1910.29,5,,,,,-0.219,-37.793,0.025,-17.607,-16.53,-49.948,-6.171,-61.923,20.247,-40.601,12.761,-66.092,43.227,-96.616,0,-109.84,-35.239,-92.725,0.061,-37.329,118,"Kr_Luna",0.036,-17.609,120,"べるちゃそ",-16.504,-49.926,82,"kikoism",-5.482,-62.386,,"Fresh825",18.129,-43.439,,"-라후이-",12.773,-66.105,107,"Azuner",43.501,-96.462,,"AI",0,-109.84,,"SUGUN",-35.222,-92.755,,1907.939,0.721,-37.597,1922.472,-0.223,-21.09,1911.965,-18.494,-40.168,,,,,,,1910.008,0.748,-60.145,,,,,,,,,,1908.902,0.991,-38.412,1924.759,2.841,-24.557,1918.391,-15.831,-40.947,,,,,,,1910.948,-3.043,-55.792,,,,,,,,,,"",2,0,0,"?fredo?",1905.194,1905.209,1912.271,45,""
80,,4,0,1,1,0,0,2,0,0,0,255,255,255,32,1940.238,"?fredo?",L,10,83,110,1.952,-0.893,-0.227,2.045,0.476,1.868,-36.632,31.657,77,17,6,2,"",50.151,400,-6.813,0,0,4,"=","=","=","=","=","=","=","=","=",8,R,"Yes_Man_",190,85.251,0.499,0,85,W,Y,1,1941.566,153,86,109,99,63,,145,101,36.817,22.074,0.245,0.838,-20.264,-0.45,,,,,0,0.484,352.429,23.529,-133.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.397,-31.696,-97.782,1946.584,8,-30.718,2.565,-95.433,0,0,,1948.054,,,,,,,,,,,,,1947.084,4,,457,0,,,,,,,,,,,,,,,,,,,-0.046,-37.775,0.026,-17.677,-21.066,-49.434,-6.299,-61.717,20.212,-48.505,14.912,-62.534,42.049,-96.292,0,-109.84,-44.593,-93.519,-0.243,-37.772,,"Kr_Luna",0.022,-17.673,,"べるちゃそ",-20.319,-49.803,,"kikoism",-6.39,-61.623,,"Fresh825",19.956,-48.451,,"-라후이-",14.902,-62.635,,"Azuner",42,-96.296,,"AI",0,-109.84,,"SUGUN",-44.62,-93.507,,,,,,,,,,,,,,,,,,,,,,,,,,1947.097,-30.926,-95.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,"SUGUN",,,,128,""
81,SIDE,4,0,1,1,0,0,2,0,0,0,255,255,255,,1948.518,,,,,,,,,,,,,,,,,,,,,,,,5,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
82,,5,1,1,1,0,0,0,0,0,0,255,255,255,40,1997.091,"소솨소솨",R,34,88,140,-0.437,0.541,0.13,1.71,-0.326,1.841,-36.539,16.976,46,54,0,0,"",97.813,-97.035,0,0,0,6,"べるちゃそ","Fresh825","?fredo?","-라후이-","kikoism","Kr_Luna","Azuner","SUGUN","",6,L,"Azuner",181.3,80,0.248,,70,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.121,-37.807,-0.032,-17.754,-22.89,-48.822,-11.174,-64.776,22.478,-48.23,15.818,-63.565,59.093,-97.982,0.758,-120.704,-35.441,-96.615,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
83,,5,1,1,1,0,1,0,0,0,0,255,255,255,41,2012.057,"소솨소솨",R,33,88,140,-0.053,0.723,0.165,1.742,-0.164,1.95,-36.539,14.507,46,54,0,0,"",100.837,-96.244,0,0,0,6,"=","=","=","=","=","=","=","=","",6,L,"Azuner",181.3,80,0.248,,70,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,-38.019,-0.031,-17.679,-22.833,-48.875,-10.625,-64.891,22.141,-47.428,16.183,-63.222,58.656,-98.39,0.878,-117.25,-35.302,-96.731,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
