id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
122,5,1,0,6,1,0,2,1,1,0,0,6,255,54,2757.058,encounter v,R,34,140,1.182,1.009,0.19,1.875,-36.627,0,0,80.955,-76.017,-2.869,0,0,0,1,3,R,Oort__Cloud,160,90.284,0.345,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,-37.229,Sabo_10,-0.559,-17.542,vovopo 보보포,-19.504,-40.739,ʚEveɞ,-14.772,-63.833,인생최패망자,16.158,-46.046,IllilliIIIIllil,5.206,-66.8,AI,35.7,-81.8,ke ro,0.834,-105.872,HANA_ARASHI,-38.956,-90.738,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
123,5,1,0,6,1,1,2,1,1,0,0,6,255,55,2774.541,encounter v,R,28,140,-2.311,-1.461,-0.013,1.649,-36.404,1,0,43.24,-81.015,2.843,0,0,0,1,3,R,Oort__Cloud,160,90.284,0.345,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-37.232,Sabo_10,-0.64,-18.039,vovopo 보보포,-19.55,-40.174,ʚEveɞ,-16.073,-63.434,인생최패망자,16.759,-44.045,IllilliIIIIllil,3.034,-66.171,AI,35.7,-81.8,ke ro,0.462,-105.887,HANA_ARASHI,-39.844,-89.992,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
124,5,1,0,6,2,1,2,1,1,0,0,6,255,56,2791.753,encounter v,R,13,126,-1.464,-0.382,0.145,1.853,-36.608,0,0,-370.058,336.24,-19.547,-0.797,-17.425,0,1,3,R,Oort__Cloud,160,90.284,0.345,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234,-37.146,Sabo_10,-0.982,-17.631,vovopo 보보포,-19.787,-40.851,ʚEveɞ,-16.272,-62.654,인생최패망자,16.506,-45.721,IllilliIIIIllil,3.434,-66.861,AI,35.7,-81.8,ke ro,0.474,-105.887,HANA_ARASHI,-41.732,-88.407,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
125,5,1,0,6,2,2,2,1,1,0,0,6,255,57,2805.233,encounter v,R,13,111,1.769,0.684,0.356,1.973,-36.774,1,0,-354.134,352.972,-11.548,0,0,0,1,3,R,Oort__Cloud,160,90.284,0.345,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,-37.376,Sabo_10,-0.224,-17.917,vovopo 보보포,-19.826,-40.589,ʚEveɞ,-15.681,-62.79,인생최패망자,16.202,-46.307,IllilliIIIIllil,3.802,-67.301,AI,35.7,-81.8,ke ro,0.476,-105.908,HANA_ARASHI,-41.134,-87.141,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
126,5,1,0,6,3,2,2,1,1,0,0,6,255,58,2825.038,encounter v,R,13,113,-5.589,-2.97,-0.092,1.608,-36.493,4,0,-390.434,312.348,-2.316,-1.007,-20.718,1,1,3,R,Oort__Cloud,160,90.284,0.345,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579,-35.766,Sabo_10,-1.405,-16.905,vovopo 보보포,-19.398,-39.868,ʚEveɞ,-16.668,-62.009,인생최패망자,15.969,-45.086,IllilliIIIIllil,2.653,-66.123,AI,35.7,-81.8,ke ro,0.842,-105.854,HANA_ARASHI,-39.23,-87.454,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0
127,5,1,0,6,0,0,2,1,1,1,3,255,6,59,2857.868,encounter v,R,27,113,-0.129,1.148,0.131,1.897,-36.691,2,0,8.479,-137.65,-14.242,0,0,1,2,8,R,별이__,174.5,95,0.5,2,64,2858.99,109,124,45,23,158,136,124,30.798,22.759,0.61,0.059,0.057,0.182,0,0,0,0,-0.171,-37.474,Sabo_10,0.037,-16.827,vovopo 보보포,-20.269,-43.251,ʚEveɞ,-15.309,-63.61,인생최패망자,12.882,-43.26,IllilliIIIIllil,2.03,-67.018,AI,35.7,-81.8,ke ro,1.34,-102.533,HANA_ARASHI,-36.515,-87.915,2864.446,-61.725,-111.949,0,0,,0,0,0,0,0,0,0,0,0,4
128,5,1,4,6,0,0,2,0,0,0,255,255,255,60,2897.208,encounter v,R,26,136,1.149,0.328,0.186,1.792,-36.513,2,0,92.859,-200,-7.091,0,0,1,3,4,R,아침땅_,179.7,95,0.5,2,64,2898.21,152,160,62,44,192,150,122,100.098,-34.511,0.24,0.009,-0.005,0.077,0,0,0,0,-0.276,-37.017,Sabo_10,0.016,-16.968,vovopo 보보포,-20.652,-43.2,ʚEveɞ,-16.942,-62.516,인생최패망자,14.988,-49.974,IllilliIIIIllil,5.061,-67.094,AI,35.7,-81.8,ke ro,0.308,-106.198,HANA_ARASHI,-38.831,-85.016,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
129,5,1,4,6,0,1,2,0,0,0,255,255,255,61,2919.38,encounter v,R,13,109,1.82,0.793,0.376,1.998,-36.886,1,0,-384.729,315.048,-18.666,0,0,0,3,4,R,아침땅_,179.7,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145,-37.214,Sabo_10,0.044,-16.789,vovopo 보보포,-21.462,-44.495,ʚEveɞ,-15.653,-63.277,인생최패망자,15.451,-47.781,IllilliIIIIllil,5.508,-67.996,AI,35.7,-81.8,ke ro,1.27,-105.068,HANA_ARASHI,-38.649,-89.923,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
130,5,1,4,6,1,1,2,0,0,0,255,255,255,62,2931.255,encounter v,R,13,103,0.374,2.959,0.197,2.159,-37.004,1,0,-330.514,354.13,-14.013,0,0,0,3,4,R,아침땅_,179.7,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,-37.706,Sabo_10,-0.101,-17.025,vovopo 보보포,-21.978,-45.45,ʚEveɞ,-15.632,-63.281,인생최패망자,15.595,-49.357,IllilliIIIIllil,4.915,-66.603,AI,35.7,-81.8,ke ro,1.548,-104.77,HANA_ARASHI,-39.783,-90.94,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
131,5,1,4,6,2,1,2,0,0,0,255,255,255,63,2944.865,encounter v,R,13,106,2.482,0.845,0.409,1.957,-36.992,1,0,-349.657,344.004,-11.046,0,0,0,3,4,R,아침땅_,179.7,95,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,-37.69,Sabo_10,0.231,-16.898,vovopo 보보포,-19.665,-40.935,ʚEveɞ,-15.627,-63.218,인생최패망자,15.222,-49.933,IllilliIIIIllil,4.88,-66.606,AI,35.7,-81.8,ke ro,1.448,-104.289,HANA_ARASHI,-41.127,-91.715,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
132,5,1,4,6,3,1,2,0,0,0,255,255,255,64,2956.704,encounter v,R,13,113,0.951,0.884,0.31,1.947,-36.872,2,0,-370.927,335.281,-11.586,0,0,0,3,4,R,아침땅_,179.7,95,0.5,2,36,2957.826,60,0,28,40,22,25,36,-23.112,35.557,0.4,0.033,0.036,0,0,0,0,0,-0.073,-37.206,Sabo_10,0.054,-16.982,vovopo 보보포,-20.762,-45.333,ʚEveɞ,-15.665,-63.24,인생최패망자,16.043,-48.59,IllilliIIIIllil,4.988,-66.583,AI,35.7,-81.8,ke ro,1.752,-102.54,HANA_ARASHI,-40.695,-94.141,2957.981,-1.387,-21.033,2961.182,2,vovopo 보보포,-12.544,-35.121,0,0,0,0,0,0,0,2
133,5,0,4,6,0,0,0,0,0,0,255,255,255,67,3010.917,coder_,R,14,97,4.235,-1.799,0.144,1.546,-36.888,1,0,329.583,332.127,1.83,0.919,-18.856,0,3,1,L,Sabo_10,184.8,94,0.6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-38.066,눈꽃,0.348,-17.035,Pring__,-24.306,-50.106,Oort__Cloud,-13.117,-64.522,아침땅_,24.493,-49.097,소솨소솨,17.37,-62.632,それいゆ るな,36.355,-84.611,AI,0,-100.6,별이__,-38.302,-89.395,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
134,5,0,4,6,1,0,0,0,0,0,255,255,255,68,3022.227,coder_,R,13,103,1.558,-0.014,0.147,1.779,-36.851,1,0,-153.274,400,24.669,0.304,-17.642,0,3,1,L,Sabo_10,184.8,94,0.6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012,-37.607,눈꽃,0.307,-17.348,Pring__,-24.323,-50.126,Oort__Cloud,-13.091,-64.637,아침땅_,24.5,-49.091,소솨소솨,17.405,-62.994,それいゆ るな,36.37,-84.573,AI,0,-100.6,별이__,-38.376,-89.259,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
135,5,0,4,6,2,0,0,0,0,0,255,255,255,69,3033.32,coder_,R,6,92,-0.482,0.238,-0.236,1.682,-36.824,2,0,353.596,0,5.142,0,0,1,3,1,L,Sabo_10,184.8,94,0.6,3,64,3034.727,154,107,83,52,29,150,111,28.879,-48.171,0.9,0.002,-0.066,0.156,0,0,0,0,-0.347,-37.318,눈꽃,-0.037,-17.019,Pring__,-24.32,-50.105,Oort__Cloud,-12.962,-64.642,아침땅_,24.473,-49.022,소솨소솨,16.768,-61.877,それいゆ るな,36.355,-84.615,AI,0,-100.6,별이__,-38.417,-89.369,3039.391,66.397,-93.165,3041.321,6,それいゆ るな,62.836,-87.154,1,0,0,0,0,0,0,2
136,5,0,4,6,0,0,0,1,0,0,10,255,255,70,3065.983,coder_,R,41,95,0.676,0.073,0.104,1.616,-36.934,0,0,-75.111,-94.441,-2.206,0,0,0,4,5,L,IllilliIIIIllil,174.5,86,0.497,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081,-38.083,눈꽃,0.138,-18.113,Pring__,-20.32,-44.273,Oort__Cloud,-4.492,-62.455,아침땅_,23.199,-47.644,소솨소솨,17.5,-62.459,それいゆ るな,41.87,-89.884,AI,0,-100.6,별이__,-40.377,-91.502,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
137,5,0,4,6,0,1,0,0,1,0,255,10,255,71,3087.327,coder_,R,26,106,-1.013,1.192,-0.085,1.761,-36.768,4,0,-19.643,-200,25.602,0,0,1,4,5,L,IllilliIIIIllil,174.5,86,0.497,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-37.577,눈꽃,-0.051,-16.932,Pring__,-22.356,-46.516,Oort__Cloud,-7.073,-62.783,아침땅_,22.64,-46.347,소솨소솨,15.888,-62.732,それいゆ るな,42.913,-90.422,AI,0,-100.6,별이__,-40.217,-91.334,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
138,5,0,4,6,0,2,0,0,1,0,255,10,255,72,3118.246,coder_,R,33,116,5.477,0.791,0.306,1.706,-36.96,1,0,107.707,-85.986,-0.4,0,0,0,4,5,L,IllilliIIIIllil,174.5,86,0.497,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.903,-37.406,눈꽃,0.475,-16.888,Pring__,-21.539,-44.005,Oort__Cloud,-9.35,-65.41,아침땅_,23.88,-47.576,소솨소솨,16.455,-63.017,それいゆ るな,42.944,-90.386,AI,0,-100.6,별이__,-40.229,-91.181,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
139,5,0,4,6,1,2,0,0,1,0,255,10,255,73,3133.594,coder_,R,13,106,0.843,-0.076,0.089,1.727,-36.825,0,0,-163.95,400,55.788,-0.018,-16.784,1,4,5,L,IllilliIIIIllil,174.5,86,0.497,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016,-37.885,눈꽃,-0.102,-17.258,Pring__,-20.341,-41.638,Oort__Cloud,-2.313,-63.283,아침땅_,22.029,-45.99,소솨소솨,18.167,-62.157,それいゆ るな,43.126,-91.194,AI,0,-100.6,별이__,-39.958,-91.246,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
140,5,0,4,6,0,0,1,0,1,0,255,10,255,74,3166.756,coder_,R,10,100,0.009,-2.732,0.001,1.35,-36.921,1,0,0,400,9.034,-0.048,-17.573,0,5,3,L,ʚEveɞ,174.9,95,0.401,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116,-37.73,눈꽃,-0.001,-17.09,Pring__,-23.221,-48.84,Oort__Cloud,-7.407,-64.599,아침땅_,21.644,-44.665,소솨소솨,18.653,-60.541,それいゆ るな,41.866,-89.805,AI,0,-100.6,별이__,-40.246,-90.945,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
141,5,0,4,6,1,0,1,0,1,0,255,10,255,75,3181.286,coder_,R,38,80,1.062,-0.509,0.092,1.569,-36.905,0,0,11.142,12.22,-5.238,0,0,0,5,3,L,ʚEveɞ,174.9,95,0.401,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,-37.742,눈꽃,0.016,-16.979,Pring__,-22.586,-47.441,Oort__Cloud,0.216,-59.159,아침땅_,21.065,-43.898,소솨소솨,18.535,-60.692,それいゆ るな,41.86,-89.795,AI,0,-100.6,별이__,-40.12,-90.875,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
142,5,0,4,6,1,1,1,0,1,0,255,10,255,76,3197.239,coder_,R,26,120,-1.782,-1.206,-0.1,1.473,-36.718,1,0,-34.94,-154.104,10.441,-0.535,-17.743,0,5,3,L,ʚEveɞ,174.9,95,0.401,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131,-37.865,눈꽃,-0.264,-17.2,Pring__,-22.362,-46.952,Oort__Cloud,-6.966,-64.575,아침땅_,21.671,-44.048,소솨소솨,18.359,-61.448,それいゆ るな,41.881,-89.782,_Chun,0.08,-110.505,별이__,-40.107,-90.882,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
143,5,0,4,6,2,1,1,0,1,0,255,10,255,77,3222.315,coder_,R,38,84,2.338,-0.444,0.213,1.569,-36.994,2,0,7.65,-6.945,1.688,0,0,0,5,3,L,ʚEveɞ,174.9,95,0.401,3,64,3223.713,191,164,82,25,137,150,117,-14.111,-35.438,0.88,0.099,-0.037,0.13,0,0,0,0,-0.084,-37.573,눈꽃,0.005,-16.971,Pring__,-23.191,-48.826,Oort__Cloud,-6.615,-64.074,아침땅_,21.501,-44.584,소솨소솨,18.812,-64.38,それいゆ るな,44.6,-89.806,_Chun,-0.086,-101.089,별이__,-40.156,-90.944,3223.773,2.221,-22.082,3227.057,6,それいゆ るな,37.249,-79.288,1,0,0,0,0,0,0,2
144,5,0,4,7,0,0,1,0,1,0,255,255,255,78,3307.53,coder_,R,10,88,-0.58,-1.185,-0.029,1.652,-36.916,4,0,-43.203,400,10.38,0,0,1,6,4,R,인생최패망자,190,90,0.45,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055,-37.751,눈꽃,-0.095,-17.316,Pring__,-21.711,-47.012,Oort__Cloud,-12.513,-64.237,아침땅_,20.979,-49.044,소솨소솨,11.405,-62.259,それいゆ るな,45.022,-86.463,_Chun,3.389,-101.849,별이__,-42.129,-88.25,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
145,5,0,4,7,0,1,1,0,1,0,255,255,255,79,3324.093,coder_,R,10,112,-2.645,-1.272,-0.142,1.578,-36.838,2,0,-86.433,400,45.096,0,0,1,6,4,R,인생최패망자,190,90,0.45,2,64,3325.299,153,122,70,23,105,150,130,-30,22.706,0.71,-0.067,0.064,0.119,0,0,0,0,-0.026,-37.368,눈꽃,-0.097,-16.972,Pring__,-21.082,-46.606,Oort__Cloud,-12.734,-64.242,아침땅_,21.088,-49.325,소솨소솨,12.445,-62.976,それいゆ るな,43.896,-87.162,_Chun,4.354,-102.031,별이__,-42.124,-88.248,3325.321,-0.783,-20.569,3334.023,7,_Chun,-25.467,-114.531,1,0,0,0,0,0,0,2
146,5,0,4,8,0,0,1,0,0,1,255,255,13,80,3364.19,coder_,R,27,123,-0.304,-0.477,-0.019,1.546,-36.769,2,0,-0.243,-129.972,5.206,0,0,1,7,0,L,encounter v,190,95,0.447,3,64,3365.321,23,17,15,8,7,43,47,-0.709,-1.863,-0.43,0.103,-0.094,0.013,1,0,0,0,0.072,-37.138,눈꽃,-0.026,-16.954,Pring__,-21.156,-46.161,Oort__Cloud,-13.097,-64.468,아침땅_,19.929,-42.773,소솨소솨,10.432,-42.616,それいゆ るな,46.841,-88.529,_Chun,0.086,-103.911,별이__,-40.442,-89.202,3365.891,0.18,-28.204,3366.793,0,coder_,0.319,-33.701,0,0,0,0,0,0,0,2
147,5,0,4,9,0,0,2,0,0,0,255,255,255,81,3393.242,coder_,R,13,80,0.199,-0.957,0.257,1.754,-36.966,0,0,-260.667,348.622,13.791,-0.165,-17.645,0,0,7,R,ke ro,160,87.518,0.452,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022,-37.6,눈꽃,-0.11,-17.325,Pring__,-20.989,-45.6,Oort__Cloud,-13.138,-64.468,아침땅_,21.714,-49.904,소솨소솨,14.602,-64.221,それいゆ るな,42.788,-85.514,_Chun,-0.312,-100.016,별이__,-44.884,-91.72,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
148,5,0,4,9,0,1,2,0,0,0,255,255,255,82,3402.867,coder_,R,0,93,-0.277,0.557,-0.021,1.718,-36.911,0,0,-8.412,0,11.059,0,0,1,0,7,R,ke ro,160,87.518,0.452,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,-37.524,눈꽃,-0.069,-17.112,Pring__,-20.564,-45.244,Oort__Cloud,-13.147,-64.497,아침땅_,21.69,-50.168,소솨소솨,14.724,-64.221,それいゆ るな,41.956,-86.077,_Chun,-0.26,-100.487,별이__,-45.851,-91.488,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
149,5,0,4,9,0,2,2,0,0,0,255,255,255,83,3411.971,coder_,R,6,82,-1.089,0.28,-0.302,1.682,-36.798,0,0,349.91,0,3.379,0,0,0,0,7,R,ke ro,160,87.518,0.452,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107,-37.523,눈꽃,-0.349,-17.027,Pring__,-20.789,-45.066,Oort__Cloud,-13.122,-64.581,아침땅_,21.732,-50.343,소솨소솨,14.716,-64.207,それいゆ るな,42.039,-86.137,_Chun,-0.24,-100.46,별이__,-45.831,-91.481,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
150,6,1,4,9,0,0,0,0,0,0,255,255,255,65,3463.452,encounter v,R,3,114,2.569,-0.744,0.436,1.41,-36.558,1,0,-500,0,12,0,0,0,4,5,R,소솨소솨,175.1,95.643,0.5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-37.275,Sabo_10,0.178,-16.971,vovopo 보보포,-21.767,-46.058,ʚEveɞ,-13.388,-64.879,인생최패망자,15.08,-51.064,IllilliIIIIllil,6.582,-66.353,AI,35.7,-81.8,ke ro,-1.1,-110.529,HANA_ARASHI,-42.18,-87.752,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
151,6,1,4,9,1,0,0,0,0,0,255,255,255,66,3477.289,encounter v,R,3,114,-0.115,-0.374,0.269,1.451,-36.5,0,0,-500,0,12.057,0,0,0,4,5,R,소솨소솨,175.1,95.643,0.5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-37.282,Sabo_10,-0.053,-16.889,vovopo 보보포,-20.904,-44.69,ʚEveɞ,-13.568,-64.873,인생최패망자,15.104,-50.227,IllilliIIIIllil,6.561,-66.404,AI,35.7,-81.8,ke ro,-1.339,-110.503,HANA_ARASHI,-39.637,-92.153,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
152,6,1,4,9,1,1,0,0,0,0,255,255,255,67,3489.21,encounter v,R,32,140,-5.159,0.054,-0.239,1.512,-36.58,1,0,250,62.406,20.972,0,0,0,4,5,R,소솨소솨,175.1,95.643,0.5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126,-37.345,Sabo_10,-0.679,-17.706,vovopo 보보포,-20.628,-43.472,ʚEveɞ,-13.866,-64.676,인생최패망자,15.079,-50.331,IllilliIIIIllil,6.355,-66.442,AI,35.7,-81.8,ke ro,-1.334,-110.513,HANA_ARASHI,-40.689,-92.321,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
153,6,1,4,9,2,1,0,0,0,0,255,255,255,68,3500.508,encounter v,R,32,130,-1.137,0.278,0.004,1.518,-36.592,0,0,250,-5.643,5.669,0,0,0,4,5,R,소솨소솨,175.1,95.643,0.5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072,-37.401,Sabo_10,0.008,-16.807,vovopo 보보포,-21.296,-43.228,ʚEveɞ,-13.805,-64.639,인생최패망자,15.757,-50.824,IllilliIIIIllil,6.547,-66.376,AI,35.7,-81.8,ke ro,-1.216,-109.924,HANA_ARASHI,-39.977,-89.433,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
154,6,1,4,9,2,2,0,0,0,0,255,255,255,69,3510.702,encounter v,R,3,116,1.295,-0.571,0.358,1.429,-36.582,2,0,-500,0,7.007,0,0,1,4,5,R,소솨소솨,175.1,95.643,0.5,2,43,3511.8,127,83,41,16,20,132,95,-15.843,14.816,-0.34,-0.034,-0.053,0.139,0,0,0,0,-0.34,-37.051,Sabo_10,-0.032,-16.807,vovopo 보보포,-21.456,-44.899,ʚEveɞ,-13.793,-64.598,인생최패망자,15.778,-50.857,IllilliIIIIllil,6.542,-66.399,AI,35.7,-81.8,ke ro,-1.067,-109.906,HANA_ARASHI,-41.528,-87.912,3511.87,-0.389,-22.26,3514.002,3,ʚEveɞ,-10.038,-59.344,0,16,0,0,0,0,0,2
155,6,1,4,9,0,0,1,0,0,0,255,255,255,70,3537.636,encounter v,R,32,133,2.23,-0.235,0.446,1.451,-36.597,2,0,250,-40.889,3.67,0,0,1,5,1,L,눈꽃,190,90,0.496,3,64,3538.557,44,122,74,53,61,108,103,-2.886,-19.657,0.91,0.028,-0.04,0.044,0,0,0,0,-0.16,-37.156,Sabo_10,0.044,-17.057,vovopo 보보포,-22.805,-48.519,ʚEveɞ,-9.493,-66.449,인생최패망자,23.632,-48.989,IllilliIIIIllil,14.059,-62.831,AI,35.7,-81.8,ke ro,-0.29,-108.89,HANA_ARASHI,-45.092,-93.017,3538.8,4.156,-28.698,3540.53,5,IllilliIIIIllil,16.883,-57.868,0,0,0,0,0,0,0,2
156,6,1,4,9,0,0,2,0,0,0,255,255,255,71,3574.695,encounter v,R,32,128,-3.798,0.749,0.08,1.533,-36.671,1,0,250,-102.876,16.307,0,0,0,6,6,R,それいゆ るな,160,86,0.43,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14,-37.399,Sabo_10,-0.78,-17.403,vovopo 보보포,-21.09,-44.666,ʚEveɞ,-13.926,-64.267,인생최패망자,17.286,-46.899,IllilliIIIIllil,4.595,-67.431,AI,35.7,-81.8,ke ro,-0.11,-108.833,HANA_ARASHI,-39.018,-88.139,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
157,6,1,4,9,1,0,2,0,0,0,255,255,255,72,3587.753,encounter v,R,32,133,0.753,-0.369,0.354,1.433,-36.609,0,0,250,-94.276,6.007,0.317,-17.102,0,6,6,R,それいゆ るな,160,86,0.43,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095,-37.35,Sabo_10,0.172,-17.368,vovopo 보보포,-20.959,-43.159,ʚEveɞ,-13.956,-64.24,인생최패망자,15.668,-50.279,IllilliIIIIllil,4.586,-67.333,AI,35.7,-81.8,ke ro,-0.207,-108.798,HANA_ARASHI,-40.93,-90.481,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
158,6,1,4,9,1,1,2,0,0,0,255,255,255,73,3606.453,encounter v,R,32,140,-0.247,-0.052,0.29,1.324,-36.467,0,0,250,-54.36,2.377,-0.399,-17.229,0,6,6,R,それいゆ るな,160,86,0.43,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,-37.238,Sabo_10,-0.006,-17.114,vovopo 보보포,-20.649,-43.563,ʚEveɞ,-13.915,-64.233,인생최패망자,15.398,-50.039,IllilliIIIIllil,4.511,-67.398,AI,35.7,-81.8,ke ro,-0.091,-108.851,HANA_ARASHI,-41.053,-91.469,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
159,6,1,4,9,1,2,2,0,0,0,255,255,255,74,3625.759,encounter v,R,32,138,-1.023,0.492,0.247,1.404,-36.6,0,0,250,63.138,14.997,0,0,0,6,6,R,それいゆ るな,160,86,0.43,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103,-37.232,Sabo_10,-0.072,-17.232,vovopo 보보포,-22.204,-44.664,ʚEveɞ,-13.912,-64.228,인생최패망자,15.341,-50.086,IllilliIIIIllil,4.616,-66.746,AI,35.7,-81.8,ke ro,-0.493,-108.843,HANA_ARASHI,-41.109,-91.011,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
