id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,spinValid,spinControlled,spinFallbackLegacy,spinLegacyMag,spinTargetMag,spinVOffset,spinHOffset,spinContactStrength,spinContactX,spinContactY,spinContactZ,spinSpeedStrength,spinBatDirMag,spinTangentMag,spinHitSpeedKmh,spinAppliedMag,phValid,phSource,phColMode,phFlags,phDt,phFixedDt,phTargetAge,phInstFps,phRawCpX,phRawCpY,phRawCpZ,phRawHPos,phRawNX,phRawNY,phRawNZ,phNDeltaDeg,phCpX,phCpY,phCpZ,phHPosAdj,phNX,phNY,phNZ,phNVDeg,phBallVX,phBallVY,phBallVZ,phBallSpd,phProxyPVX,phProxyPVY,phProxyPVZ,phProxyPSpd,phRenderPVX,phRenderPVY,phRenderPVZ,phRenderPSpd,phLastDX,phLastDY,phLastDZ,phBatSpd,phLagX,phLagY,phLagZ,phLagRotDeg,phProxyMoveX,phProxyMoveY,phProxyMoveZ,phProxyMoveRotDeg,phRenderMoveX,phRenderMoveY,phRenderMoveZ,phRenderMoveRotDeg,phBallMoveX,phBallMoveY,phBallMoveZ,phBallMoveSpd,phRawDirX,phRawDirY,phRawDirZ,phRawDirH,phProxyDirX,phProxyDirY,phProxyDirZ,phProxyDirH,phRenderDirX,phRenderDirY,phRenderDirZ,phRenderDirH,phProxyGeoX,phProxyGeoY,phProxyGeoZ,phProxyGeoH,phRenderGeoX,phRenderGeoY,phRenderGeoZ,phRenderGeoH,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalDirH,phSweepSteps,phSweepT,phProxyMoveDist,phRenderMoveDist,phRawProxyPVX,phRawProxyPVY,phRawProxyPVZ,phRawProxyPSpd,phRawRenderPVX,phRawRenderPVY,phRawRenderPVZ,phRawRenderPSpd,phLegacyDirX,phLegacyDirY,phLegacyDirZ,phLegacyDirH,phRawRelVX,phRawRelVY,phRawRelVZ,phRawRelSpd,phImpulseX,phImpulseY,phImpulseZ,phImpulseMag,phProxyRbVX,phProxyRbVY,phProxyRbVZ,phProxyRbSpd,phProxyRbAVX,phProxyRbAVY,phProxyRbAVZ,phProxyRbAVMag,phSeparation,phContactCount,phCpDelta,phHPosDelta,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
103,,6,0,0,3,0,0,0,1,1,0,14,11,255,39,2655.991,"CVPileMaki",R,34,79,129,-0.25,-0.144,0.154,1.674,-0.212,1.48,-36.37,30.745,74,26,0,0,"",67.37,-35.987,6.048,0,0,4,"=","=","=","=","=","=","=","=","=",6,L,"Kr_Luna",190,95.432,0.498,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2660.97,2667.452,,,,,,,,,,,,,,,,,,,,,,,,,-0.302,-37.273,-0.011,-16.97,-21.363,-48.636,-6.114,-63.825,18.483,-45.134,13.117,-64.541,47.446,-97.046,0,-109.87,-46.421,-91.131,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2660.703,-0.3,-37.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",2669.648,,,0,""
104,,6,0,0,3,0,1,0,1,1,0,14,11,255,40,2674.016,"CVPileMaki",R,27,84,136,-0.502,-0.496,0.134,1.59,-0.308,1.208,-36.37,16.072,53,47,0,0,"",62.041,-101.69,8.628,0,0,4,"=","=","=","=","=","=","=","=","=",6,L,"Kr_Luna",190,95.432,0.498,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2680.486,2687.939,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,-37.157,-0.058,-16.957,-20.166,-45.238,-8.633,-63.564,18.597,-45.507,13.337,-64.537,48.278,-97.258,0,-109.87,-38.804,-85.272,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2679.068,-0.34,-37.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",2677.251,,,0,""
105,,6,0,0,3,0,2,0,1,1,0,14,11,255,41,2689.545,"CVPileMaki",R,34,86,139,1.364,0.085,0.298,1.708,0.454,1.591,-36.37,35.231,82,18,0,0,"",98.47,-81.462,5.05,0,0,4,"=","=","=","=","=","=","=","=","=",6,L,"Kr_Luna",190,95.432,0.498,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2710.532,2692.372,,2692.055,4,,578,0,,,,,,,,,,,,,,,,,,,-0.084,-37.588,0.01,-17.024,-19.139,-45.264,-8.158,-63.911,18.218,-44.798,13.896,-62.845,48.242,-97.274,0,-109.86,-39.765,-84.993,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2694.647,-0.276,-37.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",2692.09,,,0,""
106,,6,0,0,3,0,0,1,1,1,0,14,11,255,42,2711.056,"CVPileMaki",R,4,86,134,-0.575,-0.514,0.191,1.663,-0.042,1.426,-36.37,20.482,56,44,0,0,"",-153.82,118.918,6.515,0,0,5,"=","=","=","=","=","=","=","=","=",8,L,"하루（Haru）",174.6,85,0.397,,73,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2713.928,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004,-37.882,-0.007,-17.004,-19.113,-46.227,-8.189,-63.926,18.142,-45.093,12.196,-65.161,48.012,-96.272,0,-109.84,-40.143,-85.948,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2715.577,-0.027,-37.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",2714.433,,,0,""
107,,6,0,0,3,0,1,1,1,1,0,14,11,255,43,2724.603,"CVPileMaki",R,13,88,126,-0.771,-0.065,0.22,1.83,0.094,2.015,-36.37,28.304,91,9,0,2,"",-288.917,400,7.873,0,0,5,"=","=","=","=","=","=","=","=","=",8,L,"하루（Haru）",174.6,85,0.397,3,73,W,Y,1,2725.778,254,226,112,109,58,,145,114,-30,-13.893,-0.207,0.688,-20.995,0.86,0,0.188,178.384,-148.253,-20.164,1,1,0,593.354,232.823,0.854,-0.519,1,0.034,0.043,-0.015,0.647,1,0.981,114.075,232.823,1,3,3,1023,0.011,0.011,0,90,-0.087,1.077,-21.349,0.569,0.289,0.957,0.023,0,0.04,1,-21.103,0.86,0.289,0.957,0.023,-88.63,-1.176,-3.198,32.815,32.992,4.784,-24.347,16.993,30.074,4.784,-24.347,16.993,30.074,0.11,-0.003,0.994,108.172,0,0,0,0,0.041,0.068,-0.128,74.999,0.041,0.068,-0.128,74.999,-0.104,-0.335,0.355,44.881,-0.19,-0.613,0.767,-13.893,-0.19,-0.613,0.767,-13.893,-0.19,-0.613,0.767,-13.893,-0.268,0,-0.963,15.56,-0.268,0,-0.963,15.56,0.208,-0.5,-0.841,-13.893,36,-1,0.15,0.15,4.784,-24.347,16.993,30.074,4.784,-24.347,16.993,30.074,-0.289,-0.957,-0.023,85.467,10.863,-15.951,46.074,49.952,-1.159,-3.845,-0.092,4.017,3.646,6.097,-11.521,13.535,-116.064,11.325,16.721,117.808,0.168,1,0.287,0.291,2725.492,0.054,-22.049,2727.467,5,9.256,1.784,-59.101,0,0,,2731.374,,,,2730.124,,,,,,,2726.762,,2729.654,2,2,181,64,2731.615,5,,147,32,,,,,,,,,,,,,,-0.068,-37.458,-0.017,-17.322,-20.43,-44.774,-8.14,-63.844,18.308,-44.947,14.235,-64.357,48.194,-97.426,0,-109.84,-40.041,-86.149,0.334,-36.764,,"Yes_Man_",-0.04,-17.392,,"HANA_ARASHI",-20.691,-42.425,,"HOGGYS 호기스",-8.148,-63.838,,"인생최패망자",17.925,-44.831,120,"shimenawa",13.88,-64.354,107,"ddil_ddil69",48.179,-97.421,,"AI",0,-109.844,,"SUGUN",-39.859,-86.097,,,,,,,,2731.065,-19.104,-39.503,,,,2729.047,18.634,-41.282,2727.784,9.519,-59.983,,,,,,,,,,,,,,,,,,,,,,2729.702,14.101,-40.266,2728.17,10.517,-57.695,,,,,,,,,,"",2,0,"shimenawa",2730.124,,,112,""
108,SIDE,6,0,0,3,0,0,2,0,1,0,255,14,255,,2733.196,,,,,,,,,,,,,,,,,,,,,,,,6,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
109,,7,1,0,3,0,0,0,0,0,0,255,255,255,52,2769.873,"가앤슬_",L,14,68,109,-2.331,-1.063,-0.5,1.559,-0.335,1.391,-36.439,29.895,56,44,0,1,"",-363.166,340.117,-10.01,-0.575,-16.778,4,"Yes_Man_","SUGUN","HOGGYS 호기스","ddil_ddil69","HANA_ARASHI","인생최패망자","shimenawa","CVPileMaki","",2,R,"HANA_ARASHI",190,88,0.25,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,-37.509,-0.025,-17.117,-19.523,-45.604,-12.94,-65.01,22.178,-51.545,10.03,-66.509,36.875,-86.512,0.792,-111.948,-43.267,-102.078,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
110,,7,1,0,3,1,0,0,0,0,0,255,255,255,53,2789.229,"가앤슬_",L,14,59,90,0.079,-0.616,-0.335,1.627,0.821,1.819,-36.439,30.973,49,51,0,0,"",-312.182,323.134,-36.61,0,0,4,"=","=","=","=","=","=","=","=","",2,R,"HANA_ARASHI",190,88,0.25,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,-37.745,-0.005,-17.128,-19.379,-45.28,-13.212,-64.892,22.539,-51.812,9.974,-66.409,36.744,-88.498,0.647,-112.053,-42.827,-103.751,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
111,,7,1,0,3,1,1,0,0,0,0,255,255,255,54,2805.314,"가앤슬_",L,10,85,127,1.034,0.267,-0.484,1.424,0.541,1.245,-36.439,18.955,70,30,0,2,"",0,400,-5.085,0,0,4,"=","=","=","=","=","=","=","=","",2,R,"HANA_ARASHI",190,88,0.25,0,72,W,Y,1,2806.413,195,84,89,45,0,,145,131,-22.351,0.514,0.238,0.506,-20.12,0.72,0,0.547,-8.889,-11.336,5.816,1,1,1,15.535,0,0.078,0,0,0,0.026,0.051,0.78,1,0.026,131.342,15.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.109,0.228,-21.204,2809.242,7,-0.483,0.059,-95.899,1,0,,2812.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812.947,2,,,,,,,0.012,-37.65,0.005,-17.121,-19.498,-45.391,-13.076,-64.9,22.628,-51.588,10.068,-66.617,36.896,-90.215,1.253,-112.186,-44.67,-103.03,-0.286,-37.216,,"임 재 천",-0.012,-17.135,,"encounter v",-18.502,-44.367,107,"ke ro",-13.022,-64.78,,"_Gosomi",22.656,-51.498,,"「론구」",9.937,-66.348,,"Kr_Luna",36.897,-90.215,,"IbikiKai_JP",1.256,-112.194,102,"하루（Haru）",-44.666,-103.017,,2817.565,-0.729,-38.252,,,,2812.895,-18.62,-41.643,,,,,,,,,,,,,2809.554,-0.581,-97.519,,,,,,,,,,2816.684,-16.014,-39.983,,,,,,,,,,,,,2810.465,-2.997,-90.762,,,,"",2,0,"IbikiKai_JP",,,,385,""
112,,7,1,0,3,0,0,0,1,0,0,2,255,255,55,2834.603,"가앤슬_",L,14,56,88,1.024,-0.475,-0.232,1.673,1.14,1.919,-36.439,22.523,61,39,0,0,"",-288.874,345.85,-1.089,0.111,-16.416,5,"=","=","=","=","=","=","=","=","",4,R,"인생최패망자",190,90,0.35,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2835.082,,,,,,,,,,,,,,,,,,2839.589,2,,,,,,,0.207,-37.7,0.002,-17.138,-18.321,-39.112,-14.26,-64.209,21.295,-50.347,7.576,-63.451,37.06,-94.94,0.744,-110.83,-45.779,-96.704,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2842.394,-0.983,-38.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
113,,7,1,0,3,0,1,0,1,0,0,2,255,255,56,2859.244,"가앤슬_",L,26,81,132,-0.159,0.154,-0.495,1.687,0.024,1.523,-36.439,29.852,86,14,0,2,"",-53.85,-200,-3.057,0,0,5,"=","=","=","=","=","=","=","=","",4,R,"인생최패망자",190,90,0.35,5,72,W,Y,1,2860.393,226,164,147,136,68,,145,113,36.414,-60.337,-0.051,1.13,-21.289,0.86,0,0.442,84.236,31.736,119.824,1,1,0,338.578,149.869,-0.436,-0.231,0.648,-0.015,-0.049,0.024,0.642,1,0.56,113.461,149.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2865.692,82.691,-69.081,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,-37.732,0.01,-17.175,-18.044,-39.221,-14.743,-63.741,21.408,-50.176,6.31,-62.544,37.062,-94.945,0.625,-110.857,-43.686,-99.222,-0.165,-37.293,,"임 재 천",-0.024,-17.205,,"encounter v",-16.102,-41.598,,"ke ro",-14.584,-63.678,,"_Gosomi",21.466,-50.029,,"「론구」",6.32,-62.533,,"Kr_Luna",36.938,-94.951,,"IbikiKai_JP",0.643,-110.796,,"하루（Haru）",-44.485,-99.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
114,,7,1,0,3,0,2,0,1,0,0,2,255,255,57,2885.971,"가앤슬_",L,10,75,116,-0.662,-0.809,-0.573,1.786,-0.272,1.572,-36.439,40.479,94,6,0,0,"",0,400,-0.92,-0.093,-18.495,5,"=","=","=","=","=","=","=","=","",4,R,"인생최패망자",190,90,0.35,,72,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2886.533,,,2888.83,5,,578,0,,,,,,,,,,,,,,,,,,,-0.009,-37.824,0.003,-17.159,-17.681,-39.486,-13.363,-64.58,22.921,-51.211,6.196,-62.241,41.188,-92.401,3.309,-111.737,-44.996,-97.489,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
115,,7,1,0,3,0,0,1,1,0,0,2,255,255,58,2909.427,"가앤슬_",L,14,63,93,0.241,-0.563,-0.324,1.639,0.856,1.863,-36.439,30.187,58,42,0,0,"",-325.421,319.134,-22.316,0,0,6,"=","=","=","=","=","=","=","=","",5,L,"shimenawa",174.5,95.071,0.305,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2910.984,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,-37.793,0,-17.201,-18.295,-39.539,-12.114,-64.797,23.235,-50.388,10.969,-62.894,41.18,-92.412,1.876,-109.871,-43.208,-95.994,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
116,,7,1,0,3,0,1,1,1,0,0,2,255,255,59,2927.407,"가앤슬_",L,26,84,136,-0.755,0.093,-0.535,1.678,-0.164,1.496,-36.439,37.958,84,16,0,2,"",-107.007,-165.947,2.92,0,0,6,"=","=","=","=","=","=","=","=","",5,L,"shimenawa",174.5,95.071,0.305,0,72,W,Y,1,2928.566,102,60,73,47,7,,133,88,28.135,-11.518,-0.128,0.925,-19.773,-0.46,0,0.3,568.107,-186.211,18.108,1,1,1,598.121,0,0,0.003,0,-0.01,-0.026,0.049,0.447,1,0.989,88.054,598.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933.234,17.881,-92.189,2933.792,7,18.43,0.508,-94.134,1,0,,2933.814,,,,2935.768,,,,,,2929.137,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,-37.682,0.004,-17.187,-18.062,-39.196,-13.029,-65.013,23.183,-50.485,10.338,-63.321,41.2,-92.412,1.855,-109.882,-42.75,-96.89,-0.215,-37.406,,"임 재 천",-0.011,-17.215,,"encounter v",-15.052,-41.72,,"ke ro",-13.097,-65.345,,"_Gosomi",23.422,-50.162,,"「론구」",10.226,-62.997,,"Kr_Luna",41.194,-92.411,,"IbikiKai_JP",2.208,-109.952,88,"하루（Haru）",-42.793,-96.874,,2938.226,3.467,-36.201,,,,,,,,,,,,,,,,,,,2934.115,18.36,-94.924,,,,,,,,,,,,,,,,,,,,,,,,,2935.104,16.312,-88.212,,,,"",2,0,"IbikiKai_JP",2935.768,,,384,""
117,,7,1,0,3,0,0,1,1,1,0,5,2,255,60,2960.078,"가앤슬_",L,26,86,139,2.496,-0.494,-0.259,1.572,1.123,1.167,-36.439,11.001,48,52,0,2,"",-19.942,-152.73,-9.092,0,0,7,"=","=","=","=","=","=","=","=","",0,R,"CVPileMaki",190,94.088,0.399,3,72,W,Y,1,2961.112,255,53,174,84,45,,145,90,-23.993,45.103,0.329,0.568,-19.808,-0.81,0,0.418,-29.386,118.007,18.049,1,1,0,520.395,122.943,0.268,-0.962,0.729,0.037,0.015,-0.041,0.469,1,0.86,90.936,122.943,1,3,3,1023,0.014,0.014,0,72,0.506,0.817,-19.826,-0.442,0.353,0.38,0.855,0,0.691,0.72,-20.213,-0.81,0.353,0.38,0.855,-23.993,1.589,-2.347,36.237,36.348,-8.448,-33.339,-74.026,81.626,-8.448,-33.339,-74.026,81.626,-0.3,0.071,-0.951,90.936,0,0,0,0,0.13,0.052,-0.692,106.807,0.13,0.052,-0.692,106.807,-0.157,-0.227,0.067,20.465,-0.529,-0.665,-0.527,45.103,-0.529,-0.665,-0.527,45.103,-0.529,-0.665,-0.527,45.103,-0.772,0,-0.635,50.565,-0.772,0,-0.635,50.565,-0.647,-0.407,-0.645,45.103,48,-1,0.706,0.706,-8.448,-33.339,-74.026,81.626,-8.448,-33.339,-74.026,81.626,-0.353,-0.38,-0.855,22.424,1.573,-2.435,36.088,36.204,-1.867,-2.013,-4.523,5.291,9.37,3.757,-49.798,50.811,123.532,-32.341,-41.332,134.218,0.698,1,0.44,-0.368,2960.859,-0.474,-20.606,2962.625,2,-20.231,0.178,-40.246,0,16,,,,,,2965.412,,,2966.026,,,,2960.515,,2963.93,7,,147,0,2966.249,4,2,293,1,,,,,,2963.719,2,,,,,,,0.066,-37.858,0.018,-16.959,-18.386,-39.217,-12.761,-63.223,20.948,-48.775,4.365,-63.032,38.391,-97.153,-3.988,-110.851,-41.323,-96.201,0.179,-37.435,,"임 재 천",-0.002,-16.994,,"encounter v",-18.091,-43.311,120,"ke ro",-12.869,-63.654,,"_Gosomi",20.42,-49.138,,"「론구」",8.612,-62.242,,"Kr_Luna",38.386,-97.171,,"IbikiKai_JP",-3.989,-110.851,,"하루（Haru）",-42.035,-97.423,,,,,,,,2962.929,-20.775,-41.724,,,,2965.849,18.879,-39.884,,,,,,,,,,,,,,,,,,,2964.416,-14.918,-40.134,,,,,,,,,,,,,,,,,,,"",2,0,"encounter v",2965.412,2966.026,,9,""
118,SIDE,7,1,0,3,0,0,2,0,1,0,255,5,255,,2968.44,,,,,,,,,,,,,,,,,,,,,,,,0,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
