id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,phValid,phSource,phColMode,phFlags,phDt,phFixedDt,phRenderAge,phEndpointDelta,phRawCpX,phRawCpY,phRawCpZ,phRawHPos,phRawNX,phRawNY,phRawNZ,phNDeltaDeg,phCpX,phCpY,phCpZ,phHPosAdj,phNX,phNY,phNZ,phNVDeg,phGeomNX,phGeomNY,phGeomNZ,phGeomNDeltaDeg,phBallVX,phBallVY,phBallVZ,phBallSpd,phProxyPVX,phProxyPVY,phProxyPVZ,phProxyPSpd,phRenderPVX,phRenderPVY,phRenderPVZ,phRenderPSpd,phLastDX,phLastDY,phLastDZ,phBatSpd,phRenderLagX,phRenderLagY,phRenderLagZ,phRenderLagRotDeg,phProxyMoveX,phProxyMoveY,phProxyMoveZ,phProxyMoveRotDeg,phRenderMoveX,phRenderMoveY,phRenderMoveZ,phRenderMoveRotDeg,phProxyGeoX,phProxyGeoY,phProxyGeoZ,phProxyGeoH,phRenderGeoX,phRenderGeoY,phRenderGeoZ,phRenderGeoH,phPreGuardDirX,phPreGuardDirY,phPreGuardDirZ,phPreGuardDirH,phFinalDirX,phFinalDirY,phFinalDirZ,phFinalDirH,phPreGuardH,phApproachH,phGuardTargetH,phGuardDelta,phSeparation,phPreEndpointHPos,phCombinedRadius,phReprojectConfidence,phSweepSteps,phSweepT,phSweepFail,phSweepGap,phPointVSource,phNormalSource,phGuardFlags,phRenderSampleDt,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,infieldFly,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
159,,6,0,4,4,0,0,2,0,0,1,255,255,18,78,4043.831,"Yes_Man_",R,13,83,122,0.297,-0.275,0.945,1.713,0.675,1.858,-36.737,38.702,33,67,0,0,"",-342.563,364.213,12.005,0,0,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,,42,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,4052.527,,,,,,,,,,,,,,,,,,,,,,,,0.343,-37.412,0.15,-17.333,-21.236,-46.602,-13.213,-57.974,19.806,-40.349,10.748,-63.215,40.922,-90.671,0,-109.87,-53.346,-95.528,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4048.288,-0.042,-37.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,4046.515,,0,""
160,,6,0,4,4,0,1,2,0,0,1,255,255,18,79,4059.104,"Yes_Man_",R,13,91,126,-0.159,-0.601,0.885,1.653,0.395,1.664,-36.737,30.634,15,85,0,2,"",-309.353,392.812,4.993,0,0,1,"=","=","=","=","=","=","=","=","",4,R,"P0TA0",190.3,96,0.442,3,42,W,Y,1,4060.161,254,90,119,100,43,,145,89,-48.156,-4.627,-0.183,0.566,-18.6,-0.86,0,0.191,34.305,-256.794,-33.76,1,3,3,55423,0.014,0.014,0.008,0,-0.091,0.638,-19.058,-0.86,0.941,0.253,-0.227,0,-0.091,0.638,-19.058,-0.86,0.941,0.253,-0.227,-48.156,0.325,0.146,0.934,0.597,-2.611,-3.782,32.258,32.584,40.631,14.949,-151.996,158.041,25.683,9.449,-96.076,99.898,0.879,0.176,-0.443,89.9,0,0,0,0,-0.092,0.109,-0.642,82.199,-0.092,0.109,-0.642,82.199,0.937,0,-0.349,-69.597,0.774,0,-0.634,-50.685,-0.08,-0.116,0.99,-4.627,0.054,-0.745,-0.665,-4.627,180,-999,-999,0,0.331,-0.86,0.096,0,48,-1,2,0.305,1,0,8,0.022,4059.87,-0.146,-19.052,4061.386,0,1.258,3.228,-36.207,0,0,,,,,,,,,,,,,,,4064.263,1,,147,32,,,,,,,,,,,,,,,,,,,0.356,-37.575,0.06,-17.241,-21.131,-46.689,-12.671,-58.042,19.573,-40.156,11.24,-62.892,40.915,-90.664,0,-109.85,-53.027,-95.054,0.877,-36.804,120,"가앤슬_",0.007,-17.802,,"임 재 천",-21.14,-46.697,,"Kr_Luna",-14.839,-57.72,,"kneesohime",19.207,-40.823,,"ddil_ddil69",11.109,-62.754,,"AI",40.9,-90.65,,"AI",0,-109.84,,"aura_5599",-52.007,-94.524,,4061.659,1.001,-37.062,,,,4063.634,-18.796,-39.756,,,,,,,,,,,,,,,,,,,4062.891,-3.177,-38.21,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,"Yes_Man_",,,,36,""
161,SIDE,6,0,4,4,0,1,2,0,0,1,255,255,18,,4067.412,,,,,,,,,,,,,,,,,,,,,,,,1,"=","=","=","=","=","=","=","=","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
162,,7,1,4,4,0,0,0,0,0,0,255,255,255,71,4212.22,"Fresh825",R,5,61,99,1.062,-0.231,0.495,1.627,0.694,1.543,-36.44,42.445,70,30,0,2,"",-118.389,39.351,-1.239,0,0,5,"Kr_Luna","ddil_ddil69","임 재 천","kneesohime","aura_5599","Yes_Man_","가앤슬_","","",0,R,"Yes_Man_",190,85.251,0.499,5,76,W,Y,1,4213.49,136,131,131,98,37,,142,92,39.81,6.482,0.196,0.932,-20.421,-0.71,0,0.491,325.305,-3.363,-113.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218.57,-7.37,-91.074,4219.211,7,-7.552,0.609,-92.678,1,0,,4220.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.102,-37.55,0.073,-17.321,-21.064,-48.419,-11.997,-60.188,18.959,-44.587,12.431,-64.669,40.959,-90.705,1.497,-114.092,-50.032,-94.661,0.224,-37.205,,"SUGUN",0.046,-17.486,,"Ainy4／あいにゃ",-21.052,-48.257,,"-라후이-",-11.636,-60.404,,"P0TA0",18.645,-44.833,,"まととまと",12.355,-64.725,,"AI",40.9,-90.65,,"_Gosomi",1.926,-113.927,88,"아침땅_",-50.606,-94.33,,4223.012,2.708,-50.87,,,,,,,,,,,,,,,,,,,4219.46,-7.482,-93.357,,,,,,,,,,,,,,,,,,,,,,,,,4221.253,-9.32,-81.486,,,,"",2,0,0,"_Gosomi",,,4226.051,160,""
163,,7,1,4,4,0,0,0,1,0,0,0,255,255,72,4246.438,"Fresh825",R,3,71,101,-3.921,-1.253,0.074,1.335,-0.917,0.85,-36.44,22.504,0,100,0,1,"",-400.172,0,-4.905,0,0,6,"=","=","=","=","=","=","=","","",1,R,"가앤슬_",190,85.179,0.2,,92,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175,-37.545,0.053,-17.343,-20.265,-41.641,-9.22,-62.851,20.284,-45.607,10.506,-64.181,40.937,-90.684,-1.6,-112.658,-51.938,-96.048,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4250.293,-0.167,-37.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
164,,7,1,4,4,1,0,0,1,0,0,0,255,255,73,4259.098,"Fresh825",R,32,85,138,-1.939,-1.274,0.047,1.416,-1.083,0.719,-36.44,17.924,0,100,0,1,"",174.563,-106.267,0.919,0,0,6,"=","=","=","=","=","=","=","","",1,R,"가앤슬_",190,85.179,0.2,,92,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4259.66,,,,,,,,,,,,,,,,,,,,,,,,,,-0.208,-37.591,-0.016,-17.043,-20.311,-41.767,-9.14,-62.857,20.278,-45.594,8.852,-64.247,40.907,-90.657,0.456,-111.829,-51.597,-96.535,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4262.919,-0.251,-37.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
165,,7,1,4,4,2,0,0,1,0,0,0,255,255,74,4271.659,"Fresh825",R,3,65,96,-1.418,-0.467,0.348,1.58,0.179,1.453,-36.44,28.301,0,100,0,0,"",-371.817,72.482,-4.309,0,0,6,"=","=","=","=","=","=","=","","",1,R,"가앤슬_",190,85.179,0.2,,92,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4272.191,,,,,,,,,,,,,,,,,,,,,,,,,,-0.124,-37.487,-0.01,-17.057,-20.272,-41.998,-9.081,-62.755,20.281,-45.629,8.822,-67.003,40.907,-90.657,0.683,-112.056,-51.615,-96.68,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4275.813,-0.356,-37.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
166,,7,1,4,4,2,1,0,1,0,0,0,255,255,75,4284.059,"Fresh825",R,32,83,135,-0.425,-0.784,0.188,1.495,-0.451,1.021,-36.44,27.154,0,100,0,0,"",186.445,-108.605,1.285,0,0,6,"=","=","=","=","=","=","=","","",1,R,"가앤슬_",190,85.179,0.2,,92,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4284.724,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,-37.746,-0.035,-17.164,-20.166,-42.031,-9.025,-63.266,20.295,-45.631,9.095,-64.266,40.907,-90.657,0.966,-111.837,-51.326,-96.965,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4287.924,-0.342,-37.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
167,,7,1,4,4,2,2,0,1,0,0,0,255,255,76,4296.663,"Fresh825",R,3,71,104,0.081,-1.023,0.455,1.501,0.57,1.073,-36.44,45.866,9,91,0,4,"",-281.497,64.6,-5.89,-0.287,-15.847,6,"=","=","=","=","=","=","=","","",1,R,"가앤슬_",190,85.179,0.2,,92,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,,,,,,,,,,,,4297.761,,,4299.361,6,,578,0,,,,,,,,,,,,,,,,,4300.215,1,-0.222,-37.629,-0.017,-17.152,-19.964,-42.739,-9.911,-63.668,20.072,-45.546,9.112,-63.947,40.907,-90.657,0.705,-111.844,-51.284,-96.959,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4302.142,-0.347,-37.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
168,,7,1,4,4,0,0,1,1,0,0,0,255,255,77,4320.806,"Fresh825",R,33,84,136,-0.266,-0.992,0.228,1.469,-0.316,0.914,-36.44,25.857,0,100,0,1,"",142.651,-83.457,-0.383,0,0,0,"=","=","=","=","=","=","=","","",3,L,"Kr_Luna",190,95.432,0.498,,92,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4321.676,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195,-37.471,0.045,-17.309,-20.116,-42.157,-9.897,-62.882,20.282,-45.602,13.811,-62.246,40.907,-90.657,3.78,-110.121,-41.907,-101.937,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4324.478,-0.297,-37.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
169,,7,1,4,4,1,0,1,1,0,0,0,255,255,78,4334.057,"Fresh825",R,3,68,99,-1.422,-0.791,0.327,1.452,0.106,1.139,-36.44,44.062,0,100,0,2,"",-352.918,0,-3.91,0,0,0,"=","=","=","=","=","=","=","","",3,L,"Kr_Luna",190,95.432,0.498,0,92,W,Y,0,4335.047,168,91,159,102,61,,145,133,-30,28.028,-0.245,0.744,-20.683,0.68,0,0.11,115.84,147.479,69.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334.687,-0.875,-21.866,4338.07,8,-36.955,0.074,-88.182,1,0,,4340.901,,,,4340.759,,,,,,4334.512,,,,,,,,,,,,,,,,,,,,4341.276,5,,,,,-0.262,-37.446,0.079,-17.464,-20.12,-42.13,-9.692,-62.798,20.294,-45.625,14.932,-61.909,40.915,-90.664,6.454,-109.518,-41.244,-102.678,-0.316,-36.985,,"SUGUN",0.035,-17.486,,"Ainy4／あいにゃ",-20.216,-42.883,,"-라후이-",-9.842,-62.842,,"P0TA0",20.273,-45.606,,"まととまと",14.92,-61.899,84,"AI",40.9,-90.65,,"_Gosomi",6.679,-109.532,,"아침땅_",-40.585,-102.745,104,4347.035,0.677,-39.409,,,,,,,,,,,,,4341.031,-0.281,-60.548,,,,,,,4338.382,-37.838,-89.658,,,,,,,,,,,,,,,,4345.907,-0.497,-58.304,,,,,,,4339.044,-34.534,-87.363,"",2,0,0,"아침땅_",4340.759,,,196,""
170,,7,1,4,4,0,0,1,1,1,0,3,0,255,79,4363.159,"Fresh825",R,32,65,118,1.7,-0.75,0.262,1.495,-0.052,0.927,-36.44,41.917,0,100,0,2,"",235.328,-155.624,-5.52,0,0,1,"=","=","=","=","=","=","=","","",5,R,"ddil_ddil69",176.4,89.974,0.546,3,92,W,Y,1,4364.399,128,82,107,60,0,,138,99,-6.475,78,-0.041,0.587,-20.048,0.05,0,0.622,-146.65,333.396,-70.177,1,3,3,54395,0.014,0.014,0.009,0,0.182,0.652,-20.206,0.051,0.654,0.085,0.752,0,0.182,0.652,-20.206,0.05,0.654,0.085,0.752,-6.475,0.484,-0.582,0.653,5.868,0.248,-2.388,30.478,30.573,7.087,10.493,-29.12,31.754,1.225,1.452,-15.901,16.014,-0.109,-0.25,-0.962,99.6,0,0,0,0,0.059,0.026,-0.227,55.825,-0.003,-0.077,-0.296,55.825,0,0,0,0,0,0,0,0,-0.968,-0.204,-0.143,81.601,-0.972,-0.113,-0.207,78,81.133,-6.524,-999,3.601,0.396,0.051,0.096,0,48,-1,2,0.212,1,0,38,0.03,4364.312,-4.102,-20.894,,,,,,0,0,,,,,,,,,,,,4363.451,4363.628,,,,,,,,,,,,,,,,,,,,,,,,,-0.344,-37.59,0.132,-17.388,-20.47,-42.856,-13.172,-65.273,18.966,-44.335,2.824,-61.229,40.922,-90.671,-0.896,-106.974,-48.96,-94.224,0.071,-37.681,,"SUGUN",-0.079,-17.469,,"Ainy4／あいにゃ",-19.091,-46.983,,"-라후이-",-13.979,-64.35,,"P0TA0",18.935,-44.312,,"まととまと",2.967,-61.495,,"AI",40.9,-90.65,,"_Gosomi",-0.09,-108.511,,"아침땅_",-49.039,-95.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,"",4368.833,,,0,""
171,,7,1,4,4,0,1,1,1,1,0,3,0,255,80,4381.137,"Fresh825",R,3,68,99,-0.787,-0.834,0.368,1.494,0.362,1.143,-36.44,45.441,0,100,0,2,"",-344.042,0,-8.04,0,0,1,"=","=","=","=","=","=","=","","",5,R,"ddil_ddil69",176.4,89.974,0.546,3,39,W,Y,1,4382.457,175,155,117,130,70,,145,89,17.564,-3.446,-0.147,0.672,-20.41,-0.66,0,0.601,162.203,-269.785,10.289,1,3,3,53371,0.014,0.014,0.003,0,-0.084,0.695,-20.797,-0.658,0.698,-0.216,-0.683,0,-0.084,0.695,-20.797,-0.66,0.698,-0.216,-0.683,17.564,0.656,-0.654,-0.377,4.184,-1.518,-2.386,25.202,25.36,31.845,56.817,-33.852,73.405,15.532,28.351,-20.201,38.119,0.844,0.5,-0.192,89.142,0,0,0,0,0.091,0.129,-0.01,57.094,0.104,0.171,-0.132,57.094,0,0,0,0,0,0,0,0,-0.06,-0.094,0.994,-3.446,0.057,0.302,-0.952,-3.446,180,-999,-999,0,0.331,-0.658,0.096,0,48,-1,2,0.329,1,0,8,0.029,4385.761,6.777,-84.813,4387.003,7,8.357,0.227,-95.009,1,0,,4387.974,,,,4387.181,,,4387.013,,,4381.499,4381.476,,,,,,,,,,,,,,,,,,,,,,,,,-0.261,-37.443,-0.002,-17.303,-20.332,-41.806,-14.564,-63.715,19.697,-44.805,0.015,-60.367,40.907,-90.657,-2.28,-111.162,-48.038,-93.668,-0.068,-37.192,,"SUGUN",-0.061,-17.525,,"Ainy4／あいにゃ",-18.405,-46.8,,"-라후이-",-14.381,-63.806,,"P0TA0",19.668,-44.777,,"まととまと",4.206,-61.945,,"AI",40.9,-90.65,,"_Gosomi",-2.068,-111.18,85,"아침땅_",-48.113,-94.216,,4394.509,-5.754,-37.511,,,,,,,,,,,,,,,,,,,4387.258,8.271,-96.328,,,,,,,,,,,,,,,,,,,,,,,,,4391.98,7.585,-79.845,,,,"",2,0,0,"_Gosomi",4387.181,4387.013,,160,""
172,,7,1,4,4,0,0,1,1,1,1,5,3,0,81,4411.927,"Fresh825",R,3,64,96,-1.483,-0.78,0.338,1.495,0.118,1.147,-36.44,46.227,0,100,0,1,"",-366.608,0,-6.143,0,0,2,"=","=","=","=","=","=","=","","",2,R,"임 재 천",190,88.237,0.346,,92,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4421.718,4412.444,4413.177,,,,,,,,,,,,,,,,,,,,,,,,-0.289,-37.49,0.021,-17.398,-20.087,-41.507,-10.96,-63.31,19.639,-40.508,3.302,-61.897,40.922,-90.671,5.858,-106.583,-45.951,-91.834,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4416.263,-0.498,-37.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4414.525,4414.377,,0,""
173,,7,1,4,4,1,0,1,1,1,1,5,3,0,82,4429.943,"Fresh825",R,5,67,104,-1.398,-1.291,0.223,1.384,-0.367,0.818,-36.44,40.559,0,100,0,1,"",-128.146,0,-8.68,0,0,2,"=","=","=","=","=","=","=","","",2,R,"임 재 천",190,88.237,0.346,,92,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4440.663,4444.75,4430.499,,,,,,,,,,,,,,,,,,,,,,,,-0.306,-37.515,0.011,-17.373,-19.935,-48.435,-13.321,-64.547,19.342,-40.436,1.753,-61.505,40.922,-90.67,4.73,-112.766,-47.045,-94.207,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4433.948,-0.47,-37.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",4433.055,4432.327,,0,""
174,,7,1,4,4,2,0,1,1,1,1,5,3,0,83,4446.388,"Fresh825",R,33,76,126,0.229,-0.644,0.259,1.54,-0.084,1.128,-36.44,37.817,0,100,0,2,"",116.219,-75.256,-0.932,0,0,2,"=","=","=","=","=","=","=","","",2,R,"임 재 천",190,88.237,0.346,3,92,W,Y,1,4447.511,183,57,56,81,41,,137,96,-30,-1.346,-0.142,0.483,-18.657,0.96,0,0.511,-214.929,287.355,35.231,1,3,3,53371,0.014,0.014,0.01,0,0.08,0.711,-19.162,0.956,0.742,0.643,-0.189,0,0.08,0.711,-19.162,0.96,0.742,0.643,-0.189,-73.607,0.414,0.653,0.634,4.055,-0.151,-2.495,32.537,32.633,-34.983,-18.995,-68.692,79.393,-16.585,-9.005,-32.565,37.638,-0.504,-0.277,-0.818,96.819,0,0,0,0,-0.016,-0.025,-0.323,53.736,-0.016,-0.025,-0.323,53.736,0,0,0,0,0,0,0,0,-0.023,-0.092,0.995,-1.346,0.02,-0.5,-0.866,-1.346,178.921,-999,-999,0,0.341,0.956,0.096,0,48,-1,2,0.311,1,0,8,0.029,4447.211,-0.126,-19.388,4448.353,0,0.23,1.742,-36.354,0,0,,,,,,4453.02,,,4452.092,,4452.7,,,4447.449,4450.691,5,3,194,128,4453.134,2,,147,8,,,,,,,,,,,,,,-0.247,-37.549,0.029,-17.393,-20.883,-48.14,-13.043,-64.513,19.453,-40.272,8.05,-62.567,40.915,-90.664,-2.863,-118.28,-47.081,-94.061,-0.277,-37.32,120,"SUGUN",-0.103,-17.393,130,"Ainy4／あいにゃ",-20.23,-47.929,74,"-라후이-",-12.942,-64.634,,"P0TA0",17.487,-43.692,,"まととまと",10.898,-62.424,,"AI",40.9,-90.65,,"_Gosomi",-2.713,-118.261,,"아침땅_",-47.121,-94.014,,4448.657,0.184,-37.05,4450.074,0.172,-21.268,4452.575,-18.884,-39.036,,,,,,,,,,,,,,,,,,,4449.352,-0.075,-35.82,4451.747,-4.528,-25.68,4456.464,-18.434,-39.67,,,,,,,,,,,,,,,,,,,"",2,0,0,"Fresh825",4453.02,4452.092,4452.7,137,""
175,SIDE,7,1,4,4,0,0,2,0,1,1,255,5,3,,4457.568,,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,"",,,,0,""
